数据量:1153
试验力		变形		扩展变形		位置		位移		应力		应变		时间
2.576		0.5052		0.0000		877.730		1.195		6.440		2.526107		6.080
2.600		0.5085		0.0000		877.727		1.198		6.500		2.542631		6.120
2.624		0.5120		0.0000		877.723		1.202		6.560		2.559843		6.160
2.650		0.5157		0.0000		877.720		1.205		6.625		2.578432		6.200
2.678		0.5194		0.0000		877.716		1.209		6.695		2.597022		6.240
2.706		0.5227		0.0000		877.713		1.212		6.765		2.613546		6.280
2.734		0.5257		0.0000		877.709		1.215		6.835		2.628693		6.320
2.758		0.5289		0.0000		877.706		1.219		6.895		2.644528		6.360
2.780		0.5323		0.0000		877.703		1.222		6.950		2.661741		6.400
2.804		0.5355		0.0000		877.700		1.225		7.010		2.677576		6.440
2.828		0.5387		0.0000		877.697		1.228		7.070		2.693412		6.480
2.852		0.5420		0.0000		877.693		1.232		7.130		2.709936		6.520
2.876		0.5452		0.0000		877.690		1.235		7.190		2.725771		6.560
2.900		0.5489		0.0000		877.686		1.238		7.250		2.744361		6.600
2.924		0.5526		0.0000		877.683		1.242		7.310		2.762950		6.640
2.954		0.5560		0.0000		877.679		1.246		7.385		2.780163		6.680
2.980		0.5592		0.0000		877.676		1.249		7.450		2.795999		6.720
3.004		0.5625		0.0000		877.673		1.252		7.510		2.812522		6.760
3.028		0.5658		0.0000		877.669		1.255		7.570		2.829046		6.800
3.050		0.5688		0.0000		877.666		1.258		7.625		2.844193		6.840
3.072		0.5721		0.0000		877.663		1.262		7.680		2.860718		6.880
3.094		0.5752		0.0000		877.660		1.265		7.735		2.875865		6.920
3.116		0.5786		0.0000		877.657		1.268		7.790		2.893077		6.960
3.140		0.5822		0.0000		877.653		1.272		7.850		2.910978		7.000
3.164		0.5859		0.0000		877.649		1.276		7.910		2.929567		7.040
3.190		0.5895		0.0000		877.646		1.279		7.975		2.947469		7.080
3.218		0.5927		0.0000		877.643		1.282		8.045		2.963304		7.120
3.244		0.5958		0.0000		877.639		1.285		8.110		2.979139		7.160
3.264		0.5991		0.0000		877.636		1.289		8.160		2.995664		7.200
3.286		0.6023		0.0000		877.633		1.292		8.215		3.011499		7.240
3.308		0.6055		0.0000		877.630		1.295		8.270		3.027334		7.280
3.330		0.6086		0.0000		877.627		1.298		8.325		3.043170		7.320
3.350		0.6119		0.0000		877.623		1.302		8.375		3.059694		7.360
3.372		0.6155		0.0000		877.620		1.305		8.430		3.077595		7.400
3.394		0.6191		0.0000		877.616		1.309		8.485		3.095496		7.440
3.418		0.6228		0.0000		877.612		1.312		8.545		3.114085		7.480
3.444		0.6261		0.0000		877.609		1.316		8.610		3.130610		7.520
3.468		0.6292		0.0000		877.606		1.319		8.670		3.145756		7.560
3.490		0.6325		0.0000		877.603		1.322		8.725		3.162281		7.600
3.510		0.6358		0.0000		877.599		1.325		8.775		3.178805		7.640
3.530		0.6389		0.0000		877.596		1.329		8.825		3.194640		7.680
3.550		0.6421		0.0000		877.593		1.332		8.875		3.210476		7.720
3.568		0.6454		0.0000		877.590		1.335		8.920		3.226999		7.760
3.588		0.6487		0.0000		877.586		1.338		8.970		3.243524		7.800
3.608		0.6523		0.0000		877.583		1.342		9.020		3.261425		7.840
3.630		0.6561		0.0000		877.579		1.346		9.075		3.280703		7.880
3.654		0.6596		0.0000		877.576		1.349		9.135		3.297915		7.920
3.678		0.6626		0.0000		877.573		1.352		9.195		3.313062		7.960
3.698		0.6658		0.0000		877.569		1.355		9.245		3.328898		8.000
3.714		0.6691		0.0000		877.566		1.359		9.285		3.345421		8.040
3.732		0.6724		0.0000		877.563		1.362		9.330		3.361945		8.080
3.752		0.6756		0.0000		877.560		1.365		9.380		3.377781		8.120
3.770		0.6787		0.0000		877.556		1.368		9.425		3.393616		8.160
3.788		0.6820		0.0000		877.553		1.372		9.470		3.410141		8.200
3.804		0.6856		0.0000		877.550		1.375		9.510		3.428042		8.240
3.824		0.6893		0.0000		877.546		1.379		9.560		3.446631		8.280
3.846		0.6929		0.0000		877.542		1.383		9.615		3.464532		8.320
3.870		0.6961		0.0000		877.539		1.386		9.675		3.480367		8.360
3.888		0.6992		0.0000		877.536		1.389		9.720		3.496203		8.400
3.906		0.7025		0.0000		877.533		1.392		9.765		3.512727		8.440
3.922		0.7057		0.0000		877.529		1.395		9.805		3.528563		8.480
3.938		0.7089		0.0000		877.526		1.398		9.845		3.544398		8.520
3.954		0.7120		0.0000		877.523		1.402		9.885		3.560233		8.560
3.970		0.7152		0.0000		877.520		1.405		9.925		3.576069		8.600
3.986		0.7188		0.0000		877.516		1.408		9.965		3.593970		8.640
4.004		0.7225		0.0000		877.513		1.412		10.010		3.612560		8.680
4.022		0.7262		0.0000		877.509		1.416		10.055		3.631149		8.720
4.044		0.7295		0.0000		877.506		1.419		10.110		3.647673		8.760
4.064		0.7327		0.0000		877.503		1.422		10.160		3.663509		8.800
4.078		0.7359		0.0000		877.499		1.425		10.195		3.679344		8.840
4.092		0.7392		0.0000		877.496		1.429		10.230		3.695868		8.880
4.106		0.7423		0.0000		877.493		1.432		10.265		3.711704		8.920
4.120		0.7455		0.0000		877.490		1.435		10.300		3.727539		8.960
4.134		0.7487		0.0000		877.487		1.438		10.335		3.743375		9.000
4.146		0.7520		0.0000		877.483		1.442		10.365		3.759898		9.040
4.160		0.7557		0.0000		877.479		1.445		10.400		3.778488		9.080
4.176		0.7594		0.0000		877.476		1.449		10.440		3.797078		9.120
4.194		0.7629		0.0000		877.472		1.452		10.485		3.814290		9.160
4.212		0.7660		0.0000		877.469		1.456		10.530		3.830126		9.200
4.228		0.7693		0.0000		877.466		1.459		10.570		3.846650		9.240
4.238		0.7725		0.0000		877.463		1.462		10.595		3.862485		9.280
4.250		0.7758		0.0000		877.459		1.465		10.625		3.879009		9.320
4.262		0.7790		0.0000		877.456		1.469		10.655		3.894844		9.360
4.274		0.7820		0.0000		877.453		1.472		10.685		3.909992		9.400
4.284		0.7853		0.0000		877.450		1.475		10.710		3.926515		9.440
4.296		0.7889		0.0000		877.446		1.478		10.740		3.944416		9.480
4.310		0.7927		0.0000		877.442		1.482		10.775		3.963694		9.520
4.326		0.7963		0.0000		877.439		1.486		10.815		3.981595		9.560
4.342		0.7995		0.0000		877.436		1.489		10.855		3.997431		9.600
4.354		0.8027		0.0000		877.433		1.492		10.885		4.013266		9.640
4.364		0.8060		0.0000		877.429		1.496		10.910		4.029790		9.680
4.374		0.8091		0.0000		877.426		1.499		10.935		4.045626		9.720
4.384		0.8123		0.0000		877.423		1.502		10.960		4.061461		9.760
4.394		0.8156		0.0000		877.420		1.505		10.985		4.077986		9.800
4.404		0.8188		0.0000		877.416		1.508		11.010		4.093821		9.840
4.412		0.8222		0.0000		877.413		1.512		11.030		4.111033		9.880
4.422		0.8259		0.0000		877.409		1.516		11.055		4.129623		9.920
4.436		0.8296		0.0000		877.406		1.519		11.090		4.148212		9.960
4.450		0.8328		0.0000		877.402		1.522		11.125		4.164048		10.000
4.462		0.8360		0.0000		877.399		1.526		11.155		4.179883		10.040
4.470		0.8393		0.0000		877.396		1.529		11.175		4.196407		10.080
4.478		0.8426		0.0000		877.393		1.532		11.195		4.212932		10.120
4.484		0.8456		0.0000		877.390		1.535		11.210		4.228078		10.160
4.492		0.8488		0.0000		877.386		1.538		11.230		4.243914		10.200
