数据量:1019
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.768		0.3018		0.0000		876.688		1.576		1.920		1.509192		3.640
0.784		0.3050		0.0000		876.685		1.579		1.960		1.525028		3.680
0.802		0.3082		0.0000		876.682		1.582		2.005		1.540863		3.720
0.818		0.3115		0.0000		876.679		1.585		2.045		1.557387		3.760
0.836		0.3148		0.0000		876.675		1.589		2.090		1.573911		3.800
0.856		0.3179		0.0000		876.672		1.592		2.140		1.589746		3.840
0.874		0.3214		0.0000		876.669		1.595		2.185		1.606959		3.880
0.892		0.3251		0.0000		876.665		1.599		2.230		1.625549		3.920
0.914		0.3287		0.0000		876.661		1.603		2.285		1.643450		3.960
0.936		0.3320		0.0000		876.658		1.606		2.340		1.659973		4.000
0.956		0.3352		0.0000		876.655		1.609		2.390		1.675809		4.040
0.974		0.3383		0.0000		876.652		1.612		2.435		1.691645		4.080
0.994		0.3416		0.0000		876.648		1.616		2.485		1.708168		4.120
1.014		0.3448		0.0000		876.645		1.619		2.535		1.724004		4.160
1.034		0.3480		0.0000		876.642		1.622		2.585		1.739839		4.200
1.054		0.3513		0.0000		876.639		1.625		2.635		1.756364		4.240
1.074		0.3547		0.0000		876.635		1.629		2.685		1.773576		4.280
1.094		0.3583		0.0000		876.632		1.632		2.735		1.791477		4.320
1.118		0.3622		0.0000		876.628		1.636		2.795		1.810755		4.360
1.142		0.3653		0.0000		876.625		1.639		2.855		1.826590		4.400
1.166		0.3686		0.0000		876.621		1.643		2.915		1.843114		4.440
1.186		0.3718		0.0000		876.618		1.646		2.965		1.858950		4.480
1.208		0.3750		0.0000		876.615		1.649		3.020		1.874785		4.520
1.228		0.3783		0.0000		876.612		1.652		3.070		1.891310		4.560
1.250		0.3816		0.0000		876.608		1.656		3.125		1.907833		4.600
1.274		0.3846		0.0000		876.605		1.659		3.185		1.922981		4.640
1.296		0.3880		0.0000		876.602		1.662		3.240		1.940193		4.680
1.320		0.3916		0.0000		876.598		1.666		3.300		1.958094		4.720
1.348		0.3952		0.0000		876.595		1.669		3.370		1.975995		4.760
1.376		0.3988		0.0000		876.591		1.673		3.440		1.993896		4.800
1.404		0.4021		0.0000		876.588		1.676		3.510		2.010420		4.840
1.430		0.4051		0.0000		876.585		1.679		3.575		2.025567		4.880
1.456		0.4084		0.0000		876.582		1.682		3.640		2.042091		4.920
1.482		0.4117		0.0000		876.578		1.686		3.705		2.058615		4.960
1.508		0.4148		0.0000		876.575		1.689		3.770		2.073762		5.000
1.534		0.4181		0.0000		876.572		1.692		3.835		2.090286		5.040
1.560		0.4212		0.0000		876.569		1.695		3.900		2.106122		5.080
1.586		0.4248		0.0000		876.565		1.699		3.965		2.124022		5.120
1.614		0.4287		0.0000		876.561		1.703		4.035		2.143301		5.160
1.644		0.4322		0.0000		876.558		1.706		4.110		2.161201		5.200
1.676		0.4354		0.0000		876.555		1.709		4.190		2.177037		5.240
1.704		0.4386		0.0000		876.551		1.713		4.260		2.192873		5.280
1.728		0.4417		0.0000		876.548		1.716		4.320		2.208708		5.320
1.754		0.4450		0.0000		876.545		1.719		4.385		2.225232		5.360
1.780		0.4484		0.0000		876.542		1.722		4.450		2.241756		5.400
1.808		0.4515		0.0000		876.538		1.726		4.520		2.257591		5.440
1.834		0.4547		0.0000		876.535		1.729		4.585		2.273427		5.480
1.862		0.4580		0.0000		876.532		1.732		4.655		2.289951		5.520
1.890		0.4618		0.0000		876.528		1.736		4.725		2.309229		5.560
1.920		0.4656		0.0000		876.524		1.740		4.800		2.327818		5.600
1.952		0.4689		0.0000		876.521		1.743		4.880		2.344342		5.640
1.980		0.4719		0.0000		876.518		1.746		4.950		2.359490		5.680
2.006		0.4752		0.0000		876.515		1.749		5.015		2.376013		5.720
2.032		0.4785		0.0000		876.511		1.753		5.080		2.392538		5.760
2.060		0.4817		0.0000		876.508		1.756		5.150		2.408373		5.800
2.086		0.4848		0.0000		876.505		1.759		5.215		2.424209		5.840
2.112		0.4880		0.0000		876.502		1.762		5.280		2.440044		5.880
2.138		0.4913		0.0000		876.499		1.765		5.345		2.456568		5.920
2.166		0.4952		0.0000		876.495		1.769		5.415		2.475846		5.960
2.196		0.4987		0.0000		876.491		1.773		5.490		2.493747		6.000
2.230		0.5023		0.0000		876.488		1.776		5.575		2.511648		6.040
2.260		0.5054		0.0000		876.485		1.779		5.650		2.526795		6.080
2.288		0.5085		0.0000		876.481		1.783		5.720		2.542630		6.120
2.314		0.5118		0.0000		876.478		1.786		5.785		2.559155		6.160
2.342		0.5151		0.0000		876.475		1.789		5.855		2.575678		6.200
2.370		0.5183		0.0000		876.472		1.792		5.925		2.591514		6.240
2.398		0.5215		0.0000		876.469		1.795		5.995		2.607350		6.280
2.424		0.5246		0.0000		876.465		1.799		6.060		2.623185		6.320
2.452		0.5284		0.0000		876.462		1.802		6.130		2.641774		6.360
2.482		0.5319		0.0000		876.458		1.806		6.205		2.659676		6.400
2.516		0.5357		0.0000		876.454		1.810		6.290		2.678265		6.440
2.550		0.5388		0.0000		876.451		1.813		6.375		2.694101		6.480
2.580		0.5420		0.0000		876.448		1.816		6.450		2.709936		6.520
2.608		0.5453		0.0000		876.445		1.819		6.520		2.726460		6.560
2.636		0.5485		0.0000		876.442		1.822		6.590		2.742295		6.600
2.664		0.5516		0.0000		876.438		1.826		6.660		2.758131		6.640
2.692		0.5548		0.0000		876.435		1.829		6.730		2.773967		6.680
2.720		0.5581		0.0000		876.432		1.832		6.800		2.790490		6.720
2.748		0.5615		0.0000		876.428		1.836		6.870		2.807703		6.760
2.776		0.5653		0.0000		876.425		1.839		6.940		2.826293		6.800
2.810		0.5690		0.0000		876.421		1.843		7.025		2.844882		6.840
2.844		0.5723		0.0000		876.418		1.846		7.110		2.861406		6.880
2.874		0.5754		0.0000		876.415		1.849		7.185		2.877241		6.920
2.902		0.5786		0.0000		876.411		1.853		7.255		2.893077		6.960
2.928		0.5819		0.0000		876.408		1.856		7.320		2.909601		7.000
2.956		0.5851		0.0000		876.405		1.859		7.390		2.925436		7.040
2.984		0.5883		0.0000		876.402		1.862		7.460		2.941272		7.080
3.012		0.5914		0.0000		876.399		1.865		7.530		2.957108		7.120
3.040		0.5949		0.0000		876.395		1.869		7.600		2.974320		7.160
3.070		0.5986		0.0000		876.391		1.873		7.675		2.992909		7.200
3.102		0.6023		0.0000		876.388		1.876		7.755		3.011499		7.240
3.134		0.6056		0.0000		876.384		1.880		7.835		3.028023		7.280
3.166		0.6088		0.0000		876.381		1.883		7.915		3.043859		7.320
3.194		0.6121		0.0000		876.378		1.886		7.985		3.060383		7.360
3.222		0.6152		0.0000		876.375		1.889		8.055		3.076218		7.400
3.250		0.6185		0.0000		876.371		1.893		8.125		3.092742		7.440
3.278		0.6217		0.0000		876.368		1.896		8.195		3.108578		7.480
3.306		0.6249		0.0000		876.365		1.899		8.265		3.124413		7.520
3.334		0.6280		0.0000		876.362		1.902		8.335		3.140249		7.560
3.360		0.6318		0.0000		876.358		1.906		8.400		3.158838		7.600
3.392		0.6355		0.0000		876.354		1.909		8.480		3.177428		7.640
3.424		0.6391		0.0000		876.351		1.913		8.560		3.195329		7.680
3.456		0.6422		0.0000		876.348		1.916		8.640		3.211164		7.720
