数据量:1417
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.010		0.0019		0.0000		876.920		1.797		0.025		0.009639		0.040
0.010		0.0051		0.0000		876.917		1.800		0.025		0.025475		0.080
0.012		0.0083		0.0000		876.914		1.804		0.030		0.041310		0.120
0.014		0.0118		0.0000		876.910		1.807		0.035		0.059211		0.160
0.016		0.0154		0.0000		876.907		1.811		0.040		0.077112		0.200
0.018		0.0191		0.0000		876.903		1.814		0.045		0.095702		0.240
0.020		0.0223		0.0000		876.900		1.818		0.050		0.111538		0.280
0.022		0.0255		0.0000		876.897		1.821		0.055		0.127373		0.320
0.026		0.0288		0.0000		876.893		1.824		0.065		0.143897		0.360
0.028		0.0321		0.0000		876.890		1.827		0.070		0.160421		0.400
0.032		0.0353		0.0000		876.887		1.831		0.080		0.176256		0.440
0.034		0.0384		0.0000		876.884		1.834		0.085		0.192092		0.480
0.038		0.0417		0.0000		876.880		1.837		0.095		0.208616		0.520
0.042		0.0450		0.0000		876.877		1.840		0.105		0.225140		0.560
0.048		0.0487		0.0000		876.873		1.844		0.120		0.243729		0.600
0.052		0.0523		0.0000		876.870		1.848		0.130		0.261630		0.640
0.058		0.0558		0.0000		876.866		1.851		0.145		0.278843		0.680
0.064		0.0589		0.0000		876.863		1.854		0.160		0.294678		0.720
0.070		0.0621		0.0000		876.860		1.857		0.175		0.310514		0.760
0.076		0.0654		0.0000		876.857		1.861		0.190		0.327038		0.800
0.082		0.0687		0.0000		876.853		1.864		0.205		0.343562		0.840
0.088		0.0719		0.0000		876.850		1.867		0.220		0.359398		0.880
0.096		0.0750		0.0000		876.847		1.870		0.240		0.375233		0.920
0.104		0.0784		0.0000		876.844		1.874		0.260		0.391757		0.960
0.112		0.0819		0.0000		876.840		1.877		0.280		0.409658		1.000
0.122		0.0856		0.0000		876.836		1.881		0.305		0.428247		1.040
0.132		0.0892		0.0000		876.833		1.885		0.330		0.446149		1.080
0.144		0.0923		0.0000		876.830		1.888		0.360		0.461295		1.120
0.156		0.0956		0.0000		876.827		1.891		0.390		0.477819		1.160
0.166		0.0989		0.0000		876.823		1.894		0.415		0.494343		1.200
0.176		0.1020		0.0000		876.820		1.897		0.440		0.510179		1.240
0.188		0.1052		0.0000		876.817		1.901		0.470		0.526015		1.280
0.198		0.1084		0.0000		876.814		1.904		0.495		0.541850		1.320
0.210		0.1118		0.0000		876.810		1.907		0.525		0.559062		1.360
0.222		0.1151		0.0000		876.807		1.910		0.555		0.575587		1.400
0.234		0.1188		0.0000		876.803		1.914		0.585		0.594176		1.440
0.248		0.1224		0.0000		876.800		1.918		0.620		0.612077		1.480
0.262		0.1257		0.0000		876.796		1.921		0.655		0.628601		1.520
0.276		0.1290		0.0000		876.793		1.924		0.690		0.645125		1.560
0.288		0.1322		0.0000		876.790		1.928		0.720		0.660960		1.600
0.300		0.1355		0.0000		876.787		1.931		0.750		0.677484		1.640
0.314		0.1387		0.0000		876.783		1.934		0.785		0.693320		1.680
0.326		0.1418		0.0000		876.780		1.937		0.815		0.709155		1.720
0.336		0.1451		0.0000		876.777		1.940		0.840		0.725679		1.760
0.350		0.1484		0.0000		876.774		1.944		0.875		0.742204		1.800
0.362		0.1522		0.0000		876.770		1.947		0.905		0.760793		1.840
0.376		0.1559		0.0000		876.766		1.951		0.940		0.779383		1.880
0.392		0.1592		0.0000		876.763		1.955		0.980		0.795906		1.920
0.410		0.1623		0.0000		876.760		1.958		1.025		0.811742		1.960
0.428		0.1655		0.0000		876.757		1.961		1.070		0.827577		2.000
0.446		0.1688		0.0000		876.753		1.964		1.115		0.844101		2.040
0.464		0.1720		0.0000		876.750		1.967		1.160		0.859937		2.080
0.482		0.1752		0.0000		876.747		1.970		1.205		0.875772		2.120
0.500		0.1785		0.0000		876.744		1.974		1.250		0.892296		2.160
0.518		0.1818		0.0000		876.740		1.977		1.295		0.908820		2.200
0.536		0.1853		0.0000		876.737		1.981		1.340		0.926721		2.240
0.556		0.1891		0.0000		876.733		1.984		1.390		0.945311		2.280
0.578		0.1924		0.0000		876.730		1.988		1.445		0.961835		2.320
0.598		0.1958		0.0000		876.726		1.991		1.495		0.979047		2.360
0.618		0.1990		0.0000		876.723		1.994		1.545		0.994883		2.400
0.634		0.2021		0.0000		876.720		1.997		1.585		1.010718		2.440
0.650		0.2054		0.0000		876.717		2.001		1.625		1.027243		2.480
0.664		0.2086		0.0000		876.714		2.004		1.660		1.043078		2.520
0.680		0.2119		0.0000		876.710		2.007		1.700		1.059602		2.560
0.696		0.2151		0.0000		876.707		2.010		1.740		1.075438		2.600
0.714		0.2187		0.0000		876.703		2.014		1.785		1.093338		2.640
0.734		0.2222		0.0000		876.700		2.018		1.835		1.111240		2.680
0.754		0.2258		0.0000		876.696		2.021		1.885		1.129140		2.720
0.776		0.2291		0.0000		876.693		2.024		1.940		1.145664		2.760
0.798		0.2323		0.0000		876.690		2.028		1.995		1.161500		2.800
0.816		0.2356		0.0000		876.687		2.031		2.040		1.178023		2.840
0.836		0.2388		0.0000		876.683		2.034		2.090		1.193859		2.880
0.856		0.2419		0.0000		876.680		2.037		2.140		1.209695		2.920
0.876		0.2452		0.0000		876.677		2.041		2.190		1.226218		2.960
0.896		0.2485		0.0000		876.674		2.044		2.240		1.242743		3.000
0.918		0.2519		0.0000		876.670		2.047		2.295		1.259267		3.040
0.938		0.2556		0.0000		876.667		2.051		2.345		1.277856		3.080
0.962		0.2592		0.0000		876.663		2.054		2.405		1.295758		3.120
0.988		0.2626		0.0000		876.660		2.058		2.470		1.312969		3.160
1.012		0.2658		0.0000		876.656		2.061		2.530		1.328805		3.200
1.034		0.2689		0.0000		876.653		2.064		2.585		1.344641		3.240
1.056		0.2722		0.0000		876.650		2.068		2.640		1.361164		3.280
1.078		0.2755		0.0000		876.647		2.071		2.695		1.377689		3.320
