数据量:1707
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.010		0.0014		0.0000		3961.896		0.745		0.025		0.006885		0.040
0.012		0.0045		0.0000		3961.892		0.748		0.030		0.022720		0.080
0.014		0.0077		0.0000		3961.889		0.751		0.035		0.038556		0.120
0.016		0.0110		0.0000		3961.886		0.755		0.040		0.055080		0.160
0.018		0.0142		0.0000		3961.883		0.758		0.045		0.070916		0.200
0.020		0.0175		0.0000		3961.879		0.761		0.050		0.087439		0.240
0.022		0.0209		0.0000		3961.876		0.765		0.055		0.104652		0.280
0.026		0.0246		0.0000		3961.872		0.768		0.065		0.123241		0.320
0.028		0.0282		0.0000		3961.869		0.772		0.070		0.141142		0.360
0.032		0.0315		0.0000		3961.865		0.775		0.080		0.157667		0.400
0.036		0.0347		0.0000		3961.862		0.778		0.090		0.173502		0.440
0.040		0.0380		0.0000		3961.859		0.782		0.100		0.190026		0.480
0.044		0.0412		0.0000		3961.856		0.785		0.110		0.205861		0.520
0.048		0.0445		0.0000		3961.853		0.788		0.120		0.222385		0.560
0.054		0.0476		0.0000		3961.849		0.791		0.135		0.238221		0.600
0.058		0.0508		0.0000		3961.846		0.795		0.145		0.254056		0.640
0.064		0.0541		0.0000		3961.843		0.798		0.160		0.270580		0.680
0.070		0.0578		0.0000		3961.839		0.802		0.175		0.289170		0.720
0.076		0.0616		0.0000		3961.835		0.805		0.190		0.307759		0.760
0.084		0.0649		0.0000		3961.832		0.809		0.210		0.324283		0.800
0.092		0.0682		0.0000		3961.829		0.812		0.230		0.340807		0.840
0.098		0.0713		0.0000		3961.826		0.815		0.245		0.356643		0.880
0.106		0.0745		0.0000		3961.823		0.818		0.265		0.372478		0.920
0.116		0.0778		0.0000		3961.819		0.822		0.290		0.389002		0.960
0.124		0.0810		0.0000		3961.816		0.825		0.310		0.404838		1.000
0.134		0.0843		0.0000		3961.813		0.828		0.335		0.421362		1.040
0.144		0.0876		0.0000		3961.809		0.831		0.360		0.437886		1.080
0.154		0.0912		0.0000		3961.806		0.835		0.385		0.455787		1.120
0.166		0.0947		0.0000		3961.802		0.838		0.415		0.473688		1.160
0.178		0.0982		0.0000		3961.799		0.842		0.445		0.490900		1.200
0.192		0.1015		0.0000		3961.795		0.845		0.480		0.507424		1.240
0.204		0.1047		0.0000		3961.792		0.848		0.510		0.523260		1.280
0.218		0.1080		0.0000		3961.789		0.852		0.545		0.539784		1.320
0.230		0.1113		0.0000		3961.786		0.855		0.575		0.556308		1.360
0.244		0.1144		0.0000		3961.782		0.858		0.610		0.572143		1.400
0.258		0.1176		0.0000		3961.779		0.861		0.645		0.587979		1.440
0.272		0.1209		0.0000		3961.776		0.865		0.680		0.604503		1.480
0.286		0.1243		0.0000		3961.772		0.868		0.715		0.621715		1.520
0.300		0.1281		0.0000		3961.769		0.872		0.750		0.640305		1.560
0.316		0.1316		0.0000		3961.765		0.875		0.790		0.658206		1.600
0.334		0.1349		0.0000		3961.762		0.879		0.835		0.674730		1.640
0.350		0.1381		0.0000		3961.759		0.882		0.875		0.690565		1.680
0.362		0.1413		0.0000		3961.756		0.885		0.905		0.706401		1.720
0.376		0.1446		0.0000		3961.752		0.888		0.940		0.722925		1.760
0.392		0.1478		0.0000		3961.749		0.891		0.980		0.738760		1.800
0.410		0.1511		0.0000		3961.746		0.895		1.025		0.755284		1.840
0.428		0.1542		0.0000		3961.743		0.898		1.070		0.771120		1.880
0.446		0.1577		0.0000		3961.739		0.901		1.115		0.788333		1.920
0.466		0.1612		0.0000		3961.736		0.905		1.165		0.806233		1.960
0.488		0.1648		0.0000		3961.732		0.909		1.220		0.824134		2.000
0.510		0.1683		0.0000		3961.729		0.912		1.275		0.841347		2.040
0.532		0.1716		0.0000		3961.725		0.915		1.330		0.857871		2.080
0.552		0.1747		0.0000		3961.722		0.918		1.380		0.873706		2.120
0.572		0.1780		0.0000		3961.719		0.922		1.430		0.890230		2.160
0.590		0.1812		0.0000		3961.716		0.925		1.475		0.906066		2.200
0.610		0.1844		0.0000		3961.713		0.928		1.525		0.921901		2.240
0.624		0.1877		0.0000		3961.709		0.931		1.560		0.938425		2.280
0.640		0.1909		0.0000		3961.706		0.935		1.600		0.954261		2.320
0.656		0.1946		0.0000		3961.702		0.938		1.640		0.972850		2.360
0.674		0.1982		0.0000		3961.699		0.942		1.685		0.990751		2.400
0.696		0.2017		0.0000		3961.695		0.945		1.740		1.008652		2.440
0.718		0.2049		0.0000		3961.692		0.949		1.795		1.024488		2.480
0.738		0.2081		0.0000		3961.689		0.952		1.845		1.040323		2.520
0.758		0.2114		0.0000		3961.686		0.955		1.895		1.056847		2.560
0.778		0.2145		0.0000		3961.682		0.958		1.945		1.072683		2.600
0.798		0.2178		0.0000		3961.679		0.962		1.995		1.089207		2.640
0.818		0.2210		0.0000		3961.676		0.965		2.045		1.105042		2.680
0.840		0.2243		0.0000		3961.673		0.968		2.100		1.121566		2.720
0.860		0.2278		0.0000		3961.669		0.971		2.150		1.138779		2.760
0.882		0.2315		0.0000		3961.666		0.975		2.205		1.157368		2.800
0.904		0.2351		0.0000		3961.662		0.979		2.260		1.175269		2.840
0.930		0.2384		0.0000		3961.658		0.982		2.325		1.191793		2.880
0.952		0.2415		0.0000		3961.655		0.985		2.380		1.207629		2.920
0.974		0.2447		0.0000		3961.652		0.988		2.435		1.223464		2.960
0.996		0.2480		0.0000		3961.649		0.992		2.490		1.239989		3.000
1.018		0.2513		0.0000		3961.646		0.995		2.545		1.256512		3.040
1.040		0.2545		0.0000		3961.642		0.998		2.600		1.272348		3.080
1.062		0.2576		0.0000		3961.639		1.001		2.655		1.288184		3.120
1.086		0.2611		0.0000		3961.636		1.005		2.715		1.305396		3.160
1.110		0.2647		0.0000		3961.632		1.008		2.775		1.323297		3.200
1.136		0.2684		0.0000		3961.628		1.012		2.840		1.341886		3.240
1.164		0.2717		0.0000		3961.625		1.015		2.910		1.358410		3.280
1.192		0.2748		0.0000		3961.622		1.019		2.980		1.374246		3.320
1.218		0.2782		0.0000		3961.619		1.022		3.045		1.390770		3.360
1.242		0.2813		0.0000		3961.615		1.025		3.105		1.406605		3.400
1.268		0.2846		0.0000		3961.612		1.028		3.170		1.423129		3.440
