数据量:1192
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.988		0.2965		0.0000		877.937		1.185		2.470		1.482340		3.600
1.006		0.2996		0.0000		877.934		1.188		2.515		1.498176		3.640
1.026		0.3029		0.0000		877.931		1.192		2.565		1.514700		3.680
1.046		0.3065		0.0000		877.927		1.195		2.615		1.532601		3.720
1.066		0.3104		0.0000		877.923		1.199		2.665		1.551879		3.760
1.090		0.3137		0.0000		877.920		1.202		2.725		1.568403		3.800
1.112		0.3170		0.0000		877.917		1.206		2.780		1.584927		3.840
1.132		0.3202		0.0000		877.914		1.209		2.830		1.600762		3.880
1.152		0.3233		0.0000		877.910		1.212		2.880		1.616598		3.920
1.172		0.3266		0.0000		877.907		1.215		2.930		1.633122		3.960
1.192		0.3299		0.0000		877.904		1.219		2.980		1.649646		4.000
1.214		0.3331		0.0000		877.901		1.222		3.035		1.665482		4.040
1.234		0.3363		0.0000		877.897		1.225		3.085		1.681317		4.080
1.256		0.3400		0.0000		877.894		1.229		3.140		1.699906		4.120
1.280		0.3436		0.0000		877.890		1.232		3.200		1.717807		4.160
1.306		0.3470		0.0000		877.887		1.236		3.265		1.735020		4.200
1.332		0.3503		0.0000		877.883		1.239		3.330		1.751544		4.240
1.358		0.3536		0.0000		877.880		1.242		3.395		1.768068		4.280
1.382		0.3568		0.0000		877.877		1.245		3.455		1.783904		4.320
1.406		0.3601		0.0000		877.874		1.249		3.515		1.800428		4.360
1.430		0.3633		0.0000		877.870		1.252		3.575		1.816263		4.400
1.454		0.3664		0.0000		877.867		1.255		3.635		1.832099		4.440
1.478		0.3697		0.0000		877.864		1.258		3.695		1.848622		4.480
1.502		0.3732		0.0000		877.860		1.262		3.755		1.865835		4.520
1.528		0.3769		0.0000		877.857		1.266		3.820		1.884424		4.560
1.554		0.3806		0.0000		877.853		1.269		3.885		1.903014		4.600
1.582		0.3838		0.0000		877.850		1.272		3.955		1.918850		4.640
1.610		0.3869		0.0000		877.847		1.276		4.025		1.934685		4.680
1.634		0.3901		0.0000		877.844		1.279		4.085		1.950521		4.720
1.658		0.3934		0.0000		877.840		1.282		4.145		1.967045		4.760
1.682		0.3966		0.0000		877.837		1.285		4.205		1.982880		4.800
1.706		0.3999		0.0000		877.834		1.289		4.265		1.999404		4.840
1.732		0.4030		0.0000		877.831		1.292		4.330		2.015239		4.880
1.756		0.4064		0.0000		877.827		1.295		4.390		2.031764		4.920
1.780		0.4101		0.0000		877.824		1.299		4.450		2.050353		4.960
1.808		0.4137		0.0000		877.820		1.302		4.520		2.068254		5.000
1.836		0.4171		0.0000		877.817		1.306		4.590		2.085467		5.040
1.864		0.4203		0.0000		877.813		1.309		4.660		2.101302		5.080
1.890		0.4236		0.0000		877.810		1.312		4.725		2.117826		5.120
1.914		0.4267		0.0000		877.807		1.315		4.785		2.133662		5.160
1.940		0.4300		0.0000		877.804		1.319		4.850		2.150185		5.200
1.964		0.4332		0.0000		877.800		1.322		4.910		2.166021		5.240
1.990		0.4364		0.0000		877.797		1.325		4.975		2.181856		5.280
2.014		0.4395		0.0000		877.794		1.328		5.035		2.197692		5.320
2.040		0.4434		0.0000		877.790		1.332		5.100		2.216970		5.360
2.066		0.4470		0.0000		877.787		1.336		5.165		2.234871		5.400
2.096		0.4506		0.0000		877.783		1.339		5.240		2.252772		5.440
2.126		0.4539		0.0000		877.780		1.343		5.315		2.269296		5.480
2.154		0.4569		0.0000		877.777		1.346		5.385		2.284443		5.520
2.178		0.4602		0.0000		877.773		1.349		5.445		2.300967		5.560
2.202		0.4634		0.0000		877.770		1.352		5.505		2.316803		5.600
2.228		0.4667		0.0000		877.767		1.355		5.570		2.333327		5.640
2.254		0.4698		0.0000		877.764		1.359		5.635		2.349162		5.680
2.278		0.4731		0.0000		877.760		1.362		5.695		2.365686		5.720
2.302		0.4766		0.0000		877.757		1.365		5.755		2.382899		5.760
2.330		0.4803		0.0000		877.753		1.369		5.825		2.401488		5.800
2.358		0.4839		0.0000		877.750		1.373		5.895		2.419389		5.840
2.388		0.4872		0.0000		877.746		1.376		5.970		2.435913		5.880
2.416		0.4903		0.0000		877.743		1.379		6.040		2.451749		5.920
2.440		0.4937		0.0000		877.740		1.382		6.100		2.468273		5.960
2.466		0.4968		0.0000		877.737		1.386		6.165		2.484108		6.000
2.490		0.5000		0.0000		877.734		1.389		6.225		2.499944		6.040
2.516		0.5032		0.0000		877.731		1.392		6.290		2.515779		6.080
2.540		0.5065		0.0000		877.727		1.395		6.350		2.532303		6.120
2.564		0.5098		0.0000		877.724		1.398		6.410		2.548827		6.160
2.590		0.5135		0.0000		877.720		1.402		6.475		2.567417		6.200
2.618		0.5172		0.0000		877.716		1.406		6.545		2.586006		6.240
2.646		0.5206		0.0000		877.713		1.409		6.615		2.603218		6.280
2.676		0.5238		0.0000		877.710		1.413		6.690		2.619054		6.320
2.700		0.5268		0.0000		877.707		1.416		6.750		2.634201		6.360
2.724		0.5301		0.0000		877.703		1.419		6.810		2.650725		6.400
2.748		0.5333		0.0000		877.700		1.422		6.870		2.666561		6.440
2.772		0.5366		0.0000		877.697		1.425		6.930		2.683084		6.480
2.798		0.5399		0.0000		877.694		1.429		6.995		2.699609		6.520
2.822		0.5431		0.0000		877.691		1.432		7.055		2.715444		6.560
2.846		0.5467		0.0000		877.687		1.435		7.115		2.733345		6.600
2.872		0.5504		0.0000		877.683		1.439		7.180		2.751934		6.640
2.900		0.5540		0.0000		877.680		1.443		7.250		2.769835		6.680
2.930		0.5571		0.0000		877.677		1.446		7.325		2.785671		6.720
2.954		0.5604		0.0000		877.673		1.449		7.385		2.802195		6.760
2.978		0.5636		0.0000		877.670		1.452		7.445		2.818030		6.800
3.000		0.5669		0.0000		877.667		1.456		7.500		2.834555		6.840
3.024		0.5699		0.0000		877.664		1.459		7.560		2.849701		6.880
3.046		0.5731		0.0000		877.661		1.462		7.615		2.865537		6.920
3.070		0.5764		0.0000		877.657		1.465		7.675		2.882061		6.960
3.092		0.5799		0.0000		877.654		1.469		7.730		2.899273		7.000
3.116		0.5837		0.0000		877.650		1.472		7.790		2.918551		7.040
3.144		0.5874		0.0000		877.646		1.476		7.860		2.937141		7.080
3.172		0.5906		0.0000		877.643		1.479		7.930		2.952976		7.120
3.198		0.5938		0.0000		877.640		1.482		7.995		2.968812		7.160
3.222		0.5969		0.0000		877.637		1.486		8.055		2.984648		7.200
3.242		0.6002		0.0000		877.633		1.489		8.105		3.001172		7.240
3.264		0.6034		0.0000		877.630		1.492		8.160		3.017007		7.280
3.286		0.6067		0.0000		877.627		1.495		8.215		3.033531		7.320
3.308		0.6099		0.0000		877.624		1.499		8.270		3.049367		7.360
3.330		0.6133		0.0000		877.620		1.502		8.325		3.066579		7.400
3.352		0.6168		0.0000		877.617		1.505		8.380		3.083791		7.440
3.376		0.6206		0.0000		877.613		1.509		8.440		3.103069		7.480
3.402		0.6239		0.0000		877.610		1.513		8.505		3.119594		7.520
3.428		0.6271		0.0000		877.607		1.516		8.570		3.135429		7.560
3.450		0.6303		0.0000		877.603		1.519		8.625		3.151264		7.600
3.470		0.6336		0.0000		877.600		1.522		8.675		3.167789		7.640
3.492		0.6369		0.0000		877.597		1.526		8.730		3.184312		7.680
3.512		0.6399		0.0000		877.594		1.529		8.780		3.199460		7.720
3.532		0.6432		0.0000		877.590		1.532		8.830		3.215984		7.760
3.552		0.6464		0.0000		877.587		1.535		8.880		3.231819		7.800
3.574		0.6501		0.0000		877.584		1.539		8.935		3.250408		7.840
3.596		0.6538		0.0000		877.580		1.543		8.990		3.268998		7.880
3.620		0.6574		0.0000		877.576		1.546		9.050		3.286899		7.920
3.646		0.6605		0.0000		877.573		1.549		9.115		3.302735		7.960
3.666		0.6637		0.0000		877.570		1.552		9.165		3.318570		8.000
3.686		0.6669		0.0000		877.567		1.556		9.215		3.334406		8.040
3.704		0.6703		0.0000		877.563		1.559		9.260		3.351618		8.080
3.722		0.6735		0.0000		877.560		1.562		9.305		3.367454		8.120
3.742		0.6767		0.0000		877.557		1.565		9.355		3.383289		8.160
3.760		0.6798		0.0000		877.554		1.569		9.400		3.399124		8.200
3.778		0.6834		0.0000		877.550		1.572		9.445		3.417026		8.240
3.798		0.6871		0.0000		877.547		1.576		9.495		3.435615		8.280
3.820		0.6907		0.0000		877.543		1.579		9.550		3.453516		8.320
3.842		0.6940		0.0000		877.540		1.583		9.605		3.470040		8.360
3.862		0.6972		0.0000		877.536		1.586		9.655		3.485875		8.400
3.880		0.7003		0.0000		877.533		1.589		9.700		3.501711		8.440
3.896		0.7035		0.0000		877.530		1.592		9.740		3.517546		8.480
3.914		0.7068		0.0000		877.527		1.596		9.785		3.534070		8.520
3.930		0.7100		0.0000		877.524		1.599		9.825		3.549906		8.560
3.946		0.7131		0.0000		877.521		1.602		9.865		3.565742		8.600
3.964		0.7166		0.0000		877.517		1.605		9.910		3.582954		8.640
3.980		0.7203		0.0000		877.513		1.609		9.950		3.601544		8.680
3.994		0.7240		0.0000		877.510		1.613		9.985		3.620133		8.720
4.022		0.7275		0.0000		877.506		1.616		10.055		3.637346		8.760
4.036		0.7305		0.0000		877.503		1.619		10.090		3.652493		8.800
4.054		0.7337		0.0000		877.500		1.622		10.135		3.668328		8.840
4.072		0.7371		0.0000		877.497		1.626		10.180		3.685540		8.880
4.082		0.7401		0.0000		877.494		1.629		10.205		3.700688		8.920
4.102		0.7434		0.0000		877.490		1.632		10.255		3.717212		8.960
4.116		0.7466		0.0000		877.487		1.635		10.290		3.733047		9.000
4.130		0.7499		0.0000		877.484		1.639		10.325		3.749571		9.040
4.138		0.7535		0.0000		877.480		1.642		10.345		3.767472		9.080
4.160		0.7572		0.0000		877.476		1.646		10.400		3.786062		9.120
4.172		0.7607		0.0000		877.473		1.649		10.430		3.803274		9.160
4.190		0.7640		0.0000		877.470		1.653		10.475		3.819798		9.200
4.212		0.7673		0.0000		877.466		1.656		10.530		3.836322		9.240
4.220		0.7703		0.0000		877.463		1.659		10.550		3.851469		9.280
4.236		0.7736		0.0000		877.460		1.662		10.590		3.867993		9.320
4.248		0.7768		0.0000		877.457		1.665		10.620		3.883829		9.360
4.260		0.7799		0.0000		877.454		1.669		10.650		3.899664		9.400
4.270		0.7832		0.0000		877.450		1.672		10.675		3.916188		9.440
4.282		0.7868		0.0000		877.447		1.676		10.705		3.934089		9.480
4.290		0.7904		0.0000		877.443		1.679		10.725		3.951990		9.520
4.310		0.7943		0.0000		877.439		1.683		10.775		3.971268		9.560
4.328		0.7974		0.0000		877.436		1.686		10.820		3.987103		9.600
4.342		0.8006		0.0000		877.433		1.689		10.855		4.002939		9.640
4.350		0.8038		0.0000		877.430		1.692		10.875		4.018775		9.680
4.362		0.8071		0.0000		877.427		1.696		10.905		4.035298		9.720
4.370		0.8102		0.0000		877.423		1.699		10.925		4.051134		9.760
4.380		0.8134		0.0000		877.420		1.702		10.950		4.066969		9.800
4.394		0.8167		0.0000		877.417		1.705		10.985		4.083494		9.840
4.400		0.8200		0.0000		877.414		1.709		11.000		4.100017		9.880
4.414		0.8237		0.0000		877.410		1.712		11.035		4.118607		9.920
4.422		0.8274		0.0000		877.406		1.716		11.055		4.137196		9.960
4.442		0.8309		0.0000		877.403		1.720		11.105		4.154409		10.000
4.454		0.8340		0.0000		877.400		1.723		11.135		4.170245		10.040
4.464		0.8372		0.0000		877.396		1.726		11.160		4.186080		10.080
4.470		0.8404		0.0000		877.393		1.729		11.175		4.201916		10.120
4.476		0.8436		0.0000		877.390		1.732		11.190		4.217752		10.160
4.484		0.8467		0.0000		877.387		1.735		11.210		4.233586		10.200
4.494		0.8500		0.0000		877.384		1.739		11.235		4.250111		10.240
4.502		0.8533		0.0000		877.380		1.742		11.255		4.266634		10.280
4.510		0.8570		0.0000		877.377		1.746		11.275		4.285224		10.320
4.520		0.8608		0.0000		877.373		1.749		11.300		4.303813		10.360
4.532		0.8643		0.0000		877.369		1.753		11.330		4.321714		10.400
4.544		0.8674		0.0000		877.366		1.756		11.360		4.336862		10.440
4.550		0.8705		0.0000		877.363		1.759		11.375		4.352697		10.480
4.556		0.8737		0.0000		877.360		1.762		11.390		4.368533		10.520
4.564		0.8770		0.0000		877.357		1.766		11.410		4.385057		10.560
4.572		0.8802		0.0000		877.353		1.769		11.430		4.400892		10.600
4.576		0.8833		0.0000		877.350		1.772		11.440		4.416728		10.640
4.584		0.8867		0.0000		877.347		1.775		11.460		4.433251		10.680
4.588		0.8901		0.0000		877.344		1.779		11.470		4.450464		10.720
4.598		0.8939		0.0000		877.340		1.783		11.495		4.469742		10.760
4.606		0.8975		0.0000		877.336		1.786		11.515		4.487643		10.800
4.618		0.9007		0.0000		877.333		1.789		11.545		4.503479		10.840
4.628		0.9040		0.0000		877.330		1.793		11.570		4.520002		10.880
4.632		0.9072		0.0000		877.326		1.796		11.580		4.535838		10.920
4.640		0.9105		0.0000		877.323		1.799		11.600		4.552362		10.960
4.644		0.9136		0.0000		877.320		1.802		11.610		4.568197		11.000
4.650		0.9168		0.0000		877.317		1.806		11.625		4.584033		11.040
4.652		0.9200		0.0000		877.314		1.809		11.630		4.599868		11.080
4.658		0.9233		0.0000		877.310		1.812		11.645		4.616393		11.120
4.666		0.9271		0.0000		877.307		1.816		11.665		4.635671		11.160
4.676		0.9310		0.0000		877.303		1.820		11.690		4.654948		11.200
4.686		0.9343		0.0000		877.299		1.823		11.715		4.671473		11.240
4.696		0.9373		0.0000		877.296		1.826		11.740		4.686619		11.280
4.702		0.9406		0.0000		877.293		1.829		11.755		4.703144		11.320
4.704		0.9438		0.0000		877.290		1.833		11.760		4.718979		11.360
4.712		0.9471		0.0000		877.287		1.836		11.780		4.735503		11.400
4.716		0.9503		0.0000		877.283		1.839		11.790		4.751338		11.440
4.720		0.9534		0.0000		877.280		1.842		11.800		4.767174		11.480
4.724		0.9567		0.0000		877.277		1.845		11.810		4.783698		11.520
4.728		0.9605		0.0000		877.273		1.849		11.820		4.802288		11.560
4.736		0.9642		0.0000		877.269		1.853		11.840		4.820877		11.600
4.742		0.9676		0.0000		877.266		1.856		11.855		4.838089		11.640
4.752		0.9708		0.0000		877.263		1.860		11.880		4.853925		11.680
4.758		0.9740		0.0000		877.260		1.863		11.895		4.869761		11.720
4.762		0.9773		0.0000		877.256		1.866		11.905		4.886285		11.760
4.764		0.9804		0.0000		877.253		1.869		11.910		4.902120		11.800
4.770		0.9836		0.0000		877.250		1.872		11.925		4.917956		11.840
4.774		0.9868		0.0000		877.247		1.875		11.935		4.933791		11.880
4.776		0.9899		0.0000		877.244		1.879		11.940		4.949626		11.920
4.780		0.9935		0.0000		877.240		1.882		11.950		4.967528		11.960
4.786		0.9975		0.0000		877.236		1.886		11.965		4.987494		12.000
4.792		1.0009		0.0000		877.233		1.890		11.980		5.004706		12.040
4.806		1.0042		0.0000		877.229		1.893		12.015		5.021230		12.080
4.810		1.0073		0.0000		877.226		1.896		12.025		5.036378		12.120
4.814		1.0106		0.0000		877.223		1.899		12.035		5.052901		12.160
4.816		1.0139		0.0000		877.220		1.903		12.040		5.069425		12.200
4.820		1.0171		0.0000		877.217		1.906		12.050		5.085261		12.240
4.822		1.0202		0.0000		877.213		1.909		12.055		5.101097		12.280
4.826		1.0234		0.0000		877.210		1.912		12.065		5.116932		12.320
4.830		1.0268		0.0000		877.207		1.916		12.075		5.134145		12.360
4.834		1.0307		0.0000		877.203		1.919		12.085		5.153422		12.400
4.838		1.0343		0.0000		877.199		1.923		12.095		5.171324		12.440
4.850		1.0377		0.0000		877.196		1.926		12.125		5.188536		12.480
4.856		1.0407		0.0000		877.193		1.929		12.140		5.203683		12.520
4.862		1.0439		0.0000		877.190		1.933		12.155		5.219518		12.560
4.864		1.0472		0.0000		877.186		1.936		12.160		5.236043		12.600
4.866		1.0504		0.0000		877.183		1.939		12.165		5.251879		12.640
4.868		1.0535		0.0000		877.180		1.942		12.170		5.267713		12.680
4.870		1.0567		0.0000		877.177		1.945		12.175		5.283549		12.720
4.872		1.0600		0.0000		877.174		1.949		12.180		5.300074		12.760
4.878		1.0639		0.0000		877.170		1.953		12.195		5.319351		12.800
4.882		1.0676		0.0000		877.166		1.956		12.205		5.337940		12.840
4.892		1.0712		0.0000		877.162		1.960		12.230		5.355842		12.880
4.900		1.0741		0.0000		877.160		1.963		12.250		5.370300		12.920
4.904		1.0774		0.0000		877.156		1.966		12.260		5.386825		12.960
4.908		1.0807		0.0000		877.153		1.969		12.270		5.403348		13.000
4.910		1.0838		0.0000		877.150		1.973		12.275		5.419184		13.040
4.912		1.0870		0.0000		877.147		1.976		12.280		5.435019		13.080
4.914		1.0902		0.0000		877.143		1.979		12.285		5.450854		13.120
4.918		1.0935		0.0000		877.140		1.982		12.295		5.467379		13.160
4.920		1.0969		0.0000		877.137		1.986		12.300		5.484591		13.200
4.924		1.1008		0.0000		877.133		1.989		12.310		5.503869		13.240
4.930		1.1044		0.0000		877.129		1.993		12.325		5.521770		13.280
4.940		1.1075		0.0000		877.126		1.996		12.350		5.537605		13.320
4.946		1.1107		0.0000		877.123		1.999		12.365		5.553441		13.360
4.948		1.1140		0.0000		877.120		2.003		12.370		5.569966		13.400
4.950		1.1173		0.0000		877.116		2.006		12.375		5.586490		13.440
4.954		1.1205		0.0000		877.113		2.009		12.385		5.602325		13.480
4.954		1.1235		0.0000		877.110		2.012		12.385		5.617472		13.520
4.956		1.1268		0.0000		877.107		2.016		12.390		5.633996		13.560
4.960		1.1302		0.0000		877.103		2.019		12.400		5.651208		13.600
4.964		1.1341		0.0000		877.100		2.023		12.410		5.670486		13.640
4.970		1.1378		0.0000		877.096		2.027		12.425		5.689076		13.680
4.976		1.1410		0.0000		877.093		2.030		12.440		5.704911		13.720
4.984		1.1441		0.0000		877.090		2.033		12.460		5.720747		13.760
4.986		1.1475		0.0000		877.086		2.036		12.465		5.737271		13.800
4.988		1.1506		0.0000		877.083		2.039		12.470		5.753106		13.840
4.990		1.1538		0.0000		877.080		2.043		12.475		5.768942		13.880
4.992		1.1570		0.0000		877.077		2.046		12.480		5.784778		13.920
4.994		1.1603		0.0000		877.073		2.049		12.485		5.801301		13.960
4.996		1.1636		0.0000		877.070		2.052		12.490		5.817826		14.000
4.998		1.1673		0.0000		877.066		2.056		12.495		5.836415		14.040
5.004		1.1711		0.0000		877.062		2.060		12.510		5.855693		14.080
5.010		1.1744		0.0000		877.059		2.063		12.525		5.872217		14.120
5.020		1.1776		0.0000		877.056		2.066		12.550		5.888052		14.160
5.024		1.1808		0.0000		877.053		2.069		12.560		5.903888		14.200
5.026		1.1839		0.0000		877.050		2.073		12.565		5.919724		14.240
5.026		1.1871		0.0000		877.047		2.076		12.565		5.935559		14.280
5.030		1.1904		0.0000		877.043		2.079		12.575		5.952083		14.320
5.032		1.1936		0.0000		877.040		2.082		12.580		5.967918		14.360
5.032		1.1968		0.0000		877.037		2.085		12.580		5.983754		14.400
5.034		1.2003		0.0000		877.033		2.089		12.585		6.001655		14.440
5.038		1.2042		0.0000		877.029		2.093		12.595		6.020933		14.480
5.048		1.2079		0.0000		877.026		2.097		12.620		6.039523		14.520
5.056		1.2111		0.0000		877.023		2.100		12.640		6.055357		14.560
5.062		1.2142		0.0000		877.019		2.103		12.655		6.071193		14.600
5.064		1.2174		0.0000		877.016		2.106		12.660		6.087029		14.640
5.064		1.2206		0.0000		877.013		2.109		12.660		6.102865		14.680
5.066		1.2239		0.0000		877.010		2.113		12.665		6.119389		14.720
5.068		1.2269		0.0000		877.007		2.116		12.670		6.134535		14.760
5.070		1.2301		0.0000		877.004		2.119		12.675		6.150371		14.800
5.072		1.2337		0.0000		877.000		2.122		12.680		6.168271		14.840
5.076		1.2375		0.0000		876.996		2.126		12.690		6.187550		14.880
5.082		1.2412		0.0000		876.992		2.130		12.705		6.206140		14.920
5.092		1.2444		0.0000		876.989		2.133		12.730		6.221975		14.960
5.096		1.2476		0.0000		876.986		2.136		12.740		6.237811		15.000
5.100		1.2509		0.0000		876.983		2.140		12.750		6.254334		15.040
5.100		1.2540		0.0000		876.980		2.143		12.750		6.270170		15.080
5.102		1.2572		0.0000		876.976		2.146		12.755		6.286005		15.120
5.102		1.2604		0.0000		876.973		2.149		12.755		6.301841		15.160
5.104		1.2635		0.0000		876.970		2.152		12.760		6.317677		15.200
5.106		1.2670		0.0000		876.967		2.156		12.765		6.334889		15.240
5.108		1.2707		0.0000		876.963		2.159		12.770		6.353478		15.280
5.114		1.2746		0.0000		876.959		2.163		12.785		6.372756		15.320
5.122		1.2780		0.0000		876.956		2.167		12.805		6.389968		15.360
5.128		1.2810		0.0000		876.953		2.170		12.820		6.405116		15.400
5.130		1.2842		0.0000		876.949		2.173		12.825		6.420951		15.440
5.130		1.2874		0.0000		876.946		2.176		12.825		6.436787		15.480
5.134		1.2907		0.0000		876.943		2.179		12.835		6.453310		15.520
5.134		1.2937		0.0000		876.940		2.182		12.835		6.468458		15.560
5.138		1.2970		0.0000		876.937		2.186		12.845		6.484982		15.600
5.138		1.3003		0.0000		876.933		2.189		12.845		6.501505		15.640
5.142		1.3039		0.0000		876.930		2.193		12.855		6.519407		15.680
5.146		1.3077		0.0000		876.926		2.196		12.865		6.538684		15.720
5.154		1.3113		0.0000		876.922		2.200		12.885		6.556586		15.760
5.160		1.3145		0.0000		876.919		2.203		12.900		6.572422		15.800
5.164		1.3177		0.0000		876.916		2.206		12.910		6.588256		15.840
5.166		1.3208		0.0000		876.913		2.210		12.915		6.604092		15.880
