数据量:1175
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.010		0.0000		0.0000		876.925		2.253		0.025		0.000000		0.040
0.010		0.0032		0.0000		876.921		2.256		0.025		0.015836		0.080
0.010		0.0063		0.0000		876.918		2.259		0.025		0.031672		0.120
0.010		0.0096		0.0000		876.915		2.263		0.025		0.048195		0.160
0.012		0.0129		0.0000		876.912		2.266		0.030		0.064719		0.200
0.012		0.0165		0.0000		876.908		2.269		0.030		0.082620		0.240
0.014		0.0204		0.0000		876.904		2.273		0.035		0.101898		0.280
0.014		0.0237		0.0000		876.901		2.277		0.035		0.118423		0.320
0.016		0.0269		0.0000		876.898		2.280		0.040		0.134258		0.360
0.016		0.0300		0.0000		876.895		2.283		0.040		0.150093		0.400
0.018		0.0333		0.0000		876.891		2.286		0.045		0.166618		0.440
0.020		0.0365		0.0000		876.888		2.289		0.050		0.182452		0.480
0.022		0.0398		0.0000		876.885		2.293		0.055		0.198977		0.520
0.024		0.0431		0.0000		876.881		2.296		0.060		0.215501		0.560
0.026		0.0463		0.0000		876.878		2.299		0.065		0.231336		0.600
0.028		0.0498		0.0000		876.875		2.303		0.070		0.249237		0.640
0.032		0.0536		0.0000		876.871		2.306		0.080		0.267826		0.680
0.036		0.0570		0.0000		876.868		2.310		0.090		0.285039		0.720
0.038		0.0603		0.0000		876.864		2.313		0.095		0.301564		0.760
0.042		0.0635		0.0000		876.861		2.316		0.105		0.317398		0.800
0.046		0.0668		0.0000		876.858		2.320		0.115		0.333923		0.840
0.048		0.0700		0.0000		876.855		2.323		0.120		0.349758		0.880
0.052		0.0733		0.0000		876.851		2.326		0.130		0.366282		0.920
0.056		0.0764		0.0000		876.848		2.329		0.140		0.382118		0.960
0.060		0.0796		0.0000		876.845		2.333		0.150		0.397953		1.000
0.066		0.0830		0.0000		876.842		2.336		0.165		0.415165		1.040
0.070		0.0868		0.0000		876.838		2.340		0.175		0.433755		1.080
0.076		0.0905		0.0000		876.834		2.343		0.190		0.452344		1.120
0.082		0.0936		0.0000		876.831		2.347		0.205		0.468180		1.160
0.088		0.0968		0.0000		876.828		2.350		0.220		0.484016		1.200
0.094		0.1001		0.0000		876.824		2.353		0.235		0.500540		1.240
0.100		0.1034		0.0000		876.821		2.356		0.250		0.517064		1.280
0.108		0.1066		0.0000		876.818		2.359		0.270		0.532899		1.320
0.114		0.1099		0.0000		876.815		2.363		0.285		0.549424		1.360
0.122		0.1131		0.0000		876.812		2.366		0.305		0.565258		1.400
0.128		0.1164		0.0000		876.808		2.369		0.320		0.581783		1.440
0.136		0.1201		0.0000		876.805		2.373		0.340		0.600373		1.480
0.144		0.1237		0.0000		876.801		2.377		0.360		0.618273		1.520
0.154		0.1270		0.0000		876.798		2.380		0.385		0.634798		1.560
0.164		0.1303		0.0000		876.794		2.383		0.410		0.651321		1.600
0.174		0.1334		0.0000		876.791		2.386		0.435		0.667157		1.640
0.182		0.1367		0.0000		876.788		2.390		0.455		0.683681		1.680
0.192		0.1400		0.0000		876.785		2.393		0.480		0.700204		1.720
0.202		0.1432		0.0000		876.781		2.396		0.505		0.716040		1.760
0.212		0.1464		0.0000		876.778		2.399		0.530		0.731876		1.800
0.224		0.1497		0.0000		876.775		2.403		0.560		0.748399		1.840
0.234		0.1533		0.0000		876.771		2.406		0.585		0.766301		1.880
0.246		0.1570		0.0000		876.768		2.410		0.615		0.784891		1.920
0.260		0.1604		0.0000		876.764		2.413		0.650		0.802103		1.960
0.272		0.1636		0.0000		876.761		2.416		0.680		0.817938		2.000
0.286		0.1669		0.0000		876.758		2.420		0.715		0.834463		2.040
0.298		0.1701		0.0000		876.755		2.423		0.745		0.850297		2.080
0.310		0.1734		0.0000		876.751		2.426		0.775		0.866822		2.120
0.322		0.1765		0.0000		876.748		2.429		0.805		0.882658		2.160
0.334		0.1798		0.0000		876.745		2.433		0.835		0.899181		2.200
0.346		0.1831		0.0000		876.741		2.436		0.865		0.915705		2.240
0.358		0.1866		0.0000		876.738		2.439		0.895		0.932918		2.280
0.372		0.1902		0.0000		876.734		2.443		0.930		0.950819		2.320
0.386		0.1937		0.0000		876.731		2.447		0.965		0.968720		2.360
0.404		0.1970		0.0000		876.728		2.450		1.010		0.985243		2.400
0.420		0.2004		0.0000		876.724		2.453		1.050		1.001768		2.440
0.438		0.2035		0.0000		876.721		2.456		1.095		1.017603		2.480
0.454		0.2067		0.0000		876.718		2.460		1.135		1.033438		2.520
0.470		0.2100		0.0000		876.715		2.463		1.175		1.049963		2.560
0.486		0.2133		0.0000		876.711		2.466		1.215		1.066487		2.600
0.502		0.2165		0.0000		876.708		2.469		1.255		1.082323		2.640
0.518		0.2198		0.0000		876.705		2.473		1.295		1.098846		2.680
0.536		0.2235		0.0000		876.701		2.476		1.340		1.117436		2.720
0.554		0.2272		0.0000		876.697		2.480		1.385		1.136025		2.760
0.574		0.2305		0.0000		876.694		2.483		1.435		1.152549		2.800
0.594		0.2337		0.0000		876.691		2.487		1.485		1.168385		2.840
0.612		0.2370		0.0000		876.688		2.490		1.530		1.184909		2.880
0.628		0.2401		0.0000		876.684		2.493		1.570		1.200744		2.920
0.646		0.2433		0.0000		876.681		2.496		1.615		1.216580		2.960
0.662		0.2466		0.0000		876.678		2.500		1.655		1.233103		3.000
0.676		0.2498		0.0000		876.675		2.503		1.690		1.248939		3.040
0.692		0.2531		0.0000		876.672		2.506		1.730		1.265464		3.080
0.706		0.2567		0.0000		876.668		2.510		1.765		1.283364		3.120
0.724		0.2604		0.0000		876.664		2.513		1.810		1.301954		3.160
0.744		0.2638		0.0000		876.661		2.517		1.860		1.319166		3.200
0.764		0.2671		0.0000		876.657		2.520		1.910		1.335690		3.240
0.784		0.2703		0.0000		876.654		2.523		1.960		1.351526		3.280
0.804		0.2735		0.0000		876.651		2.526		2.010		1.367362		3.320
0.822		0.2768		0.0000		876.648		2.530		2.055		1.383885		3.360
0.842		0.2799		0.0000		876.645		2.533		2.105		1.399721		3.400
0.860		0.2832		0.0000		876.641		2.536		2.150		1.416245		3.440
0.878		0.2864		0.0000		876.638		2.539		2.195		1.432080		3.480
0.898		0.2900		0.0000		876.635		2.543		2.245		1.449981		3.520
0.918		0.2936		0.0000		876.631		2.546		2.295		1.467882		3.560
0.940		0.2973		0.0000		876.627		2.550		2.350		1.486472		3.600
0.962		0.3005		0.0000		876.624		2.553		2.405		1.502308		3.640
0.986		0.3036		0.0000		876.621		2.557		2.465		1.518142		3.680
1.006		0.3069		0.0000		876.618		2.560		2.515		1.534667		3.720
1.028		0.3101		0.0000		876.615		2.563		2.570		1.550503		3.760
1.048		0.3134		0.0000		876.611		2.566		2.620		1.567026		3.800
1.070		0.3166		0.0000		876.608		2.569		2.675		1.582862		3.840
1.090		0.3199		0.0000		876.605		2.573		2.725		1.599386		3.880
1.112		0.3232		0.0000		876.601		2.576		2.780		1.615909		3.920
1.134		0.3268		0.0000		876.598		2.580		2.835		1.633811		3.960
1.158		0.3306		0.0000		876.594		2.584		2.895		1.653088		4.000
1.184		0.3339		0.0000		876.591		2.587		2.960		1.669613		4.040
1.210		0.3371		0.0000		876.587		2.590		3.025		1.685448		4.080
1.234		0.3403		0.0000		876.584		2.593		3.085		1.701283		4.120
1.260		0.3436		0.0000		876.581		2.596		3.150		1.717808		4.160
1.284		0.3467		0.0000		876.578		2.600		3.210		1.733643		4.200
1.310		0.3500		0.0000		876.575		2.603		3.275		1.750168		4.240
1.336		0.3532		0.0000		876.571		2.606		3.340		1.766002		4.280
1.362		0.3565		0.0000		876.568		2.609		3.405		1.782527		4.320
1.388		0.3601		0.0000		876.565		2.613		3.470		1.800427		4.360
1.416		0.3638		0.0000		876.561		2.617		3.540		1.819017		4.400
1.446		0.3672		0.0000		876.557		2.620		3.615		1.836230		4.440
1.476		0.3706		0.0000		876.554		2.623		3.690		1.852754		4.480
1.506		0.3737		0.0000		876.551		2.627		3.765		1.868589		4.520
1.532		0.3769		0.0000		876.548		2.630		3.830		1.884425		4.560
1.558		0.3802		0.0000		876.544		2.633		3.895		1.900948		4.600
1.584		0.3834		0.0000		876.541		2.636		3.960		1.916784		4.640
1.612		0.3867		0.0000		876.538		2.640		4.030		1.933309		4.680
1.640		0.3898		0.0000		876.535		2.643		4.100		1.949143		4.720
1.666		0.3933		0.0000		876.531		2.646		4.165		1.966356		4.760
1.694		0.3970		0.0000		876.528		2.650		4.235		1.984946		4.800
1.724		0.4006		0.0000		876.524		2.653		4.310		2.002847		4.840
1.756		0.4039		0.0000		876.521		2.657		4.390		2.019371		4.880
1.806		0.4072		0.0000		876.517		2.660		4.515		2.035894		4.920
1.814		0.4103		0.0000		876.514		2.663		4.535		2.051730		4.960
1.842		0.4135		0.0000		876.511		2.666		4.605		2.067566		5.000
1.870		0.4168		0.0000		876.508		2.670		4.675		2.084090		5.040
1.916		0.4200		0.0000		876.505		2.673		4.790		2.099925		5.080
1.926		0.4232		0.0000		876.501		2.676		4.815		2.115761		5.120
1.954		0.4266		0.0000		876.498		2.680		4.885		2.132974		5.160
1.982		0.4303		0.0000		876.494		2.683		4.955		2.151563		5.200
2.014		0.4340		0.0000		876.491		2.687		5.035		2.170153		5.240
2.046		0.4373		0.0000		876.487		2.690		5.115		2.186676		5.280
2.078		0.4405		0.0000		876.484		2.693		5.195		2.202512		5.320
2.108		0.4437		0.0000		876.481		2.697		5.270		2.218348		5.360
2.136		0.4470		0.0000		876.478		2.700		5.340		2.234871		5.400
2.184		0.4501		0.0000		876.474		2.703		5.460		2.250707		5.440
2.192		0.4534		0.0000		876.471		2.706		5.480		2.267231		5.480
2.222		0.4566		0.0000		876.468		2.710		5.555		2.283067		5.520
2.250		0.4599		0.0000		876.465		2.713		5.625		2.299590		5.560
2.278		0.4635		0.0000		876.461		2.716		5.695		2.317492		5.600
2.310		0.4672		0.0000		876.457		2.720		5.775		2.336081		5.640
2.342		0.4707		0.0000		876.454		2.724		5.855		2.353293		5.680
2.374		0.4740		0.0000		876.451		2.727		5.935		2.369817		5.720
2.426		0.4771		0.0000		876.447		2.730		6.065		2.385653		5.760
2.434		0.4803		0.0000		876.444		2.733		6.085		2.401488		5.800
2.464		0.4836		0.0000		876.441		2.737		6.160		2.418013		5.840
2.492		0.4868		0.0000		876.438		2.740		6.230		2.433847		5.880
2.522		0.4899		0.0000		876.435		2.743		6.305		2.449683		5.920
2.550		0.4932		0.0000		876.431		2.746		6.375		2.466208		5.960
2.578		0.4967		0.0000		876.428		2.750		6.445		2.483420		6.000
2.606		0.5004		0.0000		876.424		2.753		6.515		2.502010		6.040
2.638		0.5043		0.0000		876.420		2.757		6.595		2.521287		6.080
2.672		0.5073		0.0000		876.417		2.760		6.680		2.536434		6.120
2.704		0.5105		0.0000		876.414		2.763		6.760		2.552270		6.160
2.732		0.5136		0.0000		876.411		2.767		6.830		2.568105		6.200
2.760		0.5169		0.0000		876.408		2.770		6.900		2.584629		6.240
2.788		0.5202		0.0000		876.404		2.773		6.970		2.601154		6.280
2.816		0.5234		0.0000		876.401		2.776		7.040		2.616988		6.320
2.844		0.5266		0.0000		876.398		2.779		7.110		2.632824		6.360
2.872		0.5300		0.0000		876.395		2.783		7.180		2.650037		6.400
2.900		0.5337		0.0000		876.391		2.787		7.250		2.668626		6.440
2.932		0.5374		0.0000		876.387		2.790		7.330		2.687216		6.480
2.964		0.5407		0.0000		876.384		2.794		7.410		2.703739		6.520
2.996		0.5439		0.0000		876.381		2.797		7.490		2.719575		6.560
3.024		0.5471		0.0000		876.378		2.800		7.560		2.735411		6.600
3.052		0.5504		0.0000		876.374		2.803		7.630		2.751935		6.640
3.078		0.5537		0.0000		876.371		2.807		7.695		2.768459		6.680
3.106		0.5567		0.0000		876.368		2.810		7.765		2.783606		6.720
3.134		0.5599		0.0000		876.365		2.813		7.835		2.799442		6.760
3.160		0.5632		0.0000		876.361		2.816		7.900		2.815965		6.800
3.188		0.5669		0.0000		876.358		2.820		7.970		2.834555		6.840
3.216		0.5706		0.0000		876.354		2.824		8.040		2.853144		6.880
3.248		0.5741		0.0000		876.351		2.827		8.120		2.870357		6.920
3.280		0.5774		0.0000		876.347		2.830		8.200		2.886881		6.960
3.308		0.5804		0.0000		876.344		2.833		8.270		2.902027		7.000
3.336		0.5838		0.0000		876.341		2.837		8.340		2.919240		7.040
3.362		0.5870		0.0000		876.338		2.840		8.405		2.935076		7.080
3.388		0.5902		0.0000		876.334		2.843		8.470		2.950912		7.120
3.414		0.5933		0.0000		876.331		2.846		8.535		2.966747		7.160
3.442		0.5967		0.0000		876.328		2.850		8.605		2.983271		7.200
3.468		0.6002		0.0000		876.324		2.853		8.670		3.001171		7.240
3.496		0.6040		0.0000		876.321		2.857		8.740		3.019761		7.280
3.526		0.6075		0.0000		876.317		2.860		8.815		3.037663		7.320
3.558		0.6107		0.0000		876.314		2.864		8.895		3.053498		7.360
3.588		0.6140		0.0000		876.311		2.867		8.970		3.070022		7.400
3.614		0.6172		0.0000		876.307		2.870		9.035		3.085858		7.440
3.640		0.6203		0.0000		876.304		2.873		9.100		3.101692		7.480
3.664		0.6235		0.0000		876.301		2.876		9.160		3.117528		7.520
