数据量:1301
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.408		0.1805		0.0000		878.036		1.232		1.020		0.902624		2.200
0.424		0.1838		0.0000		878.033		1.235		1.060		0.919148		2.240
0.440		0.1874		0.0000		878.029		1.239		1.100		0.937048		2.280
0.456		0.1911		0.0000		878.026		1.242		1.140		0.955638		2.320
0.472		0.1944		0.0000		878.022		1.246		1.180		0.972162		2.360
0.488		0.1977		0.0000		878.019		1.249		1.220		0.988686		2.400
0.504		0.2009		0.0000		878.016		1.252		1.260		1.004521		2.440
0.518		0.2041		0.0000		878.013		1.255		1.295		1.020357		2.480
0.534		0.2074		0.0000		878.009		1.259		1.335		1.036881		2.520
0.548		0.2105		0.0000		878.006		1.262		1.370		1.052716		2.560
0.564		0.2137		0.0000		878.003		1.265		1.410		1.068552		2.600
0.580		0.2172		0.0000		878.000		1.268		1.450		1.085764		2.640
0.596		0.2207		0.0000		877.996		1.272		1.490		1.103665		2.680
0.614		0.2245		0.0000		877.992		1.276		1.535		1.122255		2.720
0.630		0.2279		0.0000		877.989		1.279		1.575		1.139467		2.760
0.644		0.2311		0.0000		877.986		1.282		1.610		1.155303		2.800
0.656		0.2342		0.0000		877.983		1.285		1.640		1.171138		2.840
0.670		0.2375		0.0000		877.979		1.289		1.675		1.187662		2.880
0.684		0.2407		0.0000		877.976		1.292		1.710		1.203498		2.920
0.698		0.2440		0.0000		877.973		1.295		1.745		1.220022		2.960
0.714		0.2472		0.0000		877.970		1.298		1.785		1.235858		3.000
0.730		0.2505		0.0000		877.966		1.302		1.825		1.252381		3.040
0.746		0.2541		0.0000		877.963		1.305		1.865		1.270282		3.080
0.764		0.2578		0.0000		877.959		1.309		1.910		1.288872		3.120
0.782		0.2612		0.0000		877.956		1.312		1.955		1.306084		3.160
0.802		0.2645		0.0000		877.952		1.316		2.005		1.322609		3.200
0.818		0.2676		0.0000		877.949		1.319		2.045		1.337755		3.240
0.836		0.2710		0.0000		877.946		1.322		2.090		1.354968		3.280
0.852		0.2742		0.0000		877.943		1.325		2.130		1.370804		3.320
0.868		0.2773		0.0000		877.939		1.329		2.170		1.386639		3.360
0.886		0.2805		0.0000		877.936		1.332		2.215		1.402475		3.400
0.904		0.2838		0.0000		877.933		1.335		2.260		1.418998		3.440
0.922		0.2872		0.0000		877.930		1.338		2.305		1.436211		3.480
0.942		0.2908		0.0000		877.926		1.342		2.355		1.454112		3.520
0.964		0.2947		0.0000		877.922		1.346		2.410		1.473390		3.560
0.986		0.2978		0.0000		877.919		1.349		2.465		1.489226		3.600
1.006		0.3011		0.0000		877.916		1.352		2.515		1.505749		3.640
1.026		0.3042		0.0000		877.913		1.355		2.565		1.520897		3.680
1.044		0.3075		0.0000		877.909		1.359		2.610		1.537420		3.720
1.064		0.3107		0.0000		877.906		1.362		2.660		1.553256		3.760
1.084		0.3140		0.0000		877.903		1.365		2.710		1.569780		3.800
1.104		0.3173		0.0000		877.899		1.368		2.760		1.586304		3.840
1.124		0.3206		0.0000		877.896		1.372		2.810		1.602828		3.880
1.144		0.3241		0.0000		877.893		1.375		2.860		1.620729		3.920
1.166		0.3279		0.0000		877.889		1.379		2.915		1.639318		3.960
1.192		0.3312		0.0000		877.886		1.382		2.980		1.655843		4.000
1.216		0.3343		0.0000		877.882		1.386		3.040		1.671678		4.040
1.238		0.3376		0.0000		877.879		1.389		3.095		1.688202		4.080
1.262		0.3409		0.0000		877.876		1.392		3.155		1.704726		4.120
1.284		0.3441		0.0000		877.873		1.395		3.210		1.720561		4.160
1.308		0.3474		0.0000		877.869		1.399		3.270		1.737086		4.200
1.332		0.3506		0.0000		877.866		1.402		3.330		1.752921		4.240
1.354		0.3539		0.0000		877.863		1.405		3.385		1.769445		4.280
1.378		0.3575		0.0000		877.859		1.409		3.445		1.787346		4.320
1.404		0.3612		0.0000		877.856		1.412		3.510		1.805936		4.360
1.432		0.3646		0.0000		877.852		1.416		3.580		1.823148		4.400
1.460		0.3678		0.0000		877.849		1.419		3.650		1.838983		4.440
1.486		0.3711		0.0000		877.846		1.422		3.715		1.855507		4.480
1.510		0.3741		0.0000		877.843		1.425		3.775		1.870654		4.520
1.536		0.3774		0.0000		877.839		1.429		3.840		1.887178		4.560
1.560		0.3807		0.0000		877.836		1.432		3.900		1.903703		4.600
1.586		0.3839		0.0000		877.833		1.435		3.965		1.919538		4.640
1.612		0.3872		0.0000		877.830		1.438		4.030		1.936062		4.680
1.636		0.3907		0.0000		877.826		1.442		4.090		1.953275		4.720
1.662		0.3942		0.0000		877.823		1.445		4.155		1.971176		4.760
1.690		0.3980		0.0000		877.819		1.449		4.225		1.989765		4.800
1.718		0.4013		0.0000		877.815		1.452		4.295		2.006289		4.840
1.744		0.4046		0.0000		877.812		1.456		4.360		2.022813		4.880
1.770		0.4076		0.0000		877.809		1.459		4.425		2.037960		4.920
1.794		0.4110		0.0000		877.806		1.462		4.485		2.055172		4.960
1.818		0.4142		0.0000		877.803		1.465		4.545		2.071008		5.000
1.844		0.4174		0.0000		877.799		1.469		4.610		2.086843		5.040
1.868		0.4205		0.0000		877.796		1.472		4.670		2.102679		5.080
1.892		0.4240		0.0000		877.793		1.475		4.730		2.119892		5.120
1.918		0.4277		0.0000		877.789		1.479		4.795		2.138481		5.160
1.948		0.4313		0.0000		877.785		1.482		4.870		2.156382		5.200
1.978		0.4347		0.0000		877.782		1.486		4.945		2.173594		5.240
2.006		0.4379		0.0000		877.779		1.489		5.015		2.189430		5.280
2.030		0.4411		0.0000		877.776		1.492		5.075		2.205265		5.320
2.054		0.4444		0.0000		877.772		1.496		5.135		2.221789		5.360
2.080		0.4475		0.0000		877.769		1.499		5.200		2.237625		5.400
2.106		0.4507		0.0000		877.766		1.502		5.265		2.253460		5.440
2.130		0.4539		0.0000		877.763		1.505		5.325		2.269296		5.480
2.156		0.4573		0.0000		877.759		1.509		5.390		2.286509		5.520
2.182		0.4609		0.0000		877.756		1.512		5.455		2.304409		5.560
2.210		0.4645		0.0000		877.752		1.516		5.525		2.322310		5.600
2.240		0.4682		0.0000		877.749		1.519		5.600		2.340900		5.640
2.270		0.4713		0.0000		877.745		1.523		5.675		2.356735		5.680
2.296		0.4744		0.0000		877.742		1.526		5.740		2.371882		5.720
2.322		0.4777		0.0000		877.739		1.529		5.805		2.388406		5.760
2.348		0.4810		0.0000		877.736		1.532		5.870		2.404931		5.800
2.374		0.4842		0.0000		877.733		1.535		5.935		2.420766		5.840
2.398		0.4873		0.0000		877.729		1.539		5.995		2.436602		5.880
2.424		0.4906		0.0000		877.726		1.542		6.060		2.453126		5.920
2.450		0.4941		0.0000		877.723		1.545		6.125		2.470338		5.960
2.476		0.4978		0.0000		877.719		1.549		6.190		2.488927		6.000
2.506		0.5015		0.0000		877.715		1.553		6.265		2.507517		6.040
2.536		0.5048		0.0000		877.712		1.556		6.340		2.524041		6.080
2.564		0.5078		0.0000		877.709		1.559		6.410		2.539188		6.120
2.588		0.5110		0.0000		877.706		1.562		6.470		2.555023		6.160
2.612		0.5143		0.0000		877.702		1.566		6.530		2.571548		6.200
2.638		0.5176		0.0000		877.699		1.569		6.595		2.588071		6.240
2.664		0.5208		0.0000		877.696		1.572		6.660		2.603907		6.280
2.690		0.5239		0.0000		877.693		1.575		6.725		2.619742		6.320
2.714		0.5273		0.0000		877.690		1.578		6.785		2.636266		6.360
2.740		0.5311		0.0000		877.686		1.582		6.850		2.655544		6.400
2.770		0.5348		0.0000		877.682		1.586		6.925		2.674134		6.440
2.800		0.5380		0.0000		877.679		1.589		7.000		2.689970		6.480
2.828		0.5413		0.0000		877.675		1.593		7.070		2.706494		6.520
2.852		0.5445		0.0000		877.672		1.596		7.130		2.722329		6.560
2.876		0.5478		0.0000		877.669		1.599		7.190		2.738853		6.600
2.900		0.5509		0.0000		877.666		1.602		7.250		2.754688		6.640
2.924		0.5541		0.0000		877.663		1.605		7.310		2.770524		6.680
2.948		0.5573		0.0000		877.659		1.608		7.370		2.786359		6.720
2.972		0.5606		0.0000		877.656		1.612		7.430		2.802883		6.760
2.998		0.5642		0.0000		877.653		1.615		7.495		2.820785		6.800
3.024		0.5680		0.0000		877.649		1.619		7.560		2.840062		6.840
3.054		0.5716		0.0000		877.645		1.623		7.635		2.857964		6.880
3.082		0.5746		0.0000		877.642		1.626		7.705		2.873110		6.920
3.106		0.5778		0.0000		877.639		1.629		7.765		2.888946		6.960
3.128		0.5811		0.0000		877.636		1.632		7.820		2.905470		7.000
3.152		0.5843		0.0000		877.633		1.635		7.880		2.921305		7.040
3.174		0.5876		0.0000		877.629		1.639		7.935		2.937829		7.080
3.198		0.5907		0.0000		877.626		1.642		7.995		2.953665		7.120
3.220		0.5939		0.0000		877.623		1.645		8.050		2.969501		7.160
3.242		0.5975		0.0000		877.619		1.649		8.105		2.987401		7.200
3.268		0.6011		0.0000		877.616		1.652		8.170		3.005302		7.240
3.296		0.6049		0.0000		877.612		1.656		8.240		3.024580		7.280
3.322		0.6081		0.0000		877.609		1.659		8.305		3.040416		7.320
3.348		0.6113		0.0000		877.605		1.662		8.370		3.056252		7.360
3.370		0.6146		0.0000		877.602		1.666		8.425		3.072776		7.400
3.392		0.6177		0.0000		877.599		1.669		8.480		3.088611		7.440
3.414		0.6209		0.0000		877.596		1.672		8.535		3.104446		7.480
3.436		0.6241		0.0000		877.593		1.675		8.590		3.120282		7.520
3.458		0.6274		0.0000		877.589		1.679		8.645		3.136806		7.560
3.480		0.6308		0.0000		877.586		1.682		8.700		3.154018		7.600
3.502		0.6344		0.0000		877.582		1.686		8.755		3.171920		7.640
3.528		0.6381		0.0000		877.579		1.689		8.820		3.190509		7.680
3.554		0.6415		0.0000		877.575		1.693		8.885		3.207722		7.720
3.580		0.6447		0.0000		877.572		1.696		8.950		3.223557		7.760
3.600		0.6479		0.0000		877.569		1.699		9.000		3.239393		7.800
3.620		0.6512		0.0000		877.566		1.702		9.050		3.255916		7.840
3.642		0.6544		0.0000		877.562		1.706		9.105		3.271752		7.880
3.662		0.6575		0.0000		877.559		1.709		9.155		3.287587		7.920
3.684		0.6607		0.0000		877.556		1.712		9.210		3.303423		7.960
3.704		0.6640		0.0000		877.553		1.715		9.260		3.319947		8.000
3.726		0.6676		0.0000		877.549		1.719		9.315		3.337848		8.040
3.748		0.6714		0.0000		877.545		1.723		9.370		3.357126		8.080
3.774		0.6749		0.0000		877.542		1.726		9.435		3.374338		8.120
3.798		0.6782		0.0000		877.539		1.729		9.495		3.390862		8.160
3.818		0.6813		0.0000		877.535		1.733		9.545		3.406698		8.200
3.836		0.6845		0.0000		877.532		1.736		9.590		3.422533		8.240
3.856		0.6878		0.0000		877.529		1.739		9.640		3.439057		8.280
3.874		0.6908		0.0000		877.526		1.742		9.685		3.454204		8.320
3.892		0.6941		0.0000		877.523		1.745		9.730		3.470728		8.360
3.910		0.6973		0.0000		877.519		1.749		9.775		3.486564		8.400
3.928		0.7009		0.0000		877.516		1.752		9.820		3.504465		8.440
3.950		0.7046		0.0000		877.512		1.756		9.875		3.523055		8.480
3.972		0.7083		0.0000		877.508		1.760		9.930		3.541644		8.520
3.996		0.7115		0.0000		877.505		1.763		9.990		3.557479		8.560
4.014		0.7147		0.0000		877.502		1.766		10.035		3.573315		8.600
4.030		0.7180		0.0000		877.499		1.769		10.075		3.589839		8.640
4.046		0.7211		0.0000		877.496		1.772		10.115		3.605675		8.680
4.062		0.7244		0.0000		877.492		1.776		10.155		3.622199		8.720
4.078		0.7276		0.0000		877.489		1.779		10.195		3.638034		8.760
4.094		0.7308		0.0000		877.486		1.782		10.235		3.653870		8.800
4.110		0.7342		0.0000		877.483		1.785		10.275		3.671082		8.840
4.128		0.7378		0.0000		877.479		1.789		10.320		3.688983		8.880
4.148		0.7415		0.0000		877.475		1.793		10.370		3.707572		8.920
4.168		0.7450		0.0000		877.472		1.796		10.420		3.724785		8.960
4.188		0.7481		0.0000		877.469		1.799		10.470		3.740621		9.000
4.202		0.7513		0.0000		877.465		1.802		10.505		3.756456		9.040
4.216		0.7546		0.0000		877.462		1.806		10.540		3.772980		9.080
4.230		0.7578		0.0000		877.459		1.809		10.575		3.788816		9.120
4.244		0.7609		0.0000		877.456		1.812		10.610		3.804651		9.160
4.258		0.7641		0.0000		877.453		1.815		10.645		3.820487		9.200
4.272		0.7674		0.0000		877.449		1.819		10.680		3.837010		9.240
4.286		0.7711		0.0000		877.446		1.822		10.715		3.855600		9.280
4.302		0.7748		0.0000		877.442		1.826		10.755		3.874189		9.320
4.322		0.7784		0.0000		877.438		1.830		10.805		3.892090		9.360
4.338		0.7816		0.0000		877.435		1.833		10.845		3.907926		9.400
4.350		0.7846		0.0000		877.432		1.836		10.875		3.923073		9.440
4.362		0.7879		0.0000		877.429		1.839		10.905		3.939597		9.480
4.374		0.7912		0.0000		877.426		1.842		10.935		3.956121		9.520
4.386		0.7944		0.0000		877.422		1.846		10.965		3.971956		9.560
4.398		0.7976		0.0000		877.419		1.849		10.995		3.987792		9.600
4.408		0.8009		0.0000		877.416		1.852		11.020		4.004316		9.640
4.420		0.8043		0.0000		877.412		1.856		11.050		4.021528		9.680
4.434		0.8080		0.0000		877.409		1.859		11.085		4.040118		9.720
4.452		0.8117		0.0000		877.405		1.863		11.130		4.058707		9.760
4.468		0.8149		0.0000		877.402		1.866		11.170		4.074543		9.800
4.478		0.8181		0.0000		877.399		1.869		11.195		4.090378		9.840
4.488		0.8214		0.0000		877.395		1.873		11.220		4.106903		9.880
4.498		0.8247		0.0000		877.392		1.876		11.245		4.123426		9.920
4.508		0.8277		0.0000		877.389		1.879		11.270		4.138574		9.960
4.518		0.8309		0.0000		877.386		1.882		11.295		4.154409		10.000
4.526		0.8342		0.0000		877.383		1.885		11.315		4.170933		10.040
4.536		0.8376		0.0000		877.379		1.889		11.340		4.188146		10.080
4.546		0.8413		0.0000		877.375		1.893		11.365		4.206735		10.120
4.560		0.8451		0.0000		877.372		1.896		11.400		4.225325		10.160
4.576		0.8484		0.0000		877.368		1.900		11.440		4.241848		10.200
4.586		0.8515		0.0000		877.365		1.903		11.465		4.257684		10.240
4.594		0.8547		0.0000		877.362		1.906		11.485		4.273520		10.280
4.600		0.8580		0.0000		877.359		1.909		11.500		4.290044		10.320
4.610		0.8612		0.0000		877.356		1.912		11.525		4.305879		10.360
4.618		0.8643		0.0000		877.352		1.916		11.545		4.321714		10.400
4.626		0.8675		0.0000		877.349		1.919		11.565		4.337550		10.440
4.634		0.8708		0.0000		877.346		1.922		11.585		4.354074		10.480
4.642		0.8747		0.0000		877.342		1.926		11.605		4.373352		10.520
4.654		0.8784		0.0000		877.338		1.930		11.635		4.391942		10.560
4.666		0.8818		0.0000		877.335		1.933		11.665		4.409154		10.600
4.678		0.8850		0.0000		877.332		1.936		11.695		4.424989		10.640
4.686		0.8882		0.0000		877.329		1.939		11.715		4.440825		10.680
4.692		0.8915		0.0000		877.325		1.943		11.730		4.457349		10.720
4.698		0.8945		0.0000		877.322		1.946		11.745		4.472496		10.760
4.704		0.8977		0.0000		877.319		1.949		11.760		4.488332		10.800
4.710		0.9010		0.0000		877.316		1.952		11.775		4.504855		10.840
4.718		0.9041		0.0000		877.313		1.955		11.795		4.520691		10.880
4.724		0.9077		0.0000		877.309		1.959		11.810		4.538592		10.920
4.734		0.9116		0.0000		877.305		1.963		11.835		4.557870		10.960
4.746		0.9152		0.0000		877.302		1.966		11.865		4.575771		11.000
4.758		0.9185		0.0000		877.298		1.970		11.895		4.592295		11.040
4.764		0.9215		0.0000		877.295		1.973		11.910		4.607442		11.080
4.770		0.9248		0.0000		877.292		1.976		11.925		4.623966		11.120
4.774		0.9281		0.0000		877.289		1.979		11.935		4.640490		11.160
4.780		0.9311		0.0000		877.286		1.982		11.950		4.655637		11.200
4.786		0.9343		0.0000		877.282		1.985		11.965		4.671473		11.240
4.792		0.9376		0.0000		877.279		1.989		11.980		4.687996		11.280
4.796		0.9409		0.0000		877.276		1.992		11.990		4.704521		11.320
4.804		0.9448		0.0000		877.272		1.996		12.010		4.723799		11.360
4.814		0.9485		0.0000		877.268		2.000		12.035		4.742388		11.400
4.826		0.9518		0.0000		877.265		2.003		12.065		4.758912		11.440
4.834		0.9549		0.0000		877.262		2.006		12.085		4.774747		11.480
4.840		0.9583		0.0000		877.258		2.009		12.100		4.791272		11.520
4.844		0.9614		0.0000		877.255		2.013		12.110		4.807107		11.560
4.848		0.9646		0.0000		877.252		2.016		12.120		4.822942		11.600
4.854		0.9678		0.0000		877.249		2.019		12.135		4.838778		11.640
4.858		0.9709		0.0000		877.246		2.022		12.145		4.854613		11.680
4.862		0.9742		0.0000		877.242		2.025		12.155		4.871137		11.720
4.868		0.9781		0.0000		877.239		2.029		12.170		4.890416		11.760
4.878		0.9819		0.0000		877.235		2.033		12.195		4.909693		11.800
4.888		0.9852		0.0000		877.232		2.036		12.220		4.926218		11.840
4.896		0.9883		0.0000		877.228		2.039		12.240		4.941364		11.880
4.900		0.9916		0.0000		877.225		2.043		12.250		4.957888		11.920
4.902		0.9947		0.0000		877.222		2.046		12.255		4.973724		11.960
4.906		0.9979		0.0000		877.219		2.049		12.265		4.989560		12.000
4.910		1.0012		0.0000		877.216		2.052		12.275		5.006083		12.040
4.914		1.0044		0.0000		877.212		2.056		12.285		5.021919		12.080
4.916		1.0077		0.0000		877.209		2.059		12.290		5.038443		12.120
4.922		1.0113		0.0000		877.205		2.062		12.305		5.056344		12.160
4.928		1.0150		0.0000		877.202		2.066		12.320		5.074934		12.200
4.938		1.0187		0.0000		877.198		2.070		12.345		5.093523		12.240
4.948		1.0217		0.0000		877.195		2.073		12.370		5.108670		12.280
4.952		1.0250		0.0000		877.192		2.076		12.380		5.125194		12.320
4.954		1.0282		0.0000		877.189		2.079		12.385		5.141029		12.360
4.956		1.0314		0.0000		877.185		2.083		12.390		5.156865		12.400
4.960		1.0345		0.0000		877.182		2.086		12.400		5.172701		12.440
4.962		1.0378		0.0000		877.179		2.089		12.405		5.189224		12.480
4.964		1.0410		0.0000		877.176		2.092		12.410		5.205060		12.520
4.968		1.0445		0.0000		877.172		2.096		12.420		5.222273		12.560
4.972		1.0483		0.0000		877.168		2.100		12.430		5.241550		12.600
4.982		1.0520		0.0000		877.165		2.103		12.455		5.260139		12.640
4.992		1.0553		0.0000		877.161		2.107		12.480		5.276665		12.680
4.998		1.0584		0.0000		877.158		2.110		12.495		5.291811		12.720
4.998		1.0617		0.0000		877.155		2.113		12.495		5.308335		12.760
5.002		1.0648		0.0000		877.152		2.116		12.505		5.324171		12.800
5.004		1.0680		0.0000		877.149		2.119		12.510		5.340006		12.840
5.006		1.0712		0.0000		877.146		2.122		12.515		5.355841		12.880
5.010		1.0745		0.0000		877.142		2.126		12.525		5.372366		12.920
5.012		1.0778		0.0000		877.139		2.129		12.530		5.388889		12.960
5.016		1.0814		0.0000		877.135		2.133		12.540		5.406791		13.000
5.022		1.0852		0.0000		877.132		2.136		12.555		5.426068		13.040
5.032		1.0885		0.0000		877.128		2.140		12.580		5.442592		13.080
5.038		1.0918		0.0000		877.125		2.143		12.595		5.459117		13.120
5.042		1.0950		0.0000		877.122		2.146		12.605		5.474953		13.160
5.044		1.0983		0.0000		877.118		2.149		12.610		5.491476		13.200
5.046		1.1015		0.0000		877.115		2.153		12.615		5.507312		13.240
5.050		1.1045		0.0000		877.112		2.156		12.625		5.522459		13.280
5.052		1.1077		0.0000		877.109		2.159		12.630		5.538294		13.320
5.054		1.1110		0.0000		877.106		2.162		12.635		5.554818		13.360
5.056		1.1147		0.0000		877.102		2.166		12.640		5.573407		13.400
5.062		1.1184		0.0000		877.098		2.170		12.655		5.591997		13.440
5.072		1.1220		0.0000		877.095		2.173		12.680		5.609898		13.480
5.080		1.1251		0.0000		877.092		2.176		12.700		5.625733		13.520
5.084		1.1285		0.0000		877.088		2.180		12.710		5.642258		13.560
5.084		1.1316		0.0000		877.085		2.183		12.710		5.658092		13.600
5.086		1.1348		0.0000		877.082		2.186		12.715		5.673928		13.640
5.090		1.1380		0.0000		877.079		2.189		12.725		5.689764		13.680
5.092		1.1411		0.0000		877.076		2.192		12.730		5.705600		13.720
5.094		1.1444		0.0000		877.072		2.196		12.735		5.722123		13.760
5.096		1.1479		0.0000		877.069		2.199		12.740		5.739336		13.800
5.102		1.1517		0.0000		877.065		2.203		12.755		5.758615		13.840
5.110		1.1554		0.0000		877.061		2.207		12.775		5.777204		13.880
5.120		1.1586		0.0000		877.058		2.210		12.800		5.793038		13.920
5.126		1.1619		0.0000		877.055		2.213		12.815		5.809564		13.960
5.128		1.1649		0.0000		877.052		2.216		12.820		5.824710		14.000
5.128		1.1681		0.0000		877.049		2.219		12.820		5.840546		14.040
5.130		1.1714		0.0000		877.045		2.223		12.825		5.857069		14.080
5.132		1.1746		0.0000		877.042		2.226		12.830		5.872905		14.120
5.134		1.1777		0.0000		877.039		2.229		12.835		5.888741		14.160
5.136		1.1811		0.0000		877.036		2.232		12.840		5.905265		14.200
5.140		1.1848		0.0000		877.032		2.236		12.850		5.923854		14.240
5.148		1.1886		0.0000		877.028		2.240		12.870		5.943131		14.280
5.158		1.1921		0.0000		877.025		2.243		12.895		5.960344		14.320
5.166		1.1951		0.0000		877.022		2.246		12.915		5.975492		14.360
5.168		1.1983		0.0000		877.018		2.249		12.920		5.991326		14.400
5.168		1.2016		0.0000		877.015		2.253		12.920		6.007852		14.440
5.170		1.2049		0.0000		877.012		2.256		12.925		6.024375		14.480
5.172		1.2080		0.0000		877.009		2.259		12.930		6.040211		14.520
5.174		1.2111		0.0000		877.006		2.262		12.935		6.055357		14.560
5.176		1.2144		0.0000		877.002		2.266		12.940		6.071881		14.600
5.178		1.2181		0.0000		876.999		2.269		12.945		6.090470		14.640
5.184		1.2218		0.0000		876.995		2.273		12.960		6.109060		14.680
5.194		1.2255		0.0000		876.991		2.277		12.985		6.127649		14.720
5.202		1.2287		0.0000		876.988		2.280		13.005		6.143485		14.760
5.204		1.2319		0.0000		876.985		2.283		13.010		6.159321		14.800
5.206		1.2350		0.0000		876.982		2.286		13.015		6.175157		14.840
5.208		1.2382		0.0000		876.979		2.289		13.020		6.190991		14.880
5.210		1.2414		0.0000		876.975		2.293		13.025		6.206827		14.920
5.212		1.2445		0.0000		876.972		2.296		13.030		6.222663		14.960
5.214		1.2477		0.0000		876.969		2.299		13.035		6.238499		15.000
5.216		1.2513		0.0000		876.965		2.302		13.040		6.256399		15.040
5.222		1.2550		0.0000		876.962		2.306		13.055		6.274989		15.080
5.230		1.2589		0.0000		876.958		2.310		13.075		6.294267		15.120
5.238		1.2620		0.0000		876.955		2.313		13.095		6.310103		15.160
5.242		1.2652		0.0000		876.952		2.316		13.105		6.325937		15.200
5.242		1.2684		0.0000		876.948		2.320		13.105		6.341773		15.240
5.244		1.2717		0.0000		876.945		2.323		13.110		6.358297		15.280
5.246		1.2748		0.0000		876.942		2.326		13.115		6.374133		15.320
5.248		1.2779		0.0000		876.939		2.329		13.120		6.389280		15.360
5.250		1.2812		0.0000		876.936		2.332		13.125		6.405804		15.400
5.252		1.2845		0.0000		876.932		2.336		13.130		6.422328		15.440
5.254		1.2882		0.0000		876.929		2.339		13.135		6.440917		15.480
5.262		1.2920		0.0000		876.925		2.343		13.155		6.460196		15.520
5.270		1.2955		0.0000		876.921		2.347		13.175		6.477408		15.560
5.276		1.2986		0.0000		876.918		2.350		13.190		6.493243		15.600
5.278		1.3018		0.0000		876.915		2.353		13.195		6.509079		15.640
5.278		1.3050		0.0000		876.912		2.356		13.195		6.524915		15.680
5.278		1.3083		0.0000		876.908		2.359		13.195		6.541438		15.720
5.280		1.3113		0.0000		876.905		2.363		13.200		6.556586		15.760
5.280		1.3146		0.0000		876.902		2.366		13.200		6.573110		15.800
5.282		1.3178		0.0000		876.899		2.369		13.205		6.588945		15.840
5.284		1.3214		0.0000		876.895		2.373		13.210		6.606846		15.880
