数据量:1091
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.010		0.0014		0.0000		876.903		2.428		0.025		0.006886		0.040
0.010		0.0045		0.0000		876.899		2.431		0.025		0.022720		0.080
0.012		0.0077		0.0000		876.896		2.435		0.030		0.038556		0.120
0.014		0.0110		0.0000		876.893		2.438		0.035		0.055079		0.160
0.016		0.0142		0.0000		876.890		2.441		0.040		0.070915		0.200
0.018		0.0175		0.0000		876.887		2.444		0.045		0.087440		0.240
0.020		0.0208		0.0000		876.883		2.448		0.050		0.103964		0.280
0.022		0.0240		0.0000		876.880		2.451		0.055		0.119799		0.320
0.024		0.0274		0.0000		876.877		2.454		0.060		0.137012		0.360
0.026		0.0310		0.0000		876.873		2.458		0.065		0.154912		0.400
0.030		0.0347		0.0000		876.869		2.462		0.075		0.173502		0.440
0.032		0.0380		0.0000		876.866		2.465		0.080		0.190026		0.480
0.036		0.0412		0.0000		876.863		2.468		0.090		0.205861		0.520
0.040		0.0445		0.0000		876.860		2.471		0.100		0.222386		0.560
0.044		0.0476		0.0000		876.856		2.474		0.110		0.238221		0.600
0.048		0.0508		0.0000		876.853		2.478		0.120		0.254056		0.640
0.052		0.0541		0.0000		876.850		2.481		0.130		0.270580		0.680
0.056		0.0574		0.0000		876.847		2.484		0.140		0.287105		0.720
0.060		0.0606		0.0000		876.843		2.487		0.150		0.302941		0.760
0.066		0.0642		0.0000		876.840		2.491		0.165		0.320841		0.800
0.072		0.0679		0.0000		876.836		2.495		0.180		0.339431		0.840
0.080		0.0713		0.0000		876.833		2.498		0.200		0.356643		0.880
0.086		0.0746		0.0000		876.829		2.501		0.215		0.373167		0.920
0.094		0.0778		0.0000		876.826		2.505		0.235		0.389003		0.960
0.100		0.0810		0.0000		876.823		2.508		0.250		0.404838		1.000
0.108		0.0843		0.0000		876.820		2.511		0.270		0.421362		1.040
0.116		0.0874		0.0000		876.817		2.514		0.290		0.437198		1.080
0.124		0.0907		0.0000		876.813		2.518		0.310		0.453721		1.120
0.132		0.0940		0.0000		876.810		2.521		0.330		0.470246		1.160
0.142		0.0975		0.0000		876.807		2.524		0.355		0.487458		1.200
0.152		0.1012		0.0000		876.803		2.528		0.380		0.506047		1.240
0.162		0.1047		0.0000		876.799		2.531		0.405		0.523260		1.280
0.172		0.1080		0.0000		876.796		2.535		0.430		0.539784		1.320
0.184		0.1113		0.0000		876.793		2.538		0.460		0.556308		1.360
0.194		0.1143		0.0000		876.790		2.541		0.485		0.571455		1.400
0.204		0.1177		0.0000		876.786		2.545		0.510		0.588667		1.440
0.214		0.1209		0.0000		876.783		2.548		0.535		0.604503		1.480
0.226		0.1241		0.0000		876.780		2.551		0.565		0.620339		1.520
0.238		0.1274		0.0000		876.777		2.554		0.595		0.636863		1.560
0.248		0.1307		0.0000		876.773		2.558		0.620		0.653386		1.600
0.262		0.1344		0.0000		876.770		2.561		0.655		0.671976		1.640
0.276		0.1380		0.0000		876.766		2.565		0.690		0.689877		1.680
0.290		0.1413		0.0000		876.763		2.568		0.725		0.706401		1.720
0.302		0.1446		0.0000		876.759		2.571		0.755		0.722924		1.760
0.314		0.1478		0.0000		876.756		2.575		0.785		0.738760		1.800
0.326		0.1511		0.0000		876.753		2.578		0.815		0.755285		1.840
0.338		0.1544		0.0000		876.750		2.581		0.845		0.771809		1.880
0.348		0.1575		0.0000		876.747		2.584		0.870		0.787644		1.920
0.360		0.1607		0.0000		876.743		2.588		0.900		0.803479		1.960
0.372		0.1640		0.0000		876.740		2.591		0.930		0.820004		2.000
0.388		0.1677		0.0000		876.736		2.595		0.970		0.838593		2.040
0.404		0.1713		0.0000		876.733		2.598		1.010		0.856494		2.080
0.422		0.1747		0.0000		876.729		2.602		1.055		0.873706		2.120
0.442		0.1780		0.0000		876.726		2.605		1.105		0.890230		2.160
0.458		0.1811		0.0000		876.723		2.608		1.145		0.905378		2.200
0.476		0.1845		0.0000		876.720		2.611		1.190		0.922590		2.240
0.492		0.1877		0.0000		876.716		2.615		1.230		0.938425		2.280
0.510		0.1910		0.0000		876.713		2.618		1.275		0.954950		2.320
0.528		0.1942		0.0000		876.710		2.621		1.320		0.970786		2.360
0.544		0.1973		0.0000		876.707		2.624		1.360		0.986620		2.400
0.562		0.2009		0.0000		876.703		2.628		1.405		1.004522		2.440
0.582		0.2046		0.0000		876.699		2.631		1.455		1.023111		2.480
0.602		0.2082		0.0000		876.696		2.635		1.505		1.041012		2.520
0.622		0.2114		0.0000		876.693		2.638		1.555		1.056848		2.560
0.638		0.2145		0.0000		876.690		2.641		1.595		1.072683		2.600
