数据量:971
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.010		0.0000		0.0000		876.958		1.621		0.025		0.000000		0.040
0.010		0.0032		0.0000		876.955		1.624		0.025		0.015836		0.080
0.010		0.0063		0.0000		876.952		1.627		0.025		0.031671		0.120
0.012		0.0096		0.0000		876.948		1.630		0.030		0.048195		0.160
0.014		0.0129		0.0000		876.945		1.634		0.035		0.064719		0.200
0.014		0.0168		0.0000		876.941		1.637		0.035		0.083997		0.240
0.016		0.0204		0.0000		876.938		1.641		0.040		0.101898		0.280
0.018		0.0237		0.0000		876.934		1.644		0.045		0.118422		0.320
0.020		0.0269		0.0000		876.931		1.647		0.050		0.134258		0.360
0.022		0.0300		0.0000		876.928		1.651		0.055		0.150093		0.400
0.024		0.0333		0.0000		876.925		1.654		0.060		0.166617		0.440
0.026		0.0366		0.0000		876.921		1.657		0.065		0.183141		0.480
0.030		0.0397		0.0000		876.918		1.660		0.075		0.198288		0.520
0.032		0.0430		0.0000		876.915		1.664		0.080		0.214812		0.560
0.034		0.0463		0.0000		876.912		1.667		0.085		0.231336		0.600
0.038		0.0500		0.0000		876.908		1.671		0.095		0.249926		0.640
0.042		0.0538		0.0000		876.904		1.674		0.105		0.269204		0.680
0.046		0.0570		0.0000		876.901		1.678		0.115		0.285039		0.720
0.052		0.0603		0.0000		876.898		1.681		0.130		0.301563		0.760
0.056		0.0635		0.0000		876.894		1.684		0.140		0.317399		0.800
0.060		0.0668		0.0000		876.891		1.687		0.150		0.333923		0.840
0.066		0.0700		0.0000		876.888		1.691		0.165		0.349758		0.880
0.072		0.0731		0.0000		876.885		1.694		0.180		0.365593		0.920
0.076		0.0764		0.0000		876.881		1.697		0.190		0.382118		0.960
0.082		0.0797		0.0000		876.878		1.700		0.205		0.398642		1.000
0.088		0.0833		0.0000		876.875		1.704		0.220		0.416543		1.040
0.096		0.0870		0.0000		876.871		1.708		0.240		0.435132		1.080
0.104		0.0903		0.0000		876.868		1.711		0.260		0.451656		1.120
0.112		0.0936		0.0000		876.864		1.714		0.280		0.468180		1.160
0.122		0.0968		0.0000		876.861		1.717		0.305		0.484015		1.200
0.130		0.1001		0.0000		876.858		1.721		0.325		0.500540		1.240
0.138		0.1033		0.0000		876.855		1.724		0.345		0.516375		1.280
0.148		0.1066		0.0000		876.851		1.727		0.370		0.532899		1.320
0.158		0.1097		0.0000		876.848		1.730		0.395		0.548735		1.360
0.166		0.1129		0.0000		876.845		1.734		0.415		0.564570		1.400
0.176		0.1165		0.0000		876.841		1.737		0.440		0.582471		1.440
0.188		0.1202		0.0000		876.838		1.741		0.470		0.601060		1.480
0.200		0.1238		0.0000		876.834		1.744		0.500		0.618961		1.520
0.212		0.1270		0.0000		876.831		1.748		0.530		0.634797		1.560
0.222		0.1303		0.0000		876.828		1.751		0.555		0.651321		1.600
0.232		0.1336		0.0000		876.824		1.754		0.580		0.667845		1.640
0.244		0.1367		0.0000		876.821		1.757		0.610		0.683681		1.680
0.254		0.1399		0.0000		876.818		1.760		0.635		0.699516		1.720
0.266		0.1432		0.0000		876.815		1.764		0.665		0.716040		1.760
0.276		0.1464		0.0000		876.812		1.767		0.690		0.731876		1.800
0.288		0.1498		0.0000		876.808		1.770		0.720		0.749088		1.840
0.300		0.1535		0.0000		876.804		1.774		0.750		0.767677		1.880
0.312		0.1570		0.0000		876.801		1.778		0.780		0.784890		1.920
0.324		0.1604		0.0000		876.797		1.781		0.810		0.802103		1.960
0.336		0.1636		0.0000		876.794		1.784		0.840		0.817938		2.000
0.346		0.1669		0.0000		876.791		1.787		0.865		0.834462		2.040
0.358		0.1701		0.0000		876.788		1.791		0.895		0.850298		2.080
0.370		0.1734		0.0000		876.785		1.794		0.925		0.866821		2.120
0.382		0.1767		0.0000		876.781		1.797		0.955		0.883346		2.160
0.396		0.1797		0.0000		876.778		1.800		0.990		0.898493		2.200
0.410		0.1830		0.0000		876.775		1.804		1.025		0.915017		2.240
0.426		0.1867		0.0000		876.771		1.807		1.065		0.933606		2.280
0.444		0.1904		0.0000		876.767		1.811		1.110		0.952196		2.320
0.462		0.1939		0.0000		876.764		1.814		1.155		0.969408		2.360
0.480		0.1970		0.0000		876.761		1.818		1.200		0.985244		2.400
0.498		0.2004		0.0000		876.758		1.821		1.245		1.001768		2.440
0.514		0.2035		0.0000		876.754		1.824		1.285		1.017603		2.480
0.530		0.2067		0.0000		876.751		1.827		1.325		1.033438		2.520
0.546		0.2100		0.0000		876.748		1.831		1.365		1.049963		2.560
0.562		0.2132		0.0000		876.745		1.834		1.405		1.065798		2.600
0.578		0.2165		0.0000		876.741		1.837		1.445		1.082322		2.640
0.594		0.2199		0.0000		876.738		1.840		1.485		1.099535		2.680
0.610		0.2235		0.0000		876.734		1.844		1.525		1.117436		2.720
0.626		0.2272		0.0000		876.731		1.848		1.565		1.136025		2.760
0.642		0.2304		0.0000		876.728		1.851		1.605		1.151860		2.800
0.656		0.2337		0.0000		876.724		1.854		1.640		1.168385		2.840
0.670		0.2370		0.0000		876.721		1.858		1.675		1.184909		2.880
0.684		0.2401		0.0000		876.718		1.861		1.710		1.200744		2.920
0.700		0.2435		0.0000		876.714		1.864		1.750		1.217268		2.960
0.716		0.2465		0.0000		876.711		1.867		1.790		1.232415		3.000
0.732		0.2498		0.0000		876.708		1.870		1.830		1.248939		3.040
0.750		0.2532		0.0000		876.705		1.874		1.875		1.266152		3.080
0.768		0.2568		0.0000		876.701		1.877		1.920		1.284053		3.120
0.788		0.2605		0.0000		876.697		1.881		1.970		1.302642		3.160
0.808		0.2638		0.0000		876.694		1.884		2.020		1.319166		3.200
0.828		0.2671		0.0000		876.691		1.888		2.070		1.335690		3.240
0.846		0.2703		0.0000		876.688		1.891		2.115		1.351526		3.280
0.864		0.2736		0.0000		876.684		1.894		2.160		1.368049		3.320
0.882		0.2768		0.0000		876.681		1.897		2.205		1.383885		3.360
0.900		0.2799		0.0000		876.678		1.901		2.250		1.399721		3.400
0.920		0.2832		0.0000		876.675		1.904		2.300		1.416245		3.440
0.940		0.2866		0.0000		876.671		1.907		2.350		1.432769		3.480
0.960		0.2901		0.0000		876.668		1.911		2.400		1.450670		3.520
0.982		0.2939		0.0000		876.664		1.914		2.455		1.469259		3.560
1.004		0.2973		0.0000		876.661		1.918		2.510		1.486472		3.600
1.026		0.3005		0.0000		876.657		1.921		2.565		1.502307		3.640
1.048		0.3036		0.0000		876.654		1.924		2.620		1.518143		3.680
1.068		0.3069		0.0000		876.651		1.928		2.670		1.534666		3.720
1.088		0.3102		0.0000		876.648		1.931		2.720		1.551191		3.760
1.110		0.3134		0.0000		876.644		1.934		2.775		1.567026		3.800
1.132		0.3166		0.0000		876.641		1.937		2.830		1.582862		3.840
1.154		0.3199		0.0000		876.638		1.940		2.885		1.599386		3.880
1.176		0.3233		0.0000		876.635		1.944		2.940		1.616598		3.920
1.202		0.3270		0.0000		876.631		1.948		3.005		1.635188		3.960
1.228		0.3308		0.0000		876.627		1.951		3.070		1.653777		4.000
1.254		0.3339		0.0000		876.624		1.955		3.135		1.669613		4.040
1.278		0.3371		0.0000		876.621		1.958		3.195		1.685448		4.080
1.302		0.3403		0.0000		876.618		1.961		3.255		1.701283		4.120
1.326		0.3436		0.0000		876.614		1.964		3.315		1.717808		4.160
1.352		0.3467		0.0000		876.611		1.967		3.380		1.733643		4.200
1.376		0.3499		0.0000		876.608		1.970		3.440		1.749479		4.240
1.402		0.3532		0.0000		876.605		1.974		3.505		1.766003		4.280
1.426		0.3566		0.0000		876.601		1.977		3.565		1.783215		4.320
1.452		0.3602		0.0000		876.598		1.981		3.630		1.801116		4.360
1.482		0.3638		0.0000		876.594		1.984		3.705		1.819017		4.400
1.510		0.3672		0.0000		876.591		1.988		3.775		1.836230		4.440
1.538		0.3706		0.0000		876.587		1.991		3.845		1.852754		4.480
1.564		0.3737		0.0000		876.584		1.994		3.910		1.868589		4.520
1.588		0.3770		0.0000		876.581		1.998		3.970		1.885113		4.560
1.614		0.3801		0.0000		876.578		2.001		4.035		1.900260		4.600
1.640		0.3834		0.0000		876.575		2.004		4.100		1.916785		4.640
1.666		0.3865		0.0000		876.571		2.007		4.165		1.932619		4.680
1.690		0.3898		0.0000		876.568		2.010		4.225		1.949144		4.720
1.718		0.3935		0.0000		876.564		2.014		4.295		1.967734		4.760
1.746		0.3973		0.0000		876.561		2.018		4.365		1.986323		4.800
1.778		0.4007		0.0000		876.557		2.021		4.445		2.003536		4.840
1.808		0.4039		0.0000		876.554		2.024		4.520		2.019370		4.880
1.834		0.4070		0.0000		876.551		2.028		4.585		2.035206		4.920
1.860		0.4103		0.0000		876.548		2.031		4.650		2.051730		4.960
1.886		0.4135		0.0000		876.544		2.034		4.715		2.067565		5.000
1.914		0.4167		0.0000		876.541		2.037		4.785		2.083401		5.040
1.940		0.4200		0.0000		876.538		2.041		4.850		2.099925		5.080
1.968		0.4233		0.0000		876.535		2.044		4.920		2.116449		5.120
1.994		0.4267		0.0000		876.531		2.047		4.985		2.133662		5.160
2.022		0.4303		0.0000		876.528		2.051		5.055		2.151563		5.200
2.054		0.4340		0.0000		876.524		2.055		5.135		2.170152		5.240
2.086		0.4373		0.0000		876.521		2.058		5.215		2.186676		5.280
2.114		0.4405		0.0000		876.517		2.061		5.285		2.202511		5.320
2.140		0.4438		0.0000		876.514		2.064		5.350		2.219036		5.360
2.166		0.4470		0.0000		876.511		2.068		5.415		2.234871		5.400
2.194		0.4501		0.0000		876.508		2.071		5.485		2.250707		5.440
2.220		0.4534		0.0000		876.504		2.074		5.550		2.267230		5.480
2.246		0.4566		0.0000		876.501		2.077		5.615		2.283066		5.520
2.274		0.4599		0.0000		876.498		2.081		5.685		2.299591		5.560
2.302		0.4638		0.0000		876.494		2.084		5.755		2.318868		5.600
2.334		0.4675		0.0000		876.490		2.088		5.835		2.337458		5.640
2.368		0.4708		0.0000		876.487		2.091		5.920		2.353981		5.680
2.398		0.4740		0.0000		876.484		2.095		5.995		2.369817		5.720
2.426		0.4771		0.0000		876.481		2.098		6.065		2.385653		5.760
2.452		0.4804		0.0000		876.477		2.101		6.130		2.402176		5.800
2.480		0.4836		0.0000		876.474		2.104		6.200		2.418012		5.840
2.510		0.4868		0.0000		876.471		2.107		6.275		2.433848		5.880
2.536		0.4901		0.0000		876.468		2.111		6.340		2.450371		5.920
2.564		0.4934		0.0000		876.465		2.114		6.410		2.466896		5.960
2.592		0.4968		0.0000		876.461		2.117		6.480		2.484107		6.000
2.624		0.5007		0.0000		876.457		2.121		6.560		2.503386		6.040
2.656		0.5041		0.0000		876.454		2.125		6.640		2.520599		6.080
2.688		0.5073		0.0000		876.451		2.128		6.720		2.536435		6.120
2.716		0.5106		0.0000		876.447		2.131		6.790		2.552958		6.160
2.742		0.5136		0.0000		876.444		2.134		6.855		2.568105		6.200
2.770		0.5169		0.0000		876.441		2.138		6.925		2.584630		6.240
2.798		0.5202		0.0000		876.438		2.141		6.995		2.601153		6.280
2.826		0.5234		0.0000		876.435		2.144		7.065		2.616989		6.320
2.854		0.5266		0.0000		876.431		2.147		7.135		2.632823		6.360
2.882		0.5301		0.0000		876.428		2.151		7.205		2.650725		6.400
2.912		0.5339		0.0000		876.424		2.154		7.280		2.669315		6.440
2.946		0.5376		0.0000		876.420		2.158		7.365		2.687904		6.480
2.978		0.5407		0.0000		876.417		2.161		7.445		2.703740		6.520
3.008		0.5439		0.0000		876.414		2.165		7.520		2.719574		6.560
3.034		0.5471		0.0000		876.411		2.168		7.585		2.735410		6.600
3.062		0.5504		0.0000		876.408		2.171		7.655		2.751935		6.640
3.090		0.5536		0.0000		876.404		2.174		7.725		2.767770		6.680
3.118		0.5567		0.0000		876.401		2.177		7.795		2.783606		6.720
3.146		0.5600		0.0000		876.398		2.181		7.865		2.800129		6.760
3.174		0.5633		0.0000		876.395		2.184		7.935		2.816654		6.800
3.202		0.5672		0.0000		876.391		2.188		8.005		2.835931		6.840
3.234		0.5708		0.0000		876.387		2.191		8.085		2.853833		6.880
3.268		0.5742		0.0000		876.384		2.195		8.170		2.871046		6.920
3.296		0.5774		0.0000		876.380		2.198		8.240		2.886881		6.960
3.324		0.5805		0.0000		876.377		2.201		8.310		2.902716		7.000
3.350		0.5838		0.0000		876.374		2.204		8.375		2.919240		7.040
3.378		0.5870		0.0000		876.371		2.208		8.445		2.935075		7.080
3.406		0.5902		0.0000		876.368		2.211		8.515		2.950911		7.120
3.432		0.5933		0.0000		876.365		2.214		8.580		2.966747		7.160
3.460		0.5967		0.0000		876.361		2.217		8.650		2.983270		7.200
3.488		0.6004		0.0000		876.358		2.221		8.720		3.001860		7.240
3.518		0.6041		0.0000		876.354		2.225		8.795		3.020449		7.280
3.552		0.6075		0.0000		876.350		2.228		8.880		3.037662		7.320
3.582		0.6107		0.0000		876.347		2.231		8.955		3.053498		7.360
3.608		0.6137		0.0000		876.344		2.234		9.020		3.068645		7.400
3.632		0.6172		0.0000		876.341		2.238		9.080		3.085857		7.440
3.658		0.6203		0.0000		876.338		2.241		9.145		3.101693		7.480
3.684		0.6236		0.0000		876.334		2.244		9.210		3.118217		7.520
3.710		0.6268		0.0000		876.331		2.247		9.275		3.134052		7.560
3.736		0.6301		0.0000		876.328		2.251		9.340		3.150576		7.600
3.762		0.6336		0.0000		876.324		2.254		9.405		3.167789		7.640
3.790		0.6373		0.0000		876.321		2.258		9.475		3.186378		7.680
3.820		0.6409		0.0000		876.317		2.261		9.550		3.204279		7.720
3.852		0.6442		0.0000		876.314		2.265		9.630		3.220803		7.760
3.878		0.6472		0.0000		876.311		2.268		9.695		3.235950		7.800
3.902		0.6505		0.0000		876.307		2.271		9.755		3.252475		7.840
3.926		0.6538		0.0000		876.304		2.274		9.815		3.268998		7.880
3.952		0.6570		0.0000		876.301		2.278		9.880		3.284834		7.920
3.976		0.6601		0.0000		876.298		2.281		9.940		3.300669		7.960
4.000		0.6633		0.0000		876.295		2.284		10.000		3.316504		8.000
4.024		0.6667		0.0000		876.291		2.287		10.060		3.333717		8.040
4.050		0.6705		0.0000		876.287		2.291		10.125		3.352306		8.080
4.080		0.6743		0.0000		876.284		2.295		10.200		3.371585		8.120
4.110		0.6776		0.0000		876.280		2.298		10.275		3.388109		8.160
4.136		0.6807		0.0000		876.277		2.301		10.340		3.403255		8.200
4.160		0.6840		0.0000		876.274		2.305		10.400		3.419780		8.240
