数据量:1452
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.010		0.0014		0.0000		3961.953		2.061		0.025		0.006884		0.040
0.010		0.0045		0.0000		3961.950		2.064		0.025		0.022720		0.080
0.010		0.0080		0.0000		3961.947		2.067		0.025		0.039933		0.120
0.012		0.0114		0.0000		3961.943		2.071		0.030		0.057145		0.160
0.012		0.0151		0.0000		3961.939		2.075		0.030		0.075735		0.200
0.014		0.0186		0.0000		3961.936		2.078		0.035		0.092947		0.240
0.014		0.0219		0.0000		3961.933		2.081		0.035		0.109471		0.280
0.016		0.0251		0.0000		3961.930		2.085		0.040		0.125307		0.320
0.018		0.0284		0.0000		3961.926		2.088		0.045		0.141830		0.360
0.018		0.0315		0.0000		3961.923		2.091		0.045		0.157666		0.400
0.020		0.0348		0.0000		3961.920		2.094		0.050		0.174190		0.440
0.022		0.0380		0.0000		3961.917		2.097		0.055		0.190026		0.480
0.026		0.0412		0.0000		3961.914		2.101		0.065		0.205861		0.520
0.028		0.0448		0.0000		3961.910		2.104		0.070		0.223762		0.560
0.030		0.0483		0.0000		3961.906		2.108		0.075		0.241663		0.600
0.034		0.0521		0.0000		3961.903		2.111		0.085		0.260253		0.640
0.038		0.0552		0.0000		3961.899		2.115		0.095		0.276088		0.680
0.042		0.0584		0.0000		3961.896		2.118		0.105		0.291923		0.720
0.046		0.0617		0.0000		3961.893		2.121		0.115		0.308447		0.760
0.050		0.0650		0.0000		3961.890		2.124		0.125		0.324972		0.800
0.054		0.0682		0.0000		3961.886		2.128		0.135		0.340807		0.840
0.060		0.0713		0.0000		3961.883		2.131		0.150		0.356642		0.880
0.066		0.0746		0.0000		3961.880		2.134		0.165		0.373167		0.920
0.072		0.0779		0.0000		3961.877		2.137		0.180		0.389690		0.960
0.078		0.0817		0.0000		3961.873		2.141		0.195		0.408280		1.000
0.084		0.0854		0.0000		3961.869		2.145		0.210		0.426869		1.040
0.092		0.0887		0.0000		3961.866		2.148		0.230		0.443393		1.080
0.100		0.0918		0.0000		3961.863		2.151		0.250		0.459229		1.120
0.108		0.0950		0.0000		3961.860		2.154		0.270		0.475065		1.160
0.116		0.0983		0.0000		3961.856		2.158		0.290		0.491588		1.200
0.124		0.1016		0.0000		3961.853		2.161		0.310		0.508113		1.240
0.132		0.1048		0.0000		3961.850		2.164		0.330		0.523947		1.280
0.142		0.1080		0.0000		3961.847		2.167		0.355		0.539783		1.320
0.150		0.1113		0.0000		3961.844		2.171		0.375		0.556307		1.360
0.160		0.1148		0.0000		3961.840		2.174		0.400		0.574208		1.400
0.170		0.1186		0.0000		3961.836		2.178		0.425		0.592798		1.440
0.182		0.1220		0.0000		3961.833		2.181		0.455		0.610011		1.480
0.194		0.1253		0.0000		3961.829		2.185		0.485		0.626534		1.520
0.204		0.1285		0.0000		3961.826		2.188		0.510		0.642370		1.560
0.216		0.1316		0.0000		3961.823		2.191		0.540		0.658206		1.600
0.228		0.1349		0.0000		3961.820		2.194		0.570		0.674729		1.640
0.240		0.1381		0.0000		3961.817		2.198		0.600		0.690565		1.680
0.252		0.1414		0.0000		3961.813		2.201		0.630		0.707089		1.720
0.264		0.1447		0.0000		3961.810		2.204		0.660		0.723614		1.760
0.278		0.1482		0.0000		3961.807		2.208		0.695		0.740825		1.800
0.292		0.1519		0.0000		3961.803		2.211		0.730		0.759414		1.840
0.306		0.1553		0.0000		3961.799		2.215		0.765		0.776627		1.880
0.322		0.1586		0.0000		3961.796		2.218		0.805		0.793152		1.920
0.334		0.1618		0.0000		3961.793		2.221		0.835		0.808986		1.960
0.348		0.1650		0.0000		3961.790		2.224		0.870		0.824822		2.000
0.358		0.1684		0.0000		3961.786		2.228		0.895		0.842035		2.040
0.370		0.1716		0.0000		3961.783		2.231		0.925		0.857871		2.080
0.382		0.1747		0.0000		3961.780		2.234		0.955		0.873706		2.120
0.398		0.1780		0.0000		3961.777		2.237		0.995		0.890230		2.160
0.416		0.1815		0.0000		3961.773		2.241		1.040		0.907443		2.200
0.432		0.1851		0.0000		3961.770		2.245		1.080		0.925343		2.240
0.452		0.1888		0.0000		3961.766		2.248		1.130		0.943933		2.280
0.472		0.1920		0.0000		3961.763		2.251		1.180		0.959768		2.320
0.490		0.1953		0.0000		3961.760		2.255		1.225		0.976292		2.360
0.506		0.1984		0.0000		3961.756		2.258		1.265		0.992128		2.400
0.524		0.2017		0.0000		3961.753		2.261		1.310		1.008652		2.440
0.542		0.2049		0.0000		3961.750		2.264		1.355		1.024487		2.480
0.560		0.2082		0.0000		3961.747		2.268		1.400		1.041012		2.520
0.578		0.2114		0.0000		3961.743		2.271		1.445		1.056846		2.560
0.594		0.2148		0.0000		3961.740		2.274		1.485		1.074059		2.600
0.612		0.2184		0.0000		3961.736		2.278		1.530		1.091961		2.640
0.628		0.2220		0.0000		3961.733		2.281		1.570		1.109861		2.680
0.644		0.2254		0.0000		3961.729		2.285		1.610		1.127074		2.720
0.660		0.2287		0.0000		3961.726		2.288		1.650		1.143597		2.760
0.676		0.2319		0.0000		3961.723		2.291		1.690		1.159433		2.800
0.692		0.2351		0.0000		3961.720		2.294		1.730		1.175269		2.840
0.708		0.2384		0.0000		3961.716		2.298		1.770		1.191792		2.880
0.728		0.2415		0.0000		3961.713		2.301		1.820		1.207628		2.920
0.746		0.2448		0.0000		3961.710		2.304		1.865		1.224152		2.960
0.764		0.2480		0.0000		3961.707		2.307		1.910		1.239988		3.000
0.782		0.2516		0.0000		3961.703		2.311		1.955		1.257889		3.040
0.802		0.2553		0.0000		3961.699		2.315		2.005		1.276479		3.080
0.824		0.2589		0.0000		3961.696		2.318		2.060		1.294379		3.120
0.844		0.2620		0.0000		3961.693		2.321		2.110		1.310215		3.160
0.864		0.2652		0.0000		3961.689		2.325		2.160		1.326051		3.200
0.882		0.2685		0.0000		3961.686		2.328		2.205		1.342574		3.240
0.902		0.2717		0.0000		3961.683		2.331		2.255		1.358410		3.280
0.922		0.2750		0.0000		3961.680		2.334		2.305		1.374934		3.320
0.944		0.2782		0.0000		3961.677		2.338		2.360		1.390769		3.360
0.964		0.2815		0.0000		3961.673		2.341		2.410		1.407293		3.400
0.986		0.2849		0.0000		3961.670		2.344		2.465		1.424506		3.440
1.008		0.2885		0.0000		3961.666		2.348		2.520		1.442407		3.480
1.032		0.2921		0.0000		3961.663		2.352		2.580		1.460308		3.520
1.058		0.2955		0.0000		3961.659		2.355		2.645		1.477520		3.560
1.082		0.2987		0.0000		3961.656		2.358		2.705		1.493356		3.600
1.104		0.3020		0.0000		3961.653		2.361		2.760		1.509880		3.640
1.128		0.3051		0.0000		3961.650		2.365		2.820		1.525716		3.680
1.150		0.3084		0.0000		3961.646		2.368		2.875		1.542239		3.720
1.174		0.3116		0.0000		3961.643		2.371		2.935		1.558075		3.760
1.198		0.3148		0.0000		3961.640		2.374		2.995		1.573911		3.800
1.222		0.3181		0.0000		3961.637		2.378		3.055		1.590434		3.840
1.248		0.3217		0.0000		3961.633		2.381		3.120		1.608336		3.880
1.276		0.3254		0.0000		3961.629		2.385		3.190		1.626925		3.920
1.306		0.3288		0.0000		3961.626		2.388		3.265		1.644137		3.960
1.334		0.3320		0.0000		3961.623		2.391		3.335		1.659973		4.000
1.362		0.3353		0.0000		3961.619		2.395		3.405		1.676497		4.040
1.386		0.3386		0.0000		3961.616		2.398		3.465		1.693021		4.080
1.412		0.3418		0.0000		3961.613		2.401		3.530		1.708857		4.120
1.438		0.3451		0.0000		3961.610		2.405		3.595		1.725380		4.160
1.464		0.3482		0.0000		3961.606		2.408		3.660		1.741216		4.200
1.492		0.3515		0.0000		3961.603		2.411		3.730		1.757740		4.240
1.520		0.3550		0.0000		3961.600		2.414		3.800		1.774952		4.280
1.550		0.3587		0.0000		3961.596		2.418		3.875		1.793542		4.320
1.580		0.3622		0.0000		3961.593		2.422		3.950		1.810755		4.360
1.614		0.3655		0.0000		3961.589		2.425		4.035		1.827278		4.400
1.644		0.3686		0.0000		3961.586		2.428		4.110		1.843114		4.440
1.672		0.3719		0.0000		3961.583		2.431		4.180		1.859637		4.480
1.702		0.3751		0.0000		3961.580		2.435		4.255		1.875473		4.520
1.730		0.3784		0.0000		3961.576		2.438		4.325		1.891997		4.560
1.758		0.3816		0.0000		3961.573		2.441		4.395		1.907833		4.600
1.786		0.3849		0.0000		3961.570		2.444		4.465		1.924357		4.640
1.814		0.3882		0.0000		3961.567		2.448		4.535		1.940881		4.680
1.844		0.3919		0.0000		3961.563		2.451		4.610		1.959471		4.720
1.876		0.3957		0.0000		3961.559		2.455		4.690		1.978748		4.760
1.912		0.3989		0.0000		3961.556		2.458		4.780		1.994584		4.800
1.944		0.4021		0.0000		3961.553		2.462		4.860		2.010419		4.840
1.974		0.4053		0.0000		3961.550		2.465		4.935		2.026255		4.880
2.002		0.4086		0.0000		3961.546		2.468		5.005		2.042779		4.920
2.032		0.4117		0.0000		3961.543		2.471		5.080		2.058614		4.960
2.062		0.4150		0.0000		3961.540		2.474		5.155		2.075138		5.000
2.094		0.4182		0.0000		3961.537		2.478		5.235		2.090974		5.040
2.124		0.4215		0.0000		3961.533		2.481		5.310		2.107497		5.080
2.154		0.4251		0.0000		3961.530		2.485		5.385		2.125399		5.120
2.186		0.4289		0.0000		3961.526		2.488		5.465		2.144676		5.160
2.222		0.4322		0.0000		3961.522		2.492		5.555		2.161201		5.200
2.258		0.4355		0.0000		3961.519		2.495		5.645		2.177725		5.240
2.290		0.4387		0.0000		3961.516		2.498		5.725		2.193561		5.280
2.320		0.4419		0.0000		3961.513		2.501		5.800		2.209396		5.320
2.350		0.4452		0.0000		3961.510		2.505		5.875		2.225920		5.360
2.382		0.4484		0.0000		3961.506		2.508		5.955		2.241756		5.400
2.414		0.4517		0.0000		3961.503		2.511		6.035		2.258279		5.440
2.444		0.4548		0.0000		3961.500		2.514		6.110		2.274115		5.480
2.476		0.4584		0.0000		3961.496		2.518		6.190		2.292016		5.520
2.510		0.4623		0.0000		3961.492		2.522		6.275		2.311294		5.560
2.548		0.4658		0.0000		3961.489		2.525		6.370		2.329195		5.600
2.584		0.4690		0.0000		3961.486		2.528		6.460		2.345030		5.640
2.618		0.4720		0.0000		3961.483		2.531		6.545		2.360177		5.680
2.650		0.4753		0.0000		3961.479		2.535		6.625		2.376702		5.720
2.680		0.4786		0.0000		3961.476		2.538		6.700		2.393225		5.760
2.712		0.4818		0.0000		3961.473		2.541		6.780		2.409061		5.800
2.744		0.4850		0.0000		3961.470		2.544		6.860		2.424897		5.840
2.776		0.4883		0.0000		3961.467		2.548		6.940		2.441421		5.880
2.806		0.4916		0.0000		3961.463		2.551		7.015		2.457944		5.920
2.840		0.4954		0.0000		3961.459		2.555		7.100		2.477223		5.960
2.876		0.4990		0.0000		3961.456		2.558		7.190		2.495123		6.000
2.914		0.5023		0.0000		3961.452		2.562		7.285		2.511648		6.040
2.950		0.5055		0.0000		3961.449		2.565		7.375		2.527483		6.080
2.982		0.5087		0.0000		3961.446		2.568		7.455		2.543318		6.120
3.012		0.5120		0.0000		3961.443		2.571		7.530		2.559842		6.160
3.044		0.5151		0.0000		3961.440		2.575		7.610		2.575678		6.200
3.076		0.5183		0.0000		3961.437		2.578		7.690		2.591513		6.240
3.108		0.5215		0.0000		3961.433		2.581		7.770		2.607349		6.280
3.138		0.5249		0.0000		3961.430		2.584		7.845		2.624562		6.320
3.170		0.5286		0.0000		3961.426		2.588		7.925		2.643151		6.360
3.206		0.5325		0.0000		3961.422		2.592		8.015		2.662429		6.400
3.244		0.5358		0.0000		3961.419		2.595		8.110		2.678953		6.440
3.280		0.5390		0.0000		3961.416		2.598		8.200		2.694788		6.480
3.314		0.5421		0.0000		3961.413		2.602		8.285		2.710624		6.520
3.344		0.5454		0.0000		3961.409		2.605		8.360		2.727147		6.560
3.376		0.5486		0.0000		3961.406		2.608		8.440		2.742983		6.600
3.408		0.5518		0.0000		3961.403		2.611		8.520		2.758819		6.640
3.440		0.5549		0.0000		3961.400		2.614		8.600		2.774655		6.680
3.470		0.5582		0.0000		3961.396		2.618		8.675		2.791178		6.720
3.502		0.5620		0.0000		3961.393		2.621		8.755		2.809768		6.760
3.536		0.5655		0.0000		3961.389		2.625		8.840		2.827669		6.800
3.574		0.5693		0.0000		3961.385		2.629		8.935		2.846259		6.840
3.610		0.5724		0.0000		3961.382		2.632		9.025		2.862093		6.880
3.644		0.5754		0.0000		3961.379		2.635		9.110		2.877241		6.920
3.672		0.5788		0.0000		3961.376		2.638		9.180		2.893765		6.960
3.704		0.5821		0.0000		3961.373		2.641		9.260		2.910289		7.000
3.734		0.5852		0.0000		3961.369		2.645		9.335		2.926124		7.040
3.764		0.5884		0.0000		3961.366		2.648		9.410		2.941960		7.080
3.794		0.5916		0.0000		3961.363		2.651		9.485		2.957796		7.120
3.826		0.5950		0.0000		3961.360		2.654		9.565		2.975008		7.160
3.858		0.5989		0.0000		3961.356		2.658		9.645		2.994286		7.200
3.892		0.6026		0.0000		3961.352		2.662		9.730		3.012875		7.240
3.930		0.6059		0.0000		3961.349		2.665		9.825		3.029399		7.280
3.964		0.6089		0.0000		3961.346		2.668		9.910		3.044547		7.320
3.992		0.6121		0.0000		3961.343		2.672		9.980		3.060381		7.360
4.022		0.6154		0.0000		3961.339		2.675		10.055		3.076906		7.400
4.050		0.6187		0.0000		3961.336		2.678		10.125		3.093430		7.440
4.080		0.6219		0.0000		3961.333		2.681		10.200		3.109266		7.480
4.110		0.6250		0.0000		3961.330		2.684		10.275		3.125101		7.520
4.140		0.6285		0.0000		3961.326		2.688		10.350		3.142314		7.560
4.170		0.6320		0.0000		3961.323		2.691		10.425		3.160214		7.600
4.202		0.6358		0.0000		3961.319		2.695		10.505		3.178804		7.640
4.238		0.6392		0.0000		3961.315		2.699		10.595		3.196017		7.680
4.272		0.6424		0.0000		3961.312		2.702		10.680		3.211852		7.720
4.302		0.6455		0.0000		3961.309		2.705		10.755		3.227687		7.760
4.330		0.6488		0.0000		3961.306		2.708		10.825		3.244212		7.800
4.358		0.6520		0.0000		3961.303		2.711		10.895		3.260047		7.840
4.386		0.6552		0.0000		3961.300		2.715		10.965		3.275882		7.880
4.414		0.6583		0.0000		3961.296		2.718		11.035		3.291718		7.920
4.442		0.6616		0.0000		3961.293		2.721		11.105		3.308241		7.960
4.470		0.6652		0.0000		3961.290		2.725		11.175		3.326143		8.000
4.500		0.6691		0.0000		3961.286		2.729		11.250		3.345420		8.040
4.534		0.6727		0.0000		3961.282		2.732		11.335		3.363322		8.080
4.568		0.6758		0.0000		3961.279		2.735		11.420		3.379158		8.120
