数据量:1000
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.010		0.0019		0.0000		876.923		2.603		0.025		0.009639		0.040
0.010		0.0051		0.0000		876.920		2.606		0.025		0.025475		0.080
0.012		0.0084		0.0000		876.916		2.610		0.030		0.041999		0.120
0.014		0.0116		0.0000		876.913		2.613		0.035		0.057834		0.160
0.014		0.0151		0.0000		876.910		2.616		0.035		0.075736		0.200
0.016		0.0189		0.0000		876.906		2.620		0.040		0.094326		0.240
0.018		0.0224		0.0000		876.902		2.624		0.045		0.112226		0.280
0.022		0.0256		0.0000		876.899		2.627		0.055		0.128062		0.320
0.024		0.0288		0.0000		876.896		2.630		0.060		0.143898		0.360
0.026		0.0321		0.0000		876.893		2.633		0.065		0.160421		0.400
0.030		0.0353		0.0000		876.890		2.636		0.075		0.176257		0.440
0.032		0.0386		0.0000		876.886		2.640		0.080		0.192780		0.480
0.036		0.0417		0.0000		876.883		2.643		0.090		0.208616		0.520
0.040		0.0450		0.0000		876.880		2.646		0.100		0.225140		0.560
0.044		0.0483		0.0000		876.877		2.649		0.110		0.241665		0.600
0.048		0.0521		0.0000		876.873		2.653		0.120		0.260254		0.640
0.054		0.0556		0.0000		876.869		2.657		0.135		0.278155		0.680
0.060		0.0589		0.0000		876.866		2.660		0.150		0.294678		0.720
0.066		0.0622		0.0000		876.863		2.663		0.165		0.311203		0.760
0.072		0.0654		0.0000		876.859		2.667		0.180		0.327038		0.800
0.078		0.0687		0.0000		876.856		2.670		0.195		0.343562		0.840
0.086		0.0720		0.0000		876.853		2.673		0.215		0.360086		0.880
0.092		0.0752		0.0000		876.850		2.676		0.230		0.375922		0.920
0.100		0.0784		0.0000		876.846		2.680		0.250		0.391757		0.960
0.108		0.0817		0.0000		876.843		2.683		0.270		0.408281		1.000
0.114		0.0852		0.0000		876.840		2.686		0.285		0.426182		1.040
0.124		0.0890		0.0000		876.836		2.690		0.310		0.444771		1.080
0.132		0.0924		0.0000		876.832		2.694		0.330		0.461984		1.120
0.142		0.0956		0.0000		876.829		2.697		0.355		0.477819		1.160
0.152		0.0989		0.0000		876.826		2.700		0.380		0.494343		1.200
0.160		0.1020		0.0000		876.823		2.703		0.400		0.510179		1.240
0.170		0.1053		0.0000		876.820		2.706		0.425		0.526704		1.280
0.180		0.1085		0.0000		876.816		2.710		0.450		0.542538		1.320
0.190		0.1118		0.0000		876.813		2.713		0.475		0.559063		1.360
0.200		0.1150		0.0000		876.810		2.716		0.500		0.574898		1.400
0.212		0.1186		0.0000		876.806		2.720		0.530		0.592799		1.440
0.222		0.1223		0.0000		876.803		2.723		0.555		0.611389		1.480
0.234		0.1257		0.0000		876.799		2.727		0.585		0.628601		1.520
0.248		0.1290		0.0000		876.796		2.730		0.620		0.645125		1.560
0.260		0.1322		0.0000		876.793		2.733		0.650		0.660961		1.600
0.272		0.1354		0.0000		876.789		2.737		0.680		0.676796		1.640
0.284		0.1387		0.0000		876.786		2.740		0.710		0.693320		1.680
0.296		0.1420		0.0000		876.783		2.743		0.740		0.709844		1.720
0.308		0.1451		0.0000		876.780		2.746		0.770		0.725679		1.760
0.320		0.1483		0.0000		876.777		2.749		0.800		0.741515		1.800
0.330		0.1519		0.0000		876.773		2.753		0.825		0.759416		1.840
0.342		0.1555		0.0000		876.769		2.757		0.855		0.777317		1.880
0.354		0.1592		0.0000		876.766		2.760		0.885		0.795907		1.920
0.370		0.1623		0.0000		876.763		2.764		0.925		0.811743		1.960
0.386		0.1657		0.0000		876.759		2.767		0.965		0.828266		2.000
0.404		0.1688		0.0000		876.756		2.770		1.010		0.844102		2.040
0.420		0.1721		0.0000		876.753		2.773		1.050		0.860626		2.080
0.436		0.1753		0.0000		876.750		2.776		1.090		0.876461		2.120
0.452		0.1786		0.0000		876.746		2.780		1.130		0.892985		2.160
0.468		0.1818		0.0000		876.743		2.783		1.170		0.908821		2.200
0.484		0.1851		0.0000		876.740		2.786		1.210		0.925344		2.240
0.502		0.1888		0.0000		876.736		2.790		1.255		0.943934		2.280
0.520		0.1924		0.0000		876.732		2.794		1.300		0.961835		2.320
0.538		0.1958		0.0000		876.729		2.797		1.345		0.979048		2.360
0.558		0.1991		0.0000		876.726		2.800		1.395		0.995572		2.400
0.576		0.2023		0.0000		876.723		2.803		1.440		1.011407		2.440
0.594		0.2054		0.0000		876.719		2.807		1.485		1.027243		2.480
0.610		0.2088		0.0000		876.716		2.810		1.525		1.043767		2.520
0.626		0.2119		0.0000		876.713		2.813		1.565		1.059602		2.560
0.642		0.2152		0.0000		876.710		2.816		1.605		1.076126		2.600
0.658		0.2184		0.0000		876.706		2.820		1.645		1.091962		2.640
0.672		0.2220		0.0000		876.703		2.823		1.680		1.109862		2.680
0.690		0.2257		0.0000		876.699		2.827		1.725		1.128452		2.720
0.708		0.2293		0.0000		876.696		2.830		1.770		1.146353		2.760
0.728		0.2324		0.0000		876.692		2.834		1.820		1.162188		2.800
0.746		0.2356		0.0000		876.689		2.837		1.865		1.178024		2.840
0.764		0.2389		0.0000		876.686		2.840		1.910		1.194549		2.880
0.782		0.2421		0.0000		876.683		2.843		1.955		1.210383		2.920
