数据量:1050
试验力		变形		扩展变形		位置		位移		应力		应变		时间
4.442		0.7130		0.0000		876.230		3.470		11.105		3.565054		8.560
4.464		0.7163		0.0000		876.226		3.473		11.160		3.581578		8.600
4.484		0.7195		0.0000		876.223		3.476		11.210		3.597413		8.640
4.506		0.7232		0.0000		876.219		3.480		11.265		3.616003		8.680
4.528		0.7271		0.0000		876.216		3.484		11.320		3.635280		8.720
4.556		0.7305		0.0000		876.212		3.487		11.390		3.652493		8.760
4.582		0.7335		0.0000		876.209		3.490		11.455		3.667639		8.800
4.604		0.7367		0.0000		876.206		3.493		11.510		3.683475		8.840
4.622		0.7400		0.0000		876.203		3.497		11.555		3.700000		8.880
4.640		0.7433		0.0000		876.199		3.500		11.600		3.716524		8.920
4.660		0.7465		0.0000		876.196		3.503		11.650		3.732359		8.960
4.678		0.7496		0.0000		876.193		3.506		11.695		3.748194		9.000
4.696		0.7529		0.0000		876.190		3.510		11.740		3.764719		9.040
4.714		0.7564		0.0000		876.186		3.513		11.785		3.781931		9.080
4.734		0.7602		0.0000		876.182		3.517		11.835		3.801209		9.120
4.756		0.7638		0.0000		876.179		3.521		11.890		3.819110		9.160
4.780		0.7670		0.0000		876.176		3.524		11.950		3.834945		9.200
4.800		0.7703		0.0000		876.172		3.527		12.000		3.851470		9.240
4.818		0.7733		0.0000		876.169		3.530		12.045		3.866616		9.280
4.832		0.7766		0.0000		876.166		3.533		12.080		3.883140		9.320
4.848		0.7798		0.0000		876.163		3.537		12.120		3.898976		9.360
4.864		0.7830		0.0000		876.160		3.540		12.160		3.914812		9.400
4.878		0.7863		0.0000		876.156		3.543		12.195		3.931335		9.440
4.894		0.7897		0.0000		876.153		3.546		12.235		3.948548		9.480
4.910		0.7934		0.0000		876.149		3.550		12.275		3.967137		9.520
4.928		0.7971		0.0000		876.145		3.554		12.320		3.985727		9.560
4.950		0.8005		0.0000		876.142		3.557		12.375		4.002251		9.600
4.970		0.8036		0.0000		876.139		3.560		12.425		4.018086		9.640
4.982		0.8068		0.0000		876.136		3.564		12.455		4.033922		9.680
4.996		0.8100		0.0000		876.133		3.567		12.490		4.049758		9.720
5.008		0.8133		0.0000		876.129		3.570		12.520		4.066281		9.760
5.022		0.8164		0.0000		876.126		3.573		12.555		4.082117		9.800
5.034		0.8196		0.0000		876.123		3.576		12.585		4.097953		9.840
5.046		0.8229		0.0000		876.120		3.580		12.615		4.114476		9.880
5.058		0.8268		0.0000		876.116		3.584		12.645		4.133755		9.920
5.074		0.8306		0.0000		876.112		3.587		12.685		4.153032		9.960
5.092		0.8338		0.0000		876.109		3.591		12.730		4.168868		10.000
5.108		0.8369		0.0000		876.106		3.594		12.770		4.184704		10.040
5.122		0.8401		0.0000		876.102		3.597		12.805		4.200540		10.080
5.132		0.8434		0.0000		876.099		3.600		12.830		4.217063		10.120
5.142		0.8467		0.0000		876.096		3.603		12.855		4.233587		10.160
5.154		0.8497		0.0000		876.093		3.607		12.885		4.248734		10.200
5.164		0.8531		0.0000		876.090		3.610		12.910		4.265258		10.240
5.174		0.8562		0.0000		876.086		3.613		12.935		4.281094		10.280
5.184		0.8599		0.0000		876.083		3.617		12.960		4.299684		10.320
5.194		0.8638		0.0000		876.079		3.621		12.985		4.318961		10.360
5.210		0.8672		0.0000		876.075		3.624		13.025		4.336174		10.400
5.226		0.8704		0.0000		876.072		3.627		13.065		4.352009		10.440
5.238		0.8736		0.0000		876.069		3.630		13.095		4.367845		10.480
5.246		0.8769		0.0000		876.066		3.634		13.115		4.384369		10.520
5.252		0.8800		0.0000		876.063		3.637		13.130		4.400205		10.560
5.262		0.8832		0.0000		876.059		3.640		13.155		4.416039		10.600
5.270		0.8864		0.0000		876.056		3.643		13.175		4.431875		10.640
5.278		0.8895		0.0000		876.053		3.646		13.195		4.447711		10.680
5.286		0.8931		0.0000		876.049		3.650		13.215		4.465611		10.720
5.296		0.8970		0.0000		876.046		3.654		13.240		4.484890		10.760
5.308		0.9007		0.0000		876.042		3.657		13.270		4.503479		10.800
5.322		0.9037		0.0000		876.039		3.660		13.305		4.518626		10.840
5.334		0.9070		0.0000		876.036		3.664		13.335		4.535151		10.880
5.342		0.9102		0.0000		876.032		3.667		13.355		4.550985		10.920
5.348		0.9135		0.0000		876.029		3.670		13.370		4.567510		10.960
5.354		0.9167		0.0000		876.026		3.673		13.385		4.583344		11.000
5.360		0.9198		0.0000		876.023		3.677		13.400		4.599180		11.040
5.366		0.9230		0.0000		876.020		3.680		13.415		4.615016		11.080
5.372		0.9264		0.0000		876.016		3.683		13.430		4.632229		11.120
5.380		0.9302		0.0000		876.012		3.687		13.450		4.650818		11.160
5.390		0.9339		0.0000		876.009		3.691		13.475		4.669408		11.200
5.404		0.9373		0.0000		876.005		3.694		13.510		4.686620		11.240
5.416		0.9404		0.0000		876.002		3.697		13.540		4.701767		11.280
5.424		0.9437		0.0000		875.999		3.700		13.560		4.718290		11.320
5.428		0.9468		0.0000		875.996		3.704		13.570		4.734126		11.360
5.434		0.9501		0.0000		875.992		3.707		13.585		4.750650		11.400
5.438		0.9533		0.0000		875.989		3.710		13.595		4.766486		11.440
5.444		0.9563		0.0000		875.986		3.713		13.610		4.781632		11.480
5.448		0.9598		0.0000		875.983		3.717		13.620		4.798845		11.520
5.454		0.9632		0.0000		875.979		3.720		13.635		4.816058		11.560
5.460		0.9672		0.0000		875.975		3.724		13.650		4.836024		11.600
5.472		0.9706		0.0000		875.972		3.727		13.680		4.853237		11.640
5.484		0.9738		0.0000		875.969		3.731		13.710		4.869072		11.680
5.492		0.9771		0.0000		875.965		3.734		13.730		4.885596		11.720
5.496		0.9803		0.0000		875.962		3.737		13.740		4.901432		11.760
5.500		0.9835		0.0000		875.959		3.740		13.750		4.917268		11.800
5.504		0.9866		0.0000		875.956		3.743		13.760		4.933104		11.840
5.508		0.9898		0.0000		875.953		3.747		13.770		4.948939		11.880
5.512		0.9930		0.0000		875.950		3.750		13.780		4.964774		11.920
5.516		0.9965		0.0000		875.946		3.753		13.790		4.982676		11.960
5.522		1.0004		0.0000		875.942		3.757		13.805		5.001953		12.000
5.530		1.0041		0.0000		875.938		3.761		13.825		5.020542		12.040
5.542		1.0073		0.0000		875.935		3.764		13.855		5.036378		12.080
5.550		1.0104		0.0000		875.932		3.767		13.875		5.052214		12.120
5.554		1.0136		0.0000		875.929		3.770		13.885		5.068049		12.160
5.556		1.0169		0.0000		875.926		3.774		13.890		5.084573		12.200
5.558		1.0201		0.0000		875.922		3.777		13.895		5.100409		12.240
5.562		1.0232		0.0000		875.919		3.780		13.905		5.116244		12.280
5.566		1.0264		0.0000		875.916		3.783		13.915		5.132079		12.320
5.568		1.0299		0.0000		875.913		3.787		13.920		5.149292		12.360
5.572		1.0336		0.0000		875.909		3.790		13.930		5.167881		12.400
5.580		1.0374		0.0000		875.905		3.794		13.950		5.187160		12.440
5.590		1.0406		0.0000		875.902		3.797		13.975		5.202995		12.480
5.600		1.0439		0.0000		875.899		3.801		14.000		5.219519		12.520
5.604		1.0471		0.0000		875.896		3.804		14.010		5.235355		12.560
5.606		1.0502		0.0000		875.892		3.807		14.015		5.251189		12.600
5.610		1.0534		0.0000		875.889		3.810		14.025		5.267025		12.640
5.612		1.0566		0.0000		875.886		3.813		14.030		5.282861		12.680
5.614		1.0599		0.0000		875.883		3.817		14.035		5.299385		12.720
5.616		1.0630		0.0000		875.880		3.820		14.040		5.315220		12.760
5.620		1.0668		0.0000		875.876		3.824		14.050		5.333810		12.800
5.624		1.0706		0.0000		875.872		3.827		14.060		5.353088		12.840
5.634		1.0741		0.0000		875.869		3.831		14.085		5.370301		12.880
5.644		1.0772		0.0000		875.865		3.834		14.110		5.386136		12.920
5.650		1.0804		0.0000		875.862		3.837		14.125		5.401971		12.960
5.650		1.0837		0.0000		875.859		3.840		14.125		5.418495		13.000
5.652		1.0869		0.0000		875.856		3.844		14.130		5.434331		13.040
5.654		1.0900		0.0000		875.853		3.847		14.135		5.450167		13.080
5.656		1.0932		0.0000		875.849		3.850		14.140		5.466002		13.120
5.658		1.0965		0.0000		875.846		3.853		14.145		5.482526		13.160
5.660		1.0999		0.0000		875.843		3.857		14.150		5.499739		13.200
5.664		1.1038		0.0000		875.839		3.861		14.160		5.519017		13.240
5.670		1.1075		0.0000		875.835		3.864		14.175		5.537606		13.280
5.680		1.1107		0.0000		875.832		3.867		14.200		5.553441		13.320
5.686		1.1139		0.0000		875.829		3.871		14.215		5.569277		13.360
5.688		1.1170		0.0000		875.826		3.874		14.220		5.585113		13.400
5.690		1.1203		0.0000		875.822		3.877		14.225		5.601636		13.440
5.690		1.1235		0.0000		875.819		3.880		14.225		5.617472		13.480
5.692		1.1267		0.0000		875.816		3.883		14.230		5.633307		13.520
5.694		1.1298		0.0000		875.813		3.887		14.235		5.649143		13.560
5.696		1.1333		0.0000		875.809		3.890		14.240		5.666356		13.600
5.698		1.1370		0.0000		875.806		3.894		14.245		5.684946		13.640
5.704		1.1407		0.0000		875.802		3.897		14.260		5.703535		13.680
5.712		1.1440		0.0000		875.799		3.901		14.280		5.720058		13.720
5.720		1.1472		0.0000		875.795		3.904		14.300		5.735894		13.760
5.722		1.1505		0.0000		875.792		3.907		14.305		5.752418		13.800
5.722		1.1537		0.0000		875.789		3.910		14.305		5.768254		13.840
5.722		1.1568		0.0000		875.786		3.914		14.305		5.784090		13.880
5.724		1.1600		0.0000		875.783		3.917		14.310		5.799924		13.920
5.726		1.1633		0.0000		875.779		3.920		14.315		5.816449		13.960
5.728		1.1665		0.0000		875.776		3.923		14.320		5.832283		14.000
5.730		1.1702		0.0000		875.772		3.927		14.325		5.850873		14.040
5.734		1.1740		0.0000		875.769		3.931		14.335		5.870152		14.080
5.742		1.1775		0.0000		875.765		3.934		14.355		5.887364		14.120
5.752		1.1806		0.0000		875.762		3.937		14.380		5.903200		14.160
5.756		1.1838		0.0000		875.759		3.941		14.390		5.919034		14.200
5.758		1.1871		0.0000		875.755		3.944		14.395		5.935559		14.240
5.758		1.1903		0.0000		875.752		3.947		14.395		5.951395		14.280
5.760		1.1933		0.0000		875.749		3.950		14.400		5.966542		14.320
5.762		1.1966		0.0000		875.746		3.953		14.405		5.983066		14.360
5.764		1.1998		0.0000		875.743		3.957		14.410		5.998901		14.400
5.766		1.2034		0.0000		875.739		3.960		14.415		6.016802		14.440
5.768		1.2072		0.0000		875.735		3.964		14.420		6.036080		14.480
5.776		1.2109		0.0000		875.732		3.968		14.440		6.054669		14.520
5.786		1.2141		0.0000		875.729		3.971		14.465		6.070505		14.560
5.792		1.2173		0.0000		875.725		3.974		14.480		6.086340		14.600
5.792		1.2204		0.0000		875.722		3.977		14.480		6.102176		14.640
5.794		1.2236		0.0000		875.719		3.980		14.485		6.118011		14.680
5.796		1.2269		0.0000		875.716		3.984		14.490		6.134535		14.720
5.798		1.2301		0.0000		875.713		3.987		14.495		6.150371		14.760
5.798		1.2332		0.0000		875.709		3.990		14.495		6.166206		14.800
5.800		1.2367		0.0000		875.706		3.993		14.500		6.183419		14.840
5.802		1.2404		0.0000		875.702		3.997		14.505		6.202009		14.880
5.806		1.2443		0.0000		875.698		4.001		14.515		6.221287		14.920
5.816		1.2474		0.0000		875.695		4.004		14.540		6.237123		14.960
5.824		1.2507		0.0000		875.692		4.007		14.560		6.253645		15.000
5.826		1.2539		0.0000		875.689		4.011		14.565		6.269481		15.040
5.826		1.2569		0.0000		875.686		4.014		14.565		6.284628		15.080
5.828		1.2602		0.0000		875.682		4.017		14.570		6.301153		15.120
5.830		1.2634		0.0000		875.679		4.020		14.575		6.316988		15.160
5.830		1.2666		0.0000		875.676		4.023		14.575		6.332824		15.200
5.830		1.2699		0.0000		875.673		4.027		14.575		6.349347		15.240
5.832		1.2736		0.0000		875.669		4.030		14.580		6.367936		15.280
5.836		1.2776		0.0000		875.665		4.034		14.590		6.387904		15.320
5.846		1.2810		0.0000		875.662		4.038		14.615		6.405115		15.360
5.854		1.2841		0.0000		875.659		4.041		14.635		6.420262		15.400
5.858		1.2872		0.0000		875.655		4.044		14.645		6.436098		15.440
5.858		1.2905		0.0000		875.652		4.047		14.645		6.452622		15.480
5.858		1.2937		0.0000		875.649		4.050		14.645		6.468458		15.520
5.860		1.2969		0.0000		875.646		4.054		14.650		6.484294		15.560
5.862		1.3000		0.0000		875.643		4.057		14.655		6.500130		15.600
5.862		1.3032		0.0000		875.639		4.060		14.655		6.515965		15.640
5.864		1.3068		0.0000		875.636		4.064		14.660		6.533866		15.680
5.866		1.3106		0.0000		875.632		4.067		14.665		6.553144		15.720
5.872		1.3143		0.0000		875.628		4.071		14.680		6.571734		15.760
5.882		1.3175		0.0000		875.625		4.074		14.705		6.587567		15.800
5.888		1.3207		0.0000		875.622		4.077		14.720		6.603403		15.840
5.888		1.3237		0.0000		875.619		4.080		14.720		6.618550		15.880
