数据量:1687
试验力		变形		扩展变形		位置		位移		应力		应变		时间
1.478		0.3104		0.0000		3961.557		1.501		3.695		1.551879		3.720
1.512		0.3135		0.0000		3961.554		1.504		3.780		1.567714		3.760
1.544		0.3166		0.0000		3961.551		1.507		3.860		1.582862		3.800
1.574		0.3199		0.0000		3961.548		1.511		3.935		1.599385		3.840
1.602		0.3232		0.0000		3961.544		1.514		4.005		1.615909		3.880
1.634		0.3263		0.0000		3961.541		1.517		4.085		1.631745		3.920
1.664		0.3295		0.0000		3961.538		1.520		4.160		1.647580		3.960
1.694		0.3328		0.0000		3961.535		1.524		4.235		1.664104		4.000
1.724		0.3363		0.0000		3961.531		1.527		4.310		1.681317		4.040
1.756		0.3401		0.0000		3961.528		1.531		4.390		1.700595		4.080
1.790		0.3437		0.0000		3961.524		1.534		4.475		1.718496		4.120
1.826		0.3469		0.0000		3961.521		1.538		4.565		1.734331		4.160
1.860		0.3502		0.0000		3961.518		1.541		4.650		1.750855		4.200
1.892		0.3533		0.0000		3961.514		1.544		4.730		1.766691		4.240
1.922		0.3565		0.0000		3961.511		1.547		4.805		1.782526		4.280
1.954		0.3598		0.0000		3961.508		1.551		4.885		1.799051		4.320
1.986		0.3630		0.0000		3961.505		1.554		4.965		1.814886		4.360
2.018		0.3661		0.0000		3961.501		1.557		5.045		1.830721		4.400
2.048		0.3696		0.0000		3961.498		1.560		5.120		1.847934		4.440
2.082		0.3733		0.0000		3961.494		1.564		5.205		1.866523		4.480
2.118		0.3770		0.0000		3961.491		1.568		5.295		1.885113		4.520
2.156		0.3803		0.0000		3961.487		1.571		5.390		1.901637		4.560
2.192		0.3835		0.0000		3961.484		1.574		5.480		1.917472		4.600
2.226		0.3867		0.0000		3961.481		1.577		5.565		1.933308		4.640
2.258		0.3900		0.0000		3961.478		1.581		5.645		1.949832		4.680
2.290		0.3931		0.0000		3961.475		1.584		5.725		1.965667		4.720
2.324		0.3963		0.0000		3961.471		1.587		5.810		1.981503		4.760
2.356		0.3996		0.0000		3961.468		1.590		5.890		1.998027		4.800
2.386		0.4029		0.0000		3961.465		1.594		5.965		2.014551		4.840
2.420		0.4065		0.0000		3961.461		1.597		6.050		2.032452		4.880
2.454		0.4102		0.0000		3961.458		1.601		6.135		2.051041		4.920
2.492		0.4138		0.0000		3961.454		1.604		6.230		2.068942		4.960
2.530		0.4170		0.0000		3961.451		1.608		6.325		2.084778		5.000
2.566		0.4201		0.0000		3961.448		1.611		6.415		2.100613		5.040
2.600		0.4233		0.0000		3961.444		1.614		6.500		2.116449		5.080
2.632		0.4266		0.0000		3961.441		1.617		6.580		2.132973		5.120
2.666		0.4298		0.0000		3961.438		1.620		6.665		2.148808		5.160
2.698		0.4329		0.0000		3961.435		1.624		6.745		2.164644		5.200
2.730		0.4362		0.0000		3961.431		1.627		6.825		2.181168		5.240
2.764		0.4397		0.0000		3961.428		1.630		6.910		2.198380		5.280
2.798		0.4435		0.0000		3961.424		1.634		6.995		2.217658		5.320
2.836		0.4471		0.0000		3961.421		1.638		7.090		2.235559		5.360
2.876		0.4504		0.0000		3961.417		1.641		7.190		2.252083		5.400
2.912		0.4534		0.0000		3961.414		1.644		7.280		2.267230		5.440
2.946		0.4568		0.0000		3961.411		1.647		7.365		2.283754		5.480
2.978		0.4599		0.0000		3961.408		1.651		7.445		2.299590		5.520
3.010		0.4632		0.0000		3961.405		1.654		7.525		2.316114		5.560
3.044		0.4664		0.0000		3961.401		1.657		7.610		2.331949		5.600
3.078		0.4696		0.0000		3961.398		1.660		7.695		2.347785		5.640
3.110		0.4730		0.0000		3961.395		1.664		7.775		2.364997		5.680
3.144		0.4767		0.0000		3961.391		1.667		7.860		2.383587		5.720
3.182		0.4804		0.0000		3961.387		1.671		7.955		2.402176		5.760
3.222		0.4837		0.0000		3961.384		1.674		8.055		2.418700		5.800
3.258		0.4870		0.0000		3961.381		1.678		8.145		2.435224		5.840
3.292		0.4901		0.0000		3961.378		1.681		8.230		2.450371		5.880
3.324		0.4935		0.0000		3961.374		1.684		8.310		2.467584		5.920
3.356		0.4967		0.0000		3961.371		1.687		8.390		2.483419		5.960
3.388		0.4999		0.0000		3961.368		1.691		8.470		2.499255		6.000
3.420		0.5030		0.0000		3961.365		1.694		8.550		2.515090		6.040
3.452		0.5062		0.0000		3961.362		1.697		8.630		2.530926		6.080
3.484		0.5099		0.0000		3961.358		1.701		8.710		2.549515		6.120
3.520		0.5138		0.0000		3961.354		1.704		8.800		2.568793		6.160
3.558		0.5172		0.0000		3961.350		1.708		8.895		2.586006		6.200
3.596		0.5204		0.0000		3961.347		1.711		8.990		2.601841		6.240
3.630		0.5234		0.0000		3961.344		1.714		9.075		2.616988		6.280
3.662		0.5267		0.0000		3961.341		1.717		9.155		2.633512		6.320
3.692		0.5300		0.0000		3961.338		1.721		9.230		2.650036		6.360
3.724		0.5332		0.0000		3961.334		1.724		9.310		2.665872		6.400
3.754		0.5363		0.0000		3961.331		1.727		9.385		2.681707		6.440
3.786		0.5396		0.0000		3961.328		1.730		9.465		2.698231		6.480
3.818		0.5431		0.0000		3961.324		1.734		9.545		2.715444		6.520
3.850		0.5469		0.0000		3961.321		1.738		9.625		2.734722		6.560
3.886		0.5505		0.0000		3961.317		1.741		9.715		2.752623		6.600
3.924		0.5537		0.0000		3961.314		1.744		9.810		2.768458		6.640
3.958		0.5569		0.0000		3961.311		1.748		9.895		2.784294		6.680
3.990		0.5602		0.0000		3961.307		1.751		9.975		2.800818		6.720
4.020		0.5633		0.0000		3961.304		1.754		10.050		2.816653		6.760
4.050		0.5666		0.0000		3961.301		1.757		10.125		2.833178		6.800
4.082		0.5698		0.0000		3961.298		1.760		10.205		2.849013		6.840
4.112		0.5730		0.0000		3961.295		1.764		10.280		2.864848		6.880
4.142		0.5764		0.0000		3961.291		1.767		10.355		2.882061		6.920
4.172		0.5803		0.0000		3961.287		1.771		10.430		2.901339		6.960
4.208		0.5838		0.0000		3961.284		1.775		10.520		2.919240		7.000
4.244		0.5873		0.0000		3961.280		1.778		10.610		2.936452		7.040
4.278		0.5903		0.0000		3961.277		1.781		10.695		2.951599		7.080
4.308		0.5935		0.0000		3961.274		1.784		10.770		2.967434		7.120
4.338		0.5968		0.0000		3961.271		1.787		10.845		2.983959		7.160
4.366		0.6001		0.0000		3961.268		1.791		10.915		3.000483		7.200
4.396		0.6033		0.0000		3961.264		1.794		10.990		3.016318		7.240
4.424		0.6064		0.0000		3961.261		1.797		11.060		3.032154		7.280
4.454		0.6096		0.0000		3961.258		1.800		11.135		3.047990		7.320
4.482		0.6135		0.0000		3961.254		1.804		11.205		3.067267		7.360
4.514		0.6172		0.0000		3961.250		1.808		11.285		3.085857		7.400
4.550		0.6206		0.0000		3961.247		1.811		11.375		3.103069		7.440
4.584		0.6238		0.0000		3961.244		1.814		11.460		3.118905		7.480
4.614		0.6269		0.0000		3961.241		1.818		11.535		3.134741		7.520
4.640		0.6303		0.0000		3961.237		1.821		11.600		3.151264		7.560
4.666		0.6334		0.0000		3961.234		1.824		11.665		3.167100		7.600
4.694		0.6366		0.0000		3961.231		1.827		11.735		3.182935		7.640
4.722		0.6398		0.0000		3961.228		1.830		11.805		3.198771		7.680
4.748		0.6431		0.0000		3961.225		1.834		11.870		3.215295		7.720
4.774		0.6466		0.0000		3961.221		1.837		11.935		3.233196		7.760
4.804		0.6505		0.0000		3961.217		1.841		12.010		3.252474		7.800
4.836		0.6541		0.0000		3961.214		1.845		12.090		3.270375		7.840
4.868		0.6572		0.0000		3961.210		1.848		12.170		3.286210		7.880
4.898		0.6604		0.0000		3961.207		1.851		12.245		3.302046		7.920
4.922		0.6636		0.0000		3961.204		1.854		12.305		3.317881		7.960
4.946		0.6667		0.0000		3961.201		1.857		12.365		3.333717		8.000
4.970		0.6700		0.0000		3961.198		1.861		12.425		3.350241		8.040
4.996		0.6732		0.0000		3961.194		1.864		12.490		3.366076		8.080
5.018		0.6764		0.0000		3961.191		1.867		12.545		3.381912		8.120
5.042		0.6798		0.0000		3961.188		1.871		12.605		3.399124		8.160
5.068		0.6835		0.0000		3961.184		1.874		12.670		3.417714		8.200
5.096		0.6873		0.0000		3961.180		1.878		12.740		3.436303		8.240
5.126		0.6906		0.0000		3961.177		1.881		12.815		3.452827		8.280
5.154		0.6937		0.0000		3961.174		1.884		12.885		3.468663		8.320
5.178		0.6970		0.0000		3961.171		1.888		12.945		3.485187		8.360
5.198		0.7002		0.0000		3961.167		1.891		12.995		3.501022		8.400
5.220		0.7034		0.0000		3961.164		1.894		13.050		3.516858		8.440
5.240		0.7065		0.0000		3961.161		1.897		13.100		3.532693		8.480
5.260		0.7098		0.0000		3961.158		1.901		13.150		3.549218		8.520
5.282		0.7131		0.0000		3961.155		1.904		13.205		3.565741		8.560
5.302		0.7167		0.0000		3961.151		1.907		13.255		3.583642		8.600
5.326		0.7207		0.0000		3961.147		1.911		13.315		3.603609		8.640
5.354		0.7242		0.0000		3961.144		1.915		13.385		3.620821		8.680
5.380		0.7272		0.0000		3961.140		1.918		13.450		3.635969		8.720
5.402		0.7304		0.0000		3961.137		1.921		13.505		3.651804		8.760
5.420		0.7337		0.0000		3961.134		1.924		13.550		3.668328		8.800
5.438		0.7368		0.0000		3961.131		1.928		13.595		3.684163		8.840
5.456		0.7400		0.0000		3961.128		1.931		13.640		3.699999		8.880
5.474		0.7432		0.0000		3961.125		1.934		13.685		3.715834		8.920
5.492		0.7465		0.0000		3961.121		1.937		13.730		3.732358		8.960
5.510		0.7501		0.0000		3961.118		1.941		13.775		3.750259		9.000
5.530		0.7539		0.0000		3961.114		1.945		13.825		3.769537		9.040
5.554		0.7575		0.0000		3961.110		1.948		13.885		3.787438		9.080
5.578		0.7607		0.0000		3961.107		1.951		13.945		3.803274		9.120
5.596		0.7638		0.0000		3961.104		1.955		13.990		3.819109		9.160
5.612		0.7670		0.0000		3961.101		1.958		14.030		3.834945		9.200
5.628		0.7703		0.0000		3961.097		1.961		14.070		3.851469		9.240
5.644		0.7735		0.0000		3961.094		1.964		14.110		3.867304		9.280
5.658		0.7766		0.0000		3961.091		1.967		14.145		3.883140		9.320
5.672		0.7798		0.0000		3961.088		1.970		14.180		3.898975		9.360
5.688		0.7832		0.0000		3961.084		1.974		14.220		3.916188		9.400
5.704		0.7871		0.0000		3961.081		1.978		14.260		3.935466		9.440
5.724		0.7908		0.0000		3961.077		1.982		14.310		3.954055		9.480
5.746		0.7941		0.0000		3961.073		1.985		14.365		3.970580		9.520
5.764		0.7971		0.0000		3961.071		1.988		14.410		3.985726		9.560
5.778		0.8005		0.0000		3961.067		1.991		14.445		4.002251		9.600
5.790		0.8036		0.0000		3961.064		1.994		14.475		4.018085		9.640
5.804		0.8068		0.0000		3961.061		1.997		14.510		4.033921		9.680
5.816		0.8100		0.0000		3961.058		2.001		14.540		4.049757		9.720
5.830		0.8133		0.0000		3961.054		2.004		14.575		4.066281		9.760
5.842		0.8164		0.0000		3961.051		2.007		14.605		4.082116		9.800
5.856		0.8201		0.0000		3961.048		2.011		14.640		4.100705		9.840
5.874		0.8240		0.0000		3961.044		2.015		14.685		4.119984		9.880
5.892		0.8274		0.0000		3961.040		2.018		14.730		4.137197		9.920
5.910		0.8306		0.0000		3961.037		2.021		14.775		4.153032		9.960
5.924		0.8338		0.0000		3961.034		2.024		14.810		4.168867		10.000
5.936		0.8371		0.0000		3961.031		2.028		14.840		4.185391		10.040
5.946		0.8402		0.0000		3961.027		2.031		14.865		4.201226		10.080
5.956		0.8434		0.0000		3961.024		2.034		14.890		4.217062		10.120
5.968		0.8466		0.0000		3961.021		2.037		14.920		4.232898		10.160
5.978		0.8497		0.0000		3961.018		2.040		14.945		4.248734		10.200
5.988		0.8535		0.0000		3961.014		2.044		14.970		4.267323		10.240
6.002		0.8573		0.0000		3961.010		2.048		15.005		4.286600		10.280
6.018		0.8609		0.0000		3961.007		2.052		15.045		4.304502		10.320
6.036		0.8641		0.0000		3961.004		2.055		15.090		4.320338		10.360
6.050		0.8672		0.0000		3961.000		2.058		15.125		4.336172		10.400
6.058		0.8704		0.0000		3960.997		2.061		15.145		4.352008		10.440
6.066		0.8737		0.0000		3960.994		2.064		15.165		4.368533		10.480
6.076		0.8769		0.0000		3960.991		2.068		15.190		4.384367		10.520
6.084		0.8800		0.0000		3960.988		2.071		15.210		4.400203		10.560
6.094		0.8832		0.0000		3960.984		2.074		15.235		4.416039		10.600
6.102		0.8867		0.0000		3960.981		2.077		15.255		4.433251		10.640
6.112		0.8905		0.0000		3960.977		2.081		15.280		4.452529		10.680
6.126		0.8942		0.0000		3960.973		2.085		15.315		4.471118		10.720
6.142		0.8974		0.0000		3960.970		2.088		15.355		4.486954		10.760
6.154		0.9007		0.0000		3960.967		2.091		15.385		4.503478		10.800
6.162		0.9039		0.0000		3960.964		2.095		15.405		4.519314		10.840
6.170		0.9070		0.0000		3960.961		2.098		15.425		4.535150		10.880
6.176		0.9102		0.0000		3960.958		2.101		15.440		4.550985		10.920
6.184		0.9134		0.0000		3960.954		2.104		15.460		4.566821		10.960
6.190		0.9165		0.0000		3960.951		2.107		15.475		4.582655		11.000
6.198		0.9198		0.0000		3960.948		2.111		15.495		4.599180		11.040
6.206		0.9237		0.0000		3960.944		2.114		15.515		4.618458		11.080
6.216		0.9275		0.0000		3960.940		2.118		15.540		4.637736		11.120
6.232		0.9309		0.0000		3960.937		2.122		15.580		4.654260		11.160
6.244		0.9340		0.0000		3960.934		2.125		15.610		4.670095		11.200
6.252		0.9372		0.0000		3960.930		2.128		15.630		4.685931		11.240
6.256		0.9405		0.0000		3960.927		2.131		15.640		4.702455		11.280
6.262		0.9437		0.0000		3960.924		2.134		15.655		4.718290		11.320
6.266		0.9468		0.0000		3960.921		2.138		15.665		4.734126		11.360
6.272		0.9500		0.0000		3960.918		2.141		15.680		4.749961		11.400
6.278		0.9533		0.0000		3960.914		2.144		15.695		4.766486		11.440
6.284		0.9569		0.0000		3960.911		2.148		15.710		4.784386		11.480
6.292		0.9607		0.0000		3960.907		2.151		15.730		4.803665		11.520
6.304		0.9643		0.0000		3960.903		2.155		15.760		4.821565		11.560
6.318		0.9675		0.0000		3960.900		2.158		15.795		4.837401		11.600
6.326		0.9706		0.0000		3960.897		2.161		15.815		4.853237		11.640
6.330		0.9738		0.0000		3960.894		2.165		15.825		4.869071		11.680
6.334		0.9770		0.0000		3960.891		2.168		15.835		4.884907		11.720
6.338		0.9801		0.0000		3960.887		2.171		15.845		4.900743		11.760
6.342		0.9833		0.0000		3960.884		2.174		15.855		4.916578		11.800
6.346		0.9866		0.0000		3960.881		2.177		15.865		4.933102		11.840
6.352		0.9901		0.0000		3960.878		2.181		15.880		4.950315		11.880
6.358		0.9939		0.0000		3960.874		2.185		15.895		4.969593		11.920
6.368		0.9976		0.0000		3960.870		2.188		15.920		4.988183		11.960
6.382		1.0008		0.0000		3960.867		2.191		15.955		5.004017		12.000
6.390		1.0040		0.0000		3960.864		2.195		15.975		5.019853		12.040
6.394		1.0073		0.0000		3960.860		2.198		15.985		5.036378		12.080
6.398		1.0104		0.0000		3960.857		2.201		15.995		5.052213		12.120
6.402		1.0136		0.0000		3960.854		2.204		16.005		5.068048		12.160
6.406		1.0168		0.0000		3960.851		2.207		16.015		5.083884		12.200
6.408		1.0201		0.0000		3960.848		2.211		16.020		5.100408		12.240
6.412		1.0234		0.0000		3960.844		2.214		16.030		5.116932		12.280
6.416		1.0271		0.0000		3960.841		2.218		16.040		5.135522		12.320
6.426		1.0310		0.0000		3960.837		2.222		16.065		5.154799		12.360
6.436		1.0343		0.0000		3960.833		2.225		16.090		5.171323		12.400
6.446		1.0374		0.0000		3960.830		2.228		16.115		5.187159		12.440
6.452		1.0406		0.0000		3960.827		2.231		16.130		5.202994		12.480
6.454		1.0438		0.0000		3960.824		2.234		16.135		5.218830		12.520
6.458		1.0471		0.0000		3960.821		2.238		16.145		5.235353		12.560
6.462		1.0502		0.0000		3960.817		2.241		16.155		5.251189		12.600
6.464		1.0534		0.0000		3960.814		2.244		16.160		5.267025		12.640
6.468		1.0566		0.0000		3960.811		2.247		16.170		5.282860		12.680
6.472		1.0603		0.0000		3960.807		2.251		16.180		5.301449		12.720
6.480		1.0641		0.0000		3960.803		2.255		16.200		5.320728		12.760
6.490		1.0677		0.0000		3960.800		2.258		16.225		5.338628		12.800
6.500		1.0708		0.0000		3960.797		2.261		16.250		5.353776		12.840
6.506		1.0741		0.0000		3960.794		2.265		16.265		5.370300		12.880
6.508		1.0772		0.0000		3960.791		2.268		16.270		5.386136		12.920
6.510		1.0804		0.0000		3960.787		2.271		16.275		5.401971		12.960
6.512		1.0836		0.0000		3960.784		2.274		16.280		5.417806		13.000
6.516		1.0867		0.0000		3960.781		2.277		16.290		5.433641		13.040
6.518		1.0900		0.0000		3960.778		2.281		16.295		5.450165		13.080
6.522		1.0935		0.0000		3960.774		2.284		16.305		5.467378		13.120
6.526		1.0973		0.0000		3960.770		2.288		16.315		5.486656		13.160
6.536		1.1010		0.0000		3960.767		2.292		16.340		5.505246		13.200
6.546		1.1042		0.0000		3960.763		2.295		16.365		5.521082		13.240
6.554		1.1075		0.0000		3960.760		2.298		16.385		5.537605		13.280
6.558		1.1107		0.0000		3960.757		2.301		16.395		5.553441		13.320
6.560		1.1139		0.0000		3960.754		2.305		16.400		5.569277		13.360
6.560		1.1170		0.0000		3960.751		2.308		16.400		5.585112		13.400
6.562		1.1202		0.0000		3960.748		2.311		16.405		5.600947		13.440
6.566		1.1232		0.0000		3960.744		2.314		16.415		5.616094		13.480
6.568		1.1267		0.0000		3960.741		2.317		16.420		5.633307		13.520
6.570		1.1305		0.0000		3960.737		2.321		16.425		5.652585		13.560
6.578		1.1344		0.0000		3960.733		2.325		16.445		5.671863		13.600
6.590		1.1377		0.0000		3960.730		2.328		16.475		5.688387		13.640
6.600		1.1408		0.0000		3960.727		2.332		16.500		5.704223		13.680
6.602		1.1440		0.0000		3960.724		2.335		16.505		5.720057		13.720
6.604		1.1472		0.0000		3960.720		2.338		16.510		5.735893		13.760
6.606		1.1503		0.0000		3960.717		2.341		16.515		5.751729		13.800
6.608		1.1537		0.0000		3960.714		2.344		16.520		5.768252		13.840
6.610		1.1568		0.0000		3960.711		2.348		16.525		5.784088		13.880
6.612		1.1600		0.0000		3960.708		2.351		16.530		5.799924		13.920
6.614		1.1637		0.0000		3960.704		2.354		16.535		5.818514		13.960
6.620		1.1676		0.0000		3960.700		2.358		16.550		5.837791		14.000
6.632		1.1711		0.0000		3960.697		2.362		16.580		5.855693		14.040
6.642		1.1743		0.0000		3960.693		2.365		16.605		5.871529		14.080
6.648		1.1775		0.0000		3960.690		2.368		16.620		5.887363		14.120
6.648		1.1806		0.0000		3960.687		2.371		16.620		5.903199		14.160
6.650		1.1838		0.0000		3960.684		2.374		16.625		5.919034		14.200
6.652		1.1870		0.0000		3960.681		2.378		16.630		5.934870		14.240
6.652		1.1901		0.0000		3960.677		2.381		16.630		5.950705		14.280
6.654		1.1933		0.0000		3960.674		2.384		16.635		5.966540		14.320
6.656		1.1970		0.0000		3960.671		2.388		16.640		5.985130		14.360
6.660		1.2009		0.0000		3960.667		2.392		16.650		6.004409		14.400
6.670		1.2045		0.0000		3960.663		2.395		16.675		6.022309		14.440
6.680		1.2076		0.0000		3960.660		2.398		16.700		6.038145		14.480
6.686		1.2108		0.0000		3960.657		2.401		16.715		6.053981		14.520
6.688		1.2140		0.0000		3960.654		2.405		16.720		6.069817		14.560
6.688		1.2173		0.0000		3960.650		2.408		16.720		6.086340		14.600
6.690		1.2204		0.0000		3960.647		2.411		16.725		6.102176		14.640
6.692		1.2236		0.0000		3960.644		2.414		16.730		6.118011		14.680
6.694		1.2268		0.0000		3960.641		2.417		16.735		6.133846		14.720
6.694		1.2302		0.0000		3960.637		2.421		16.735		6.151059		14.760
6.698		1.2339		0.0000		3960.634		2.425		16.745		6.169648		14.800
6.704		1.2378		0.0000		3960.630		2.428		16.760		6.188927		14.840
6.714		1.2411		0.0000		3960.626		2.432		16.785		6.205450		14.880
6.722		1.2443		0.0000		3960.623		2.435		16.805		6.221286		14.920
6.724		1.2474		0.0000		3960.620		2.438		16.810		6.237122		14.960
6.724		1.2506		0.0000		3960.617		2.441		16.810		6.252956		15.000
6.724		1.2538		0.0000		3960.614		2.444		16.810		6.268792		15.040
6.726		1.2569		0.0000		3960.611		2.448		16.815		6.284628		15.080
6.726		1.2601		0.0000		3960.608		2.451		16.815		6.300464		15.120
6.728		1.2634		0.0000		3960.604		2.454		16.820		6.316987		15.160
6.730		1.2671		0.0000		3960.601		2.458		16.825		6.335577		15.200
6.736		1.2710		0.0000		3960.597		2.462		16.840		6.354856		15.240
6.744		1.2746		0.0000		3960.593		2.465		16.860		6.372756		15.280
6.754		1.2776		0.0000		3960.590		2.468		16.885		6.387902		15.320
6.758		1.2807		0.0000		3960.587		2.471		16.895		6.403738		15.360
6.758		1.2841		0.0000		3960.583		2.475		16.895		6.420262		15.400
6.758		1.2872		0.0000		3960.580		2.478		16.895		6.436098		15.440
