数据量:677
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.010		0.0032		0.0000		3962.101		1.812		0.025		0.015835		0.040
0.010		0.0065		0.0000		3962.098		1.816		0.025		0.032359		0.080
0.010		0.0096		0.0000		3962.094		1.819		0.025		0.048195		0.120
0.010		0.0129		0.0000		3962.091		1.822		0.025		0.064719		0.160
0.010		0.0161		0.0000		3962.088		1.825		0.025		0.080554		0.200
0.010		0.0194		0.0000		3962.085		1.829		0.025		0.097078		0.240
0.010		0.0230		0.0000		3962.081		1.832		0.025		0.114979		0.280
0.010		0.0267		0.0000		3962.077		1.836		0.025		0.133569		0.320
0.012		0.0302		0.0000		3962.074		1.839		0.030		0.150781		0.360
0.012		0.0335		0.0000		3962.071		1.843		0.030		0.167305		0.400
0.012		0.0368		0.0000		3962.067		1.846		0.030		0.183829		0.440
0.012		0.0398		0.0000		3962.064		1.849		0.030		0.198976		0.480
0.012		0.0432		0.0000		3962.061		1.852		0.030		0.216189		0.520
0.012		0.0464		0.0000		3962.058		1.856		0.030		0.232024		0.560
0.012		0.0496		0.0000		3962.054		1.859		0.030		0.247860		0.600
0.014		0.0527		0.0000		3962.051		1.862		0.035		0.263695		0.640
0.014		0.0565		0.0000		3962.048		1.866		0.035		0.282285		0.680
0.014		0.0599		0.0000		3962.044		1.869		0.035		0.299497		0.720
0.014		0.0636		0.0000		3962.041		1.873		0.035		0.318087		0.760
0.016		0.0668		0.0000		3962.037		1.876		0.040		0.333923		0.800
0.016		0.0700		0.0000		3962.034		1.879		0.040		0.349758		0.840
0.016		0.0733		0.0000		3962.031		1.882		0.040		0.366282		0.880
0.016		0.0764		0.0000		3962.028		1.886		0.040		0.382118		0.920
0.016		0.0797		0.0000		3962.024		1.889		0.040		0.398641		0.960
0.016		0.0829		0.0000		3962.021		1.892		0.040		0.414477		1.000
0.018		0.0862		0.0000		3962.018		1.895		0.045		0.431001		1.040
0.018		0.0896		0.0000		3962.014		1.899		0.045		0.448213		1.080
0.018		0.0934		0.0000		3962.011		1.903		0.045		0.466803		1.120
0.020		0.0969		0.0000		3962.007		1.906		0.050		0.484704		1.160
0.020		0.1002		0.0000		3962.004		1.909		0.050		0.501228		1.200
0.020		0.1034		0.0000		3962.001		1.913		0.050		0.517063		1.240
0.020		0.1067		0.0000		3961.997		1.916		0.050		0.533587		1.280
0.022		0.1100		0.0000		3961.994		1.919		0.055		0.550112		1.320
0.022		0.1132		0.0000		3961.991		1.922		0.055		0.565947		1.360
0.022		0.1164		0.0000		3961.988		1.926		0.055		0.581782		1.400
0.024		0.1197		0.0000		3961.984		1.929		0.060		0.598306		1.440
0.024		0.1228		0.0000		3961.981		1.932		0.060		0.614142		1.480
0.024		0.1265		0.0000		3961.978		1.936		0.060		0.632731		1.520
0.026		0.1301		0.0000		3961.974		1.939		0.065		0.650632		1.560
0.026		0.1337		0.0000		3961.970		1.943		0.065		0.668533		1.600
0.028		0.1369		0.0000		3961.967		1.946		0.070		0.684369		1.640
0.028		0.1400		0.0000		3961.964		1.949		0.070		0.700204		1.680
0.030		0.1432		0.0000		3961.961		1.952		0.075		0.716040		1.720
0.030		0.1465		0.0000		3961.958		1.956		0.075		0.732564		1.760
0.030		0.1497		0.0000		3961.954		1.959		0.075		0.748399		1.800
0.032		0.1530		0.0000		3961.951		1.962		0.080		0.764923		1.840
0.032		0.1563		0.0000		3961.948		1.966		0.080		0.781447		1.880
0.034		0.1597		0.0000		3961.944		1.969		0.085		0.798660		1.920
0.036		0.1634		0.0000		3961.941		1.973		0.090		0.817249		1.960
0.036		0.1669		0.0000		3961.937		1.976		0.090		0.834462		2.000
0.038		0.1703		0.0000		3961.934		1.980		0.095		0.851674		2.040
0.040		0.1735		0.0000		3961.931		1.983		0.100		0.867510		2.080
0.040		0.1767		0.0000		3961.927		1.986		0.100		0.883346		2.120
0.040		0.1800		0.0000		3961.924		1.989		0.100		0.899869		2.160
0.042		0.1831		0.0000		3961.921		1.992		0.105		0.915705		2.200
0.044		0.1864		0.0000		3961.918		1.996		0.110		0.932229		2.240
0.046		0.1896		0.0000		3961.915		1.999		0.115		0.948064		2.280
0.048		0.1931		0.0000		3961.911		2.002		0.120		0.965277		2.320
0.048		0.1966		0.0000		3961.907		2.006		0.120		0.983177		2.360
0.050		0.2005		0.0000		3961.904		2.010		0.125		1.002456		2.400
0.054		0.2037		0.0000		3961.900		2.013		0.135		1.018292		2.440
0.058		0.2068		0.0000		3961.897		2.016		0.145		1.034126		2.480
0.058		0.2101		0.0000		3961.894		2.019		0.145		1.050651		2.520
0.062		0.2133		0.0000		3961.891		2.023		0.155		1.066487		2.560
0.064		0.2165		0.0000		3961.888		2.026		0.160		1.082321		2.600
0.066		0.2198		0.0000		3961.884		2.029		0.165		1.098846		2.640
0.068		0.2231		0.0000		3961.881		2.032		0.170		1.115370		2.680
0.074		0.2264		0.0000		3961.878		2.036		0.185		1.131893		2.720
0.078		0.2300		0.0000		3961.874		2.039		0.195		1.149795		2.760
0.080		0.2335		0.0000		3961.871		2.043		0.200		1.167696		2.800
0.086		0.2370		0.0000		3961.867		2.046		0.215		1.184908		2.840
0.090		0.2403		0.0000		3961.864		2.050		0.225		1.201433		2.880
0.092		0.2435		0.0000		3961.861		2.053		0.230		1.217268		2.920
0.096		0.2468		0.0000		3961.857		2.056		0.240		1.233792		2.960
0.102		0.2499		0.0000		3961.854		2.059		0.255		1.249627		3.000
0.106		0.2532		0.0000		3961.851		2.062		0.265		1.266152		3.040
0.110		0.2564		0.0000		3961.848		2.066		0.275		1.281987		3.080
0.114		0.2597		0.0000		3961.844		2.069		0.285		1.298511		3.120
0.120		0.2631		0.0000		3961.841		2.072		0.300		1.315724		3.160
0.124		0.2667		0.0000		3961.837		2.076		0.310		1.333624		3.200
0.126		0.2704		0.0000		3961.834		2.080		0.315		1.352214		3.240
0.132		0.2736		0.0000		3961.831		2.083		0.330		1.368049		3.280
0.142		0.2768		0.0000		3961.827		2.086		0.355		1.383885		3.320
0.144		0.2801		0.0000		3961.824		2.089		0.360		1.400409		3.360
0.154		0.2832		0.0000		3961.821		2.092		0.385		1.416245		3.400
0.156		0.2866		0.0000		3961.818		2.096		0.390		1.432768		3.440
0.168		0.2899		0.0000		3961.814		2.099		0.420		1.449293		3.480
0.172		0.2930		0.0000		3961.811		2.102		0.430		1.465127		3.520
0.082		0.2965		0.0000		3961.808		2.106		0.205		1.482340		3.560
