数据量:1136
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.010		0.0019		0.0000		3961.954		2.159		0.025		0.009639		0.040
0.012		0.0052		0.0000		3961.951		2.162		0.030		0.026163		0.080
0.014		0.0085		0.0000		3961.948		2.166		0.035		0.042686		0.120
0.016		0.0120		0.0000		3961.944		2.169		0.040		0.059899		0.160
0.018		0.0157		0.0000		3961.940		2.173		0.045		0.078489		0.200
0.020		0.0193		0.0000		3961.937		2.176		0.050		0.096390		0.240
0.022		0.0224		0.0000		3961.934		2.180		0.055		0.112226		0.280
0.026		0.0256		0.0000		3961.930		2.183		0.065		0.128061		0.320
0.028		0.0289		0.0000		3961.927		2.186		0.070		0.144585		0.360
0.030		0.0322		0.0000		3961.924		2.189		0.075		0.161109		0.400
0.034		0.0354		0.0000		3961.921		2.193		0.085		0.176945		0.440
0.036		0.0386		0.0000		3961.917		2.196		0.090		0.192780		0.480
0.038		0.0419		0.0000		3961.914		2.199		0.095		0.209304		0.520
0.042		0.0453		0.0000		3961.911		2.203		0.105		0.226517		0.560
0.046		0.0489		0.0000		3961.907		2.206		0.115		0.244417		0.600
0.050		0.0527		0.0000		3961.903		2.210		0.125		0.263696		0.640
0.054		0.0559		0.0000		3961.900		2.213		0.135		0.279531		0.680
0.058		0.0591		0.0000		3961.897		2.216		0.145		0.295366		0.720
0.062		0.0622		0.0000		3961.894		2.219		0.155		0.311202		0.760
0.066		0.0655		0.0000		3961.891		2.223		0.165		0.327727		0.800
0.070		0.0687		0.0000		3961.887		2.226		0.175		0.343561		0.840
0.074		0.0720		0.0000		3961.884		2.229		0.185		0.360086		0.880
0.080		0.0753		0.0000		3961.881		2.233		0.200		0.376610		0.920
0.084		0.0786		0.0000		3961.877		2.236		0.210		0.393133		0.960
0.090		0.0822		0.0000		3961.874		2.239		0.225		0.411035		1.000
0.096		0.0859		0.0000		3961.870		2.243		0.240		0.429624		1.040
0.102		0.0892		0.0000		3961.867		2.246		0.255		0.446148		1.080
0.108		0.0925		0.0000		3961.864		2.250		0.270		0.462672		1.120
0.114		0.0958		0.0000		3961.860		2.253		0.285		0.479196		1.160
0.122		0.0990		0.0000		3961.857		2.256		0.305		0.495032		1.200
0.128		0.1022		0.0000		3961.854		2.259		0.320		0.510867		1.240
0.134		0.1053		0.0000		3961.851		2.263		0.335		0.526702		1.280
0.142		0.1086		0.0000		3961.847		2.266		0.355		0.543226		1.320
0.148		0.1118		0.0000		3961.844		2.269		0.370		0.559062		1.360
0.156		0.1155		0.0000		3961.841		2.273		0.390		0.577651		1.400
0.166		0.1191		0.0000		3961.837		2.276		0.415		0.595553		1.440
0.174		0.1227		0.0000		3961.833		2.280		0.435		0.613453		1.480
0.184		0.1259		0.0000		3961.830		2.283		0.460		0.629289		1.520
0.192		0.1292		0.0000		3961.827		2.286		0.480		0.645813		1.560
0.202		0.1323		0.0000		3961.824		2.290		0.505		0.661649		1.600
0.210		0.1356		0.0000		3961.821		2.293		0.525		0.678172		1.640
0.220		0.1388		0.0000		3961.817		2.296		0.550		0.694008		1.680
0.230		0.1420		0.0000		3961.814		2.299		0.575		0.709844		1.720
0.238		0.1453		0.0000		3961.811		2.302		0.595		0.726367		1.760
0.248		0.1487		0.0000		3961.807		2.306		0.620		0.743580		1.800
0.258		0.1524		0.0000		3961.804		2.310		0.645		0.762169		1.840
0.270		0.1559		0.0000		3961.800		2.313		0.675		0.779382		1.880
0.282		0.1592		0.0000		3961.797		2.316		0.705		0.795906		1.920
0.294		0.1625		0.0000		3961.794		2.320		0.735		0.812430		1.960
0.304		0.1658		0.0000		3961.790		2.323		0.760		0.828954		2.000
0.314		0.1690		0.0000		3961.787		2.326		0.785		0.844790		2.040
0.324		0.1723		0.0000		3961.784		2.329		0.810		0.861313		2.080
0.334		0.1754		0.0000		3961.781		2.333		0.835		0.877149		2.120
0.344		0.1787		0.0000		3961.777		2.336		0.860		0.893673		2.160
0.354		0.1820		0.0000		3961.774		2.339		0.885		0.910197		2.200
0.364		0.1856		0.0000		3961.771		2.343		0.910		0.928098		2.240
0.374		0.1893		0.0000		3961.767		2.347		0.935		0.946687		2.280
0.386		0.1926		0.0000		3961.763		2.350		0.965		0.963211		2.320
0.400		0.1959		0.0000		3961.760		2.353		1.000		0.979736		2.360
0.412		0.1991		0.0000		3961.757		2.356		1.030		0.995572		2.400
0.426		0.2024		0.0000		3961.754		2.360		1.065		1.012095		2.440
0.438		0.2057		0.0000		3961.750		2.363		1.095		1.028619		2.480
0.452		0.2088		0.0000		3961.747		2.366		1.130		1.043766		2.520
0.466		0.2121		0.0000		3961.744		2.369		1.165		1.060290		2.560
0.480		0.2154		0.0000		3961.741		2.373		1.200		1.076814		2.600
0.492		0.2189		0.0000		3961.737		2.376		1.230		1.094716		2.640
0.508		0.2225		0.0000		3961.734		2.380		1.270		1.112616		2.680
0.522		0.2260		0.0000		3961.730		2.383		1.305		1.129829		2.720
0.538		0.2294		0.0000		3961.727		2.387		1.345		1.147041		2.760
0.552		0.2326		0.0000		3961.723		2.390		1.380		1.162877		2.800
0.566		0.2357		0.0000		3961.720		2.393		1.415		1.178712		2.840
0.580		0.2390		0.0000		3961.717		2.396		1.450		1.195236		2.880
0.594		0.2422		0.0000		3961.714		2.399		1.485		1.211071		2.920
0.606		0.2454		0.0000		3961.711		2.403		1.515		1.226907		2.960
0.620		0.2487		0.0000		3961.707		2.406		1.550		1.243432		3.000
0.632		0.2521		0.0000		3961.704		2.409		1.580		1.260643		3.040
0.644		0.2558		0.0000		3961.700		2.413		1.610		1.279233		3.080
0.658		0.2596		0.0000		3961.697		2.417		1.645		1.297822		3.120
0.672		0.2627		0.0000		3961.693		2.420		1.680		1.313658		3.160
0.684		0.2659		0.0000		3961.690		2.423		1.710		1.329494		3.200
0.698		0.2692		0.0000		3961.687		2.426		1.745		1.346017		3.240
0.710		0.2724		0.0000		3961.684		2.430		1.775		1.361853		3.280
0.726		0.2755		0.0000		3961.680		2.433		1.815		1.377689		3.320
0.740		0.2788		0.0000		3961.677		2.436		1.850		1.394212		3.360
0.754		0.2821		0.0000		3961.674		2.439		1.885		1.410737		3.400
0.770		0.2855		0.0000		3961.671		2.443		1.925		1.427261		3.440
0.786		0.2892		0.0000		3961.667		2.446		1.965		1.445850		3.480
0.802		0.2928		0.0000		3961.663		2.450		2.005		1.463751		3.520
0.820		0.2961		0.0000		3961.660		2.453		2.050		1.480275		3.560
0.838		0.2992		0.0000		3961.657		2.456		2.095		1.496110		3.600
0.856		0.3025		0.0000		3961.654		2.460		2.140		1.512635		3.640
0.872		0.3058		0.0000		3961.650		2.463		2.180		1.529158		3.680
0.888		0.3091		0.0000		3961.647		2.466		2.220		1.545682		3.720
0.904		0.3122		0.0000		3961.644		2.469		2.260		1.560830		3.760
0.920		0.3155		0.0000		3961.641		2.473		2.300		1.577353		3.800
0.936		0.3188		0.0000		3961.637		2.476		2.340		1.593877		3.840
0.954		0.3224		0.0000		3961.634		2.480		2.385		1.611779		3.880
0.972		0.3259		0.0000		3961.630		2.483		2.430		1.629679		3.920
0.992		0.3295		0.0000		3961.626		2.487		2.480		1.647581		3.960
1.012		0.3327		0.0000		3961.623		2.490		2.530		1.663417		4.000
1.030		0.3360		0.0000		3961.620		2.493		2.575		1.679940		4.040
1.048		0.3392		0.0000		3961.617		2.496		2.620		1.695776		4.080
1.066		0.3425		0.0000		3961.614		2.500		2.665		1.712300		4.120
1.084		0.3456		0.0000		3961.610		2.503		2.710		1.728135		4.160
1.104		0.3489		0.0000		3961.607		2.506		2.760		1.744659		4.200
1.122		0.3522		0.0000		3961.604		2.509		2.805		1.761183		4.240
1.142		0.3557		0.0000		3961.600		2.513		2.855		1.778395		4.280
1.162		0.3593		0.0000		3961.597		2.516		2.905		1.796297		4.320
1.182		0.3628		0.0000		3961.593		2.520		2.955		1.814197		4.360
1.206		0.3661		0.0000		3961.590		2.523		3.015		1.830722		4.400
1.228		0.3693		0.0000		3961.587		2.527		3.070		1.846557		4.440
1.250		0.3726		0.0000		3961.583		2.530		3.125		1.863081		4.480
1.270		0.3758		0.0000		3961.580		2.533		3.175		1.878916		4.520
1.290		0.3791		0.0000		3961.577		2.536		3.225		1.895441		4.560
1.312		0.3823		0.0000		3961.574		2.539		3.280		1.911277		4.600
1.334		0.3854		0.0000		3961.571		2.543		3.335		1.927111		4.640
1.354		0.3889		0.0000		3961.567		2.546		3.385		1.944324		4.680
1.376		0.3924		0.0000		3961.564		2.550		3.440		1.962225		4.720
1.400		0.3963		0.0000		3961.560		2.554		3.500		1.981503		4.760
1.426		0.3996		0.0000		3961.556		2.557		3.565		1.998028		4.800
1.450		0.4028		0.0000		3961.553		2.560		3.625		2.013862		4.840
1.474		0.4059		0.0000		3961.550		2.563		3.685		2.029698		4.880
1.496		0.4091		0.0000		3961.547		2.566		3.740		2.045534		4.920
1.518		0.4124		0.0000		3961.544		2.570		3.795		2.062057		4.960
1.540		0.4157		0.0000		3961.540		2.573		3.850		2.078582		5.000
1.562		0.4189		0.0000		3961.537		2.576		3.905		2.094417		5.040
1.584		0.4221		0.0000		3961.534		2.579		3.960		2.110252		5.080
1.606		0.4258		0.0000		3961.530		2.583		4.015		2.128842		5.120
1.630		0.4295		0.0000		3961.527		2.587		4.075		2.147431		5.160
1.654		0.4329		0.0000		3961.523		2.590		4.135		2.164644		5.200
1.680		0.4362		0.0000		3961.520		2.593		4.200		2.181168		5.240
1.704		0.4394		0.0000		3961.517		2.597		4.260		2.197003		5.280
1.726		0.4426		0.0000		3961.513		2.600		4.315		2.212839		5.320
1.750		0.4459		0.0000		3961.510		2.603		4.375		2.229363		5.360
1.772		0.4490		0.0000		3961.507		2.606		4.430		2.245198		5.400
1.796		0.4522		0.0000		3961.504		2.609		4.490		2.261034		5.440
1.820		0.4555		0.0000		3961.500		2.613		4.550		2.277558		5.480
1.844		0.4590		0.0000		3961.497		2.616		4.610		2.294770		5.520
1.868		0.4627		0.0000		3961.493		2.620		4.670		2.313360		5.560
1.894		0.4663		0.0000		3961.490		2.623		4.735		2.331262		5.600
1.922		0.4696		0.0000		3961.487		2.627		4.805		2.347785		5.640
1.948		0.4727		0.0000		3961.483		2.630		4.870		2.363621		5.680
1.972		0.4759		0.0000		3961.480		2.633		4.930		2.379456		5.720
1.994		0.4792		0.0000		3961.477		2.636		4.985		2.395980		5.760
2.018		0.4825		0.0000		3961.474		2.640		5.045		2.412504		5.800
2.042		0.4857		0.0000		3961.470		2.643		5.105		2.428340		5.840
2.066		0.4888		0.0000		3961.467		2.646		5.165		2.444175		5.880
2.088		0.4923		0.0000		3961.464		2.649		5.220		2.461388		5.920
2.112		0.4960		0.0000		3961.460		2.653		5.280		2.479978		5.960
2.138		0.4996		0.0000		3961.457		2.657		5.345		2.497878		6.000
2.168		0.5030		0.0000		3961.453		2.660		5.420		2.515091		6.040
2.194		0.5062		0.0000		3961.450		2.663		5.485		2.530926		6.080
