数据量:790
试验力		变形		扩展变形		位置		位移		应力		应变		时间
0.010		0.0026		0.0000		876.959		2.233		0.025		0.013082		0.040
0.010		0.0059		0.0000		876.956		2.236		0.025		0.029606		0.080
0.010		0.0091		0.0000		876.953		2.239		0.025		0.045441		0.120
0.012		0.0124		0.0000		876.950		2.242		0.030		0.061965		0.160
0.012		0.0157		0.0000		876.946		2.246		0.030		0.078489		0.200
0.014		0.0191		0.0000		876.943		2.249		0.035		0.095701		0.240
0.014		0.0229		0.0000		876.939		2.253		0.035		0.114291		0.280
0.016		0.0264		0.0000		876.936		2.256		0.040		0.132192		0.320
0.016		0.0296		0.0000		876.932		2.260		0.040		0.148027		0.360
0.018		0.0328		0.0000		876.929		2.263		0.045		0.163863		0.400
0.020		0.0361		0.0000		876.926		2.266		0.050		0.180387		0.440
0.020		0.0392		0.0000		876.923		2.269		0.050		0.196222		0.480
0.022		0.0425		0.0000		876.920		2.273		0.055		0.212747		0.520
0.024		0.0457		0.0000		876.916		2.276		0.060		0.228581		0.560
0.026		0.0490		0.0000		876.913		2.279		0.065		0.245106		0.600
0.030		0.0525		0.0000		876.910		2.283		0.075		0.262319		0.640
0.032		0.0562		0.0000		876.906		2.286		0.080		0.280908		0.680
0.036		0.0598		0.0000		876.902		2.290		0.090		0.298809		0.720
0.040		0.0629		0.0000		876.899		2.293		0.100		0.314645		0.760
0.044		0.0662		0.0000		876.896		2.296		0.110		0.331168		0.800
0.046		0.0694		0.0000		876.893		2.299		0.115		0.347004		0.840
0.050		0.0727		0.0000		876.889		2.303		0.125		0.363528		0.880
0.056		0.0759		0.0000		876.886		2.306		0.140		0.379363		0.920
0.060		0.0792		0.0000		876.883		2.309		0.150		0.395887		0.960
0.064		0.0823		0.0000		876.880		2.312		0.160		0.411723		1.000
0.070		0.0858		0.0000		876.876		2.316		0.175		0.428935		1.040
0.074		0.0894		0.0000		876.873		2.319		0.185		0.446837		1.080
0.080		0.0931		0.0000		876.869		2.323		0.200		0.465426		1.120
0.088		0.0964		0.0000		876.866		2.326		0.220		0.481950		1.160
0.094		0.0996		0.0000		876.863		2.330		0.235		0.497786		1.200
0.100		0.1029		0.0000		876.859		2.333		0.250		0.514309		1.240
0.108		0.1060		0.0000		876.856		2.336		0.270		0.530145		1.280
0.114		0.1093		0.0000		876.853		2.339		0.285		0.546669		1.320
0.120		0.1125		0.0000		876.850		2.343		0.300		0.562505		1.360
0.128		0.1158		0.0000		876.846		2.346		0.320		0.579028		1.400
0.134		0.1191		0.0000		876.843		2.349		0.335		0.595553		1.440
0.142		0.1227		0.0000		876.839		2.353		0.355		0.613453		1.480
0.150		0.1264		0.0000		876.836		2.356		0.375		0.632043		1.520
0.158		0.1299		0.0000		876.832		2.360		0.395		0.649256		1.560
